apygarda,gimimo_data,seimynine_padetis,sunkus_nusikaltimas,darboviete,kandidatas,gyvena,issilavinimas,pomegiai,gimimo_vieta,iskele,tautybe,saraso_numeris,uzsienio_kalbos,pripazintas_kaltu,neatlikta_bausme
Šeškinės,1963 11 30,Vedęs,Nebuvo,"LR Seimas, Seimo narys",Alvydas MEDALINSKAS,Vilnius ,"1992 - Londono universitetas, Tarptaut. santykiai (politologas);1985 - VU Pramonės ekonomikos fakultetas, Ekonomistas",Kelionės,,Lietuvos liberalų sąjunga,,,Anglų,Nėra,Neturi
Šeškinės,1957 03 23,Vedęs,Nebuvo,"Lietuvos Respublikos Vyriausybė, valstybės konsultantas - Ministro Pirmininko patarėjas",Kęstutis MASIULIS,Vilnius ,"1980 - Vilniaus universitetas Fizikos fakultetas, fizikos dėstytojas;1975 - Kelmės vid. mokykla",Filosofija,,Tėvynės sąjunga  (Lietuvos konservatoriai),,,Rusų,Nėra,Neturi
Šeškinės,1955 03 16,Vedęs,Nebuvo,"Sveikatos apsaugos ministerija, viceministras",Vytautas KRIAUZA,Vilnius ,"1979 - Kauno medicinos institutas, gydytojas neurochirurgas",,,Lietuvos krikščionių demokratų partija,,,Anglų,Nėra,Neturi
Šeškinės,1942 01 16,Vedęs,Nebuvo,"Vilniaus universitetas, Istorijos fakultetas, Naujosios istorijos katedros docentas",Algis Povilas KASPERAVIČIUS,Vilnius ,"1975 - Vilniaus valstybinis universitetas, Istorikas",Ėjimo sportas,,Lietuvos nacionaldemokratų partija,,,Prancūzų,Nėra,Neturi
Šeškinės,1956 11 14,,Nebuvo,"Vilniaus Vingio vidurinė mokykla, dir. pavaduotoja",Liubovė GLUŠAKOVA,Vilnius ,"1988 - Vilniaus valstybinis universitetas, Teisininkė;1978 - Rusija, Armavico pedagoginis universitetas, Mokytoja",Kelionės,,Lietuvos socialistų partija,,,Rusų,Nėra,Neturi
Šeškinės,1933 02 14,,Nebuvo,"Žemės ūkio ministerija, Žuvininkystės departamentas, Jūrų žvejybos skyriaus viršininkas - direktoriaus pavaduotojas",Algirdas Aleksandras GEDRIMAS,Vilnius ,"1962 - Kaliningrado žuvų pramonės ir ūkio techninis institutas, Žuvų produktų technologija",Gamta,,Moderniųjų krikščionių demokratų sąjunga,,,Anglų,Nėra,Neturi
Šeškinės,1944 11 20,Vedęs,Nebuvo,"SPAB ""Lietuvos geležinkeliai"", skyriaus viršininkas",Raimundas GAIŽAUSKAS,Vilnius ,"1970 - Rygos civilinis aviacijos institutas, lėktuvų eksploatacija",Sportuoti,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Šeškinės,1940 01 04,Vedęs,Nebuvo,"Vilniaus m. Vl.Sirokomlės vid. mokykla, direktorius",Jan Tadeuš DOVGIALO,Vilnius ,"1975 - Gardino pedagoginis universitetas, matematikas",,,Lietuvos lenkų rinkimų akcija,,,Rusų,Nėra,Neturi
Justiniškių,1950 10 11,Vedęs,Nebuvo,"Vilniaus raj. savivaldybė, kultūros, sporto ir turizmo sk. vedėjas",Edmund ŠOT,Vilnius ,"Lietuvos valst. KKI, fizinio lavinimo dėstytojas",Knygos,,Lietuvos lenkų rinkimų akcija,,,Rusų,Nėra,Neturi
Justiniškių,1965 11 26,Išsiskyręs,Nebuvo,"AB ""Centro kubas"", direktorius",Arūnas STROLIS,Vilnius ,"VVPI, geografija-fizinis lavinimas",Kalnų slidinėjimas,,Nuosaikiųjų konservatorių sąjunga,,,Anglų,Nėra,Neturi
Justiniškių,1953 01 01,Vedęs,Nebuvo,"Vilniaus universiteto Medicinos fakultetas, bendrosios terapijos ir reumatologijos klinikos docentas",Juozas RAISTENSKIS,Vilnius ,"1976 - Kauno medicinos institutas, Gydytojas",Sportas,,Lietuvos liberalų sąjunga,,,Vokiečių,Nėra,Neturi
Justiniškių,1955 04 13,Ištekėjusi,Nebuvo,"LR Seimas, LR Seimo nario padėjėja sekretorė",Rima MATIJOŠIENĖ,"Švenčionys , Švenčionių raj.","1978 - Vilniaus universitetas, fizikė",Gėlininkystė,,"Lietuvos partija ""Socialdemokratija 2000""",,,Anglų,Nėra,Neturi
Justiniškių,1957 10 22,Vedęs,Nebuvo,"UAB ""La-Nika Baltic-LTD"", deklarantas-vadybininkas",Kęstutis GECEVIČIUS,Vilnius ,"1984 - Vilniaus valstybinis universitetas, istorikas",Kandidatas į sporto meistrus (šaškės),,Naujoji sąjunga (socialliberalai),,,Anglų,Nėra,Neturi
Justiniškių,1954 05 17,Išsiskyrusi,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narė",Sigita BURBIENĖ,Vilnius ,"1977 - Vilniaus universitetas, statistika",Skaitymas,,Lietuvos demokratinė darbo partija,,,Rusų,Nėra,Neturi
Justiniškių,1955 05 29,Vedęs,Nebuvo,,Egidijus BIČKAUSKAS,"Jieznas , Prienų raj.",,,,Lietuvos centro sąjunga,,,Rusų,Nėra,Neturi
Karoliniškių,1949 03 19,,Nebuvo,"Vilniaus advokatų kontora, advokatas",Antanas VIRBALAS,Vilnius ,"1977 - Vilniaus valstybinis V. Kapsuko vardo universitetas, teisininkas",,,Lietuvos laisvės lyga,,,Rusų,Nėra,Neturi
Karoliniškių,1957 10 01,Vedęs,Nebuvo,"Mokslo ir studijų departamentas prie Švietimo ir mokslo ministerijos, studijų skyriaus vedėjas",Rimantas VAITKUS,Vilnius ,"1980 - Vilniaus universitetas, chemija",Kelionės,,Lietuvos socialdemokratų partija,,,Anglų,Nėra,Neturi
Karoliniškių,1941 10 10,Vedęs,Nebuvo,,Vikentij SUCHOVEJ,Vilnius ,"1971 - Vilniaus inženerinis statybos institutas, inžnierius-mechanikas",,,Lietuvos lenkų rinkimų akcija,,,Rusų,Nėra,Neturi
Karoliniškių,1958 03 14,Vedęs,Nebuvo,"LR Seimas, Seimo kancleris",Jurgis RAZMA,"Žvirblaičių k. , Plungės raj.","1981 - Vilniaus universitetas, fizika",Poilsis gamtoje,,Tėvynės sąjunga  (Lietuvos konservatoriai),,,Anglų,Nėra,Neturi
Karoliniškių,1956 02 25,,Nebuvo,"UAB ""Inturos transportas"", direktorius",Vladimir POLENOV,Vilnius ,,,,"Lietuvos partija ""Socialdemokratija 2000""",,,Lenkų,Nėra,Neturi
Karoliniškių,1961 03 01,Vedęs,Nebuvo,"LR Seimo kanceliarija, LR Seimo nario padėjėjas-sekretorius",Albinas PILIPAUSKAS,Vilnius ,"1984 - Vilniaus universitetas, germanistas;1979 - Pabradės 2-ji vid. m-kla",Laisvalaikis su šeima,,Nuosaikiųjų konservatorių sąjunga,,,Vokiečių,Nėra,Neturi
Karoliniškių,1956 05 16,Vedęs,Nebuvo,"Asociacija ""Lietuvos keliai"", konsultantas finansų ir ekonomikos klausimais",Jonas LIONGINAS,Vilnius ,"1980 - Vilniaus universitetas, Ekonomistas;1975 - Vilniaus elektromechanikos technikumas, Technikas-matematikas;1971 - Vilniaus m. 21-oji vid. m-kla",Fotografija,,Lietuvos liberalų sąjunga,,,Anglų,Nėra,Neturi
Karoliniškių,1956 08 20,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys",Regimantas ČIUPAILA,Kaunas ,"1979 - Vilniaus universitetas, Matematikos fakultetas, Matematikos dėstytojas",,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Karoliniškių,1964 09 29,,Nebuvo,"UAB ""Kopijavimo sistemos"", komercijos direktorius",Saulius BERULIS,Vilnius ,"1989 - Vilniaus universitetas, Archeologas",Dirbti,,Moderniųjų krikščionių demokratų sąjunga,,,Anglų,Nėra,Neturi
Karoliniškių,1940 11 19,Vedęs,Nebuvo,"UAB ''Bervis ir Co'', prezidentas",Vytautas BERNATONIS,Vilnius ,"1970 - Vilniaus inžinierinis statybos institutas, inžinierius mechanikas",Darbas,,"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",,,Rusų,Nėra,Neturi
Lazdynų,1967 07 23,Vedęs,Nebuvo,"Vilniaus universiteto tarptautinių santykių ir politikos mokslų institutas, dėstytojas",Gintaras STEPONAVIČIUS,Vilnius ,"1992 - VU Teisės fakultetas, Teisininkas;1985 - A. Vienuolio vid. m-kla",Kinas,,Lietuvos liberalų sąjunga,,,Anglų,Nėra,Neturi
Lazdynų,1959 01 07,Vedęs,Nebuvo,"UAB ""Sondex statyba"", direktorius",Gintaras RADVILA,Vilnius ,"1982 - Vilniaus valstybinis universitetas, filologas dėstytojas",,,Krikščionių demokratų sąjunga,,,Rusų,Nėra,Neturi
Lazdynų,1939 12 09,Našlė,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narė",Elvyra Janina KUNEVIČIENĖ,Kėdainių raj. ,"1967 - Leningrado finansų ekonomikos institutas, finansų;1963 - Krasnojarsko finansų technikumas, finansų",Rožės,,Nuosaikiųjų konservatorių sąjunga,,,Rusų,Nėra,Neturi
Lazdynų,1971 08 30,Vedęs,Nebuvo,"TŪB ""Anglita"", bendrasavininkas",Ignas KRIVICKAS,Vilnius ,"1994 - Vytauto Didžiojo universitetas, verslo vadyba ir administravimas",Aviacija,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Lazdynų,1958 08 17,Išsiskyręs,Nebuvo,"Vilnaisu m. savivaldybė, Grigiškių seniūnas",Leonard KLIMOVIČ,"Lentvaris , Trakų raj.","1986 - Vilniaus inžinerinis statybos institutas, inžinierius-mechanikas",,,Lietuvos lenkų rinkimų akcija,,,Vokiečių,Nėra,Neturi
Lazdynų,1951 08 30,Vedęs,Nebuvo,"LR Seimas, LR Seimo Nacionalinio saugumo ir gynybos komiteto gynybos pakomitečio pirmininkas",Gediminas KIRKILAS,Vilnius ,1982 - Vilnaius aukštoji partinė mokykla,Tenisas,,Lietuvos demokratinė darbo partija,,,Rusų,Nėra,Neturi
Daugiamandatė,1958 01 26,Ištekėjusi,Nebuvo,"LR Seimas, Seimo pirmininko pavaduotoja",Rasa JUKNEVIČIENĖ,Panevėžio raj. ,"1983 - Kauno medicinos institutas, gydytoja",Gėlės,,Išsikėlė pati,,,Anglų,Nėra,Neturi
Lazdynų,1946 09 03,Vedęs,Nebuvo,Individualios,Gediminas DALINKEVIČIUS,Kaunas ,"1968 - LTSR vValstybinė konservatorija (akademija), solistas, dirigentas",Filosofinė literatūra,,Naujoji sąjunga (socialliberalai),,,Lenkų,Nėra,Neturi
Naujosios Vilnios,1954 12 20,Vedęs,Nebuvo,"Vilniaus m. Antakalnio seniūnija, seniūnas",Algimantas VAITKUS,Vilnius ,"1978 - Vilniaus inžinerinins statybos institutas, inžinierius statybininkas",Politika,,Tėvynės sąjunga  (Lietuvos konservatoriai),,,Vokiečių,Nėra,Neturi
Naujosios Vilnios,1948 08 18,Ištekėjusi,Nebuvo,"Tautinių bendrijų namai, specialistė",Tatjana MICHNIOVA,Vilnius ,"1976 - Vilniaus universitetas, filologė rusistė",Sportas,,Lietuvos centro sąjunga,,,Rusų,Nėra,Neturi
Naujosios Vilnios,1964 02 25,Vedęs,Nebuvo,"LLS, atsakingasis sekretorius",Artūras MELIANAS,Vilnius ,"2000 - Vilniaus universitetas, soc. darbas;1992 - Vilniaus universitetas, ekonomistas",Muzika,,Lietuvos liberalų sąjunga,,,Lenkų,Nėra,Neturi
Naujosios Vilnios,1953 06 08,Vedęs,Nebuvo,"Spec. paskirties akcinė komunalinių paslaugų bendrovė, dispeeris",Anatolijus MASLOVAS,Vilnius ,"1976 - Kauno politechnikos institutas, elektroninės skaičiavimo mašinos",Literatūra,,Išsikėlė pats,,,Rusų,Nėra,Neturi
Naujosios Vilnios,1942 12 06,Vedęs,Nebuvo,"SP UAB ""Priemiestis"", stalius",Vladislav MACKEVIČ,Vilnius ,"1981 - Lietuvos patentologijos institutas, ekonomistas patentologas;1968 - Vilniaus mechanikos technikumas, technikas-mechanikas;1961 - Kalesninkų vid. mokykla",Parapsichologija (radiestezija),,Lietuvos krikščionių demokratų partija,,,Rusų,Nėra,Neturi
Naujosios Vilnios,1962 11 12,Vedęs,Nebuvo,"UAB ''Ževita'', mokymo kursų vadovas",Vytautas Aleksas LAZINKA,Vilnius ,"2000 - Vilniaus Gedimino technikos universitetas, transporto inžinerija",Medžioklė,,"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",,,Lenkų,Nėra,Neturi
Naujosios Vilnios,1958 06 27,Ištekėjusi,Nebuvo,"SP UAB ""Vilniaus troleibusai"", darbininkų sąjungos pirmininkė",Danuta ILJINA,Vilnius ,"1992 - Lietuvos veterinarijos akademija, zooinžinierė;1980 - Buivydiškių AŽŪM, zootechnikė;1975 - Eišiškių vid. m-kla, 10 kl.",Automobilio vairavimas,,Nuosaikiųjų konservatorių sąjunga,,,Rusų,Nėra,Neturi
Naujosios Vilnios,1959 04 21,Išsiskyręs,Nebuvo,"Lietuvos bankas, skyriaus viršininkas",Virgilijus GUNTULIS,Vilnius ,"1978 - Vilniaus elektromechanikos technikumas, Technikas-mechanikas",Sportas,,Lietuvos nacionaldemokratų partija,,,Rusų,Nėra,Neturi
Naujosios Vilnios,1960 01 12,Vedęs,Nebuvo,"UAB ""Linkmenų prekyba"", direktorius",Vasilij FIODOROV,Vilnius ,"1992 - Vilniaus Gedimino technikos universitetas, inžinierius mechanikas",Automobiliai,,Naujoji sąjunga (socialliberalai),,,Rusų,Nėra,Neturi
Naujosios Vilnios,1937 05 22,Vedęs,Nebuvo,"V. Domogatskio TŪB Statybinė ir  gamybinė firma ""Energija"", gen. direktoriaus pavaduotojas",Leonidas BUROKAS,"Skaidiškių k. , Vilniaus raj.","1986 - Visasąjunginis neakivaizdinis juridinis institutas (Maskvoje), Teisininkas;1956 - Žemės ukio mechanizacijos technikumas, Mechanikas",Medžioklė,,Lietuvos rusų sąjunga,,,Rusų,Nėra,Neturi
Naujosios Vilnios,1946 07 27,Vedęs,Nebuvo,nuo 2000 m. gegužės 2 d. - laisvas žurnalistas,Zbignev BALCEVIČ,Vilnius ,"1971 - Vilniaus universitetas, Teisė",Kelionės,,Lietuvos lenkų rinkimų akcija,,,Vokiečių,Nėra,Neturi
Naujosios Vilnios,1967 12 14,,Nebuvo,"LR Seimas, Seimo narės padėjėja - sekretorė",Evelina AVIŽIENIENĖ,Vilnius ,"1992 - Panevėžio J.Švedo ped. muzikos mokykla, violončelės;1989 - Panevėžio J.Švedo ped. muzikos mokykla, choro dirigavimas",Knygos,,Moderniųjų krikščionių demokratų sąjunga,,,Ukrainiečių,Nėra,Neturi
Naujosios Vilnios,1944 06 24,Išsiskyręs,Nebuvo,"UAB ""Kraštiečiai"", prezidentas",Alfonsas AUGULIS,Vilnius ,"1970 - Lietuvos žemės ūkio akademija, inžinierius mechanikas",Filosofija,,Išsikėlė pats,,,Lenkų,Nėra,Nenurodė
Šilainių,1942 07 23,Nevedęs,Nėra,"Puslaidininkų fizikos institutas, konsultantas ryšiams su užsieniu",Romanas Algimantas SEDLICKAS,"Vievis , Trakų raj.","1967 - University of the state of New York at Buffalo, New York, JAV, Juris doctor ( teisės daktaras);1964 - Fordham university, New York City,New York (JAV), Filosofija (bakalauras);1960 - Aqvinas institute Rochester, New York (JAV)",Knygų rašymas,,Lietuvos liberalų sąjunga,,,Anglų,"JAV -     Šis klausimas buvo pakeltas 1996metais per Seimo rinkimus. Rinkimų komisija nusatė, kad nedaviau pri",Neturi
Šilainių,1937 11 18,Vedęs,Nebuvo,"Kauno medicinos universitetas, profesorius",Zigmundas Vytautas SATKEVIČIUS,Kaunas ,"1960 - Kauno medicinos institutas, gydytojas",Kelionės,,"Lietuvos partija ""Socialdemokratija 2000""",,,Anglų,Nėra,Neturi
Šilainių,1949 02 08,Vedęs,Nebuvo,"LR Seimas, Seimo narys",Rytas KUPČINSKAS,Kaunas ,"1972 - Kauno politechnikos institutas, inžinierius elektrikas",Jaunimo socialinės problemos,,Tėvynės sąjunga  (Lietuvos konservatoriai),,,Anglų,Nėra,Neturi
Šilainių,1952 10 19,Našlė,Nebuvo,"UAB ""Kauno autobusai""",Lina JANKAUSKIENĖ,Kaunas ,1970 - Kauno 13-ta vidurinė mokykla,,,Nuosaikiųjų konservatorių sąjunga,,,Lenkų,Nėra,Neturi
Šilainių,1959 04 01,Vedęs,Nebuvo,"AB ""Mileta"", Gamybos techninio skyriaus viršininkas",Evaldas GUSTAS,Kaunas ,"1982 - Kauno politechnikos institutas, elektroninės technikos inžinierius",Knygos,,Lietuvos demokratinė darbo partija,,,Anglų,Nėra,Neturi
Šilainių,1955 11 07,Vedęs,Nebuvo,"Kauno medicinos universiteto  Kardiologijos institutas, mokslinis bendradarbis",Marijus ČIŽAS,Kaunas ,"1978 - Kauno politechnikos institutas, inžinierius matematikas;1976 - Kauno J.Gruodžio aukštesnioji muzikos mokykla, teorija-kompozicija",,,Lietuvos demokratų partija,,,Anglų,Nėra,Neturi
Šilainių,1964 03 04,Vedęs,Nebuvo,"Žemės ir kito nekilnojamojo turto kadastro ir registro valstybinės įmonės Kauno filialas, direktorius",Alvydas BANEVIČIUS,Kaunas ,"1988 - LŽŪA, hidrotechnikas",Muzika,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Aleksoto -  Vilijampolės,1955 11 28,Ištekėjusi,Nebuvo,"Kauno technologijos universitetas, laboratorijos vedėja",Audronė VAIVADIENĖ,Kaunas ,"2000 - Kauno technologijos universitetas, viešasis administravimas;1978 - Kauno politechnikos institutas, informatika",,,Nuosaikiųjų konservatorių sąjunga,,,Rusų,Nėra,Neturi
Aleksoto -  Vilijampolės,1951 03 04,Vedęs,Nebuvo,Darbas pagal patentą (statybos - remonto darbai),Kazimieras UOKA,Kaunas ,"1977 - Vilniaus universitetas, Istorikas",Sodas,,Išsikėlė pats,,,Vokiečių,Nėra,Neturi
Aleksoto -  Vilijampolės,1953 02 22,,Nebuvo,"Lietuvos kūno kultūros akademija, docentė",Birutė STATKEVIČIENĖ,Kaunas ,"1980 - Maskvos centrinis kūno kultūros institutas;1974 - Lietuvos kūno kultūros institutas, sporto šakų dėstytojas",Įvairūs,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Rusų,Nėra,Neturi
Aleksoto -  Vilijampolės,1948 04 17,Vedęs,Nebuvo,"Užsienio reikalų ministerija, ministras",Algirdas SAUDARGAS,Kaunas ,"1972 - Kauno medicinos institutas, biofizikas",,,Lietuvos krikščionių demokratų partija,,,Anglų,Nėra,Neturi
Aleksoto -  Vilijampolės,1968 03 03,Vedęs,Nebuvo,"UAB ""Medrasta"", Barkūnų g. 29, Jurbarkas, vadybininkas",Romualdas SADAUSKAS,Kaunas ,"Kauno technologijos universitetas, Inžinierius technologas",Krepšinis,,Išsikėlė pats,,,Rusų,Nėra,Neturi
Aleksoto -  Vilijampolės,1953 12 03,,Nebuvo,"BĮ ""Hetina"", direktorius",Boleslovas MOMGAUDAS,Kaunas ,"197 - Kauno politechnikumas, Automob. mechanikas",Automobilių sportas,,Lietuvos nacionaldemokratų partija,,,Anglų,Nėra,Neturi
Aleksoto -  Vilijampolės,1952 04 07,Vedęs,Nebuvo,"Žemės ir kito nekilnojamojo turto kadastro ir registro Kauno filialas, juridinio ir personalo sk. vedėjas.",Vygaudas MOLIS,Kaunas ,"1988 - VVU, teisininkas",Kelionės,,Išsikėlė pats,,,Rusų,Nėra,Neturi
Aleksoto -  Vilijampolės,1936 06 27,,Nebuvo,Pensininkas,Edvardas Bronislovas KERŠYS,Kaunas ,"1966 - Kauno politechnikos institutas, Mechanikas",Ekonomika,,Respublikonų partija,,,,Nėra,Neturi
Aleksoto -  Vilijampolės,1941 01 24,,Nebuvo,"Marijos Kaladienės individuali įmonė, direktorė",Marija KALADIENĖ,Kaunas ,"1970 - Kauno politechnikos institutas, inžinierius technologas",Kelionės,,Lietuvos teisingumo partija,,,Rusų,Nėra,Neturi
Aleksoto -  Vilijampolės,1951 05 21,Vedęs,Nebuvo,"Kauno m. savivaldybė, mero pavaduotojas",Gediminas JANKUS,Kaunas ,"2000 - Vilniaus universiteto Kauno humanitarinis fakultetas, Lietuvių filologija",Muzika,,Lietuvos laisvės sąjunga,,,Anglų,Nėra,Neturi
Aleksoto -  Vilijampolės,1950 10 18,Vedęs,Nebuvo,"VĮ Trečioji Kauno klinikinė ligoninė, Kraujagyslių chirurgijos skyriaus vedėjas",Gediminas GRIGAS,Kaunas ,"1975 - Kauno medicinos institutas, chirurgas",Lauko tenisas,,Naujoji sąjunga (socialliberalai),,,Anglų,Nėra,Neturi
Aleksoto -  Vilijampolės,1966 01 13,Vedęs,Nebuvo,"UAB ""Artvydas"" (Radijo stotis ""Tau""), direktoriaus pavaduotojas komercijai",Tautginas GELŽINIS,"Mastaičių k. , Kauno raj.","2000 - KTU, III kursas, Telekomunikacijos;1988 - Kauno 22-oji VPTM, Radijo mechanikas;1984 - Kauno 12-oji vid. m-kla",Žvejyba,,Lietuvos liberalų sąjunga,,,Anglų,Nėra,Neturi
Aleksoto -  Vilijampolės,1961 08 28,Vedęs,Nebuvo,"VĮ Valstybinis miškotvarkos institutas, skyriaus viršininkas",Alfredas GALAUNĖ,Kaunas ,"1984 - Lietuvos žemės ūkio akademija, miškų ūkio",Muzika,,Lietuvos socialdemokratų partija,,,Anglų,Nėra,Neturi
Centro,1936 08 06,Išsiskyrusi,Nebuvo,"LR Seimas, Seimo narė",Joana Danguolė SADEIKIENĖ,Kaunas ,"1960 - Kauno politechnikos institutas, tekstilės technologija",,,Tėvynės sąjunga  (Lietuvos konservatoriai),,,Lenkų,Nėra,Neturi
Centro,1958 08 04,Vedęs,Nebuvo,"AB PB ""Urmas"", direktoriaus pavaduotojas",Klemensas RIMŠELIS,Kaunas ,"1982 - Kauno technologijos universitetas (KPI), Inžinierius mechanikas",Menas,,Lietuvos liberalų sąjunga,,,Anglų,Nėra,Neturi
Centro,1944 07 17,Išsiskyręs,Nebuvo,"AB ""Požeminiai darbai"", direktoriaus pavaduotojas",Petras Algimantas LIUTKUS,Kaunas ,"1970 - Vilniaus statybos technikumas, pramoninė ir civilinė statyba",Sportas,,Lietuvos laisvės sąjunga,,,Rusų,Nėra,Neturi
Centro,1939 06 17,Vedęs,Nebuvo,"VĮ ""Transporto ir kelių tyrimo institutas"", saugaus eismo grupės vadovas",Henrikas Adolfas KEBEIKIS,Kaunas ,"1963 - Kauno politechnikos institutas, kelininkas inžinierius",Filatelija,,Naujoji sąjunga (socialliberalai),,,Anglų,Nėra,Neturi
Centro,1937 03 18,Vedęs,Nebuvo,"Kauno technologijos universitetas, profesorius",Vladas KATKEVIČIUS,Kaunas ,"1961 - Kauno politechnikos institutas (KPI), inžinierius elektromechanikas",Astronomija,,Nuosaikiųjų konservatorių sąjunga,,,Rusų,Nėra,Neturi
Centro,1970 12 28,,Nebuvo,"Kauno savivaldybė, Informacijos skyrius, Informacijos skyriaus, Ryšių su visuomene poskyrio konsultantas",Giedrius KALNINIS,,"2005 - Lietuvos kūno kultūros akademija, Sportinė pedagogika",Literatūra,,"Lietuvos partija ""Socialdemokratija 2000""",,,Anglų,Nėra,Neturi
Centro,1961 01 06,Nevedęs,Nebuvo,"KTU, Fizikinės chemijos katedra, vyr.laborantas",Vytautas JUODAGALVIS,Kaunas ,"1984 - Kauno politechnikos institutas, technologinių procesų automatizavimo ir kompleksinio mechanizavimo inžinierius",Istorija,,Lietuvos socialdemokratų partija,,,Anglų,Nėra,Neturi
Centro,1937 01 24,Vedęs,Nebuvo,"Kauno technologijos universitetas, Mechanikos fakulteto, Teorinės mechanikos katedros docentas, fakulteto prodekanas",Algimantas Arvydas Konstantinas DANIULAITIS,Kaunas ,"1959 - Kauno technologijos universitetas (buvo KPI), Inž. mechanikas",Filosofija,,Lietuvių tautininkų sąjunga,,,Rusų,Nėra,Neturi
Centro,1945 05 30,,Nebuvo,"VĮ Kauno ""Raudonojo kryžiaus"" ligoninė",Mykolas BILIŪNAS,Kaunas ,"1968 - Kauno medicinos institutas, gydytojas",Seni automobiliai,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Rusų,Nėra,Neturi
Žaliakalnio,1946 01 07,Ištekėjusi,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narė",Birutė Teodora VISOKAVIČIENĖ,"Naujėnų k. , Radviliškio raj.","1970 - Kauno technologijos universitetas, inžinierė-ekonomistė",Klasikinė muzika,,Nuosaikiųjų konservatorių sąjunga,,,Anglų,Nėra,Neturi
Žaliakalnio,1937 02 27,Vedęs,Nebuvo,"Krašto apsaugos ministerija, ministras",Česlovas Vytautas STANKEVIČIUS,"Šeštinių k. , Vilkaviškio raj.","1965 - Kauno politechnikos institutas, inžinierius statybininkas;1956 - Kauno politechnikumas, techn.-statyb.",,,Lietuvos krikščionių demokratų partija,,,Anglų,Nėra,Neturi
Žaliakalnio,1944 03 14,Išsiskyrusi,Nebuvo,"""Saulės"" gimnazija, lietuvių kalbos mokytoja",Audronė PACEVIČIENĖ,Kaunas ,"1972 - Vilniaus universitetas, filologė",Įvairios paskaitos,,Lietuvos demokratinė darbo partija,,,Anglų,Nėra,Neturi
Žaliakalnio,1958 02 14,Vedęs,Nebuvo,"KTU Ekonomikos ir vadybos fakultetas, docentas",Valentinas NAVICKAS,Kaunas ,"1982 - Leningrado valstybinis universitetas, ekonomistas",Kelionės į gamtą,,Naujoji sąjunga (socialliberalai),,,Prancūzų,Nėra,Neturi
Žaliakalnio,1950 07 29,Vedęs,Nebuvo,nedirbu,Vytautas Petras JASUTIS,Kaunas ,"1977 - Kauno politechnikos institutas, inžinierius mechanikas",Darbas sode,,Lietuvos laisvės sąjunga,,,Rusų,Nėra,Neturi
Žaliakalnio,1953 08 11,,Nebuvo,"UAB ""Bigsta"", direktoriaus pavaduotojas",Kąstytis GAURELIS,Kaunas ,"197 - Kauno politechnikos institutas, pramoninė šiluminė energetika",Kelionės,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Anglų,Nėra,Neturi
Žaliakalnio,1953 03 27,Vedęs,Nebuvo,"AB ""Požeminiai darbai"", prezidentas",Arvydas GARBARAVIČIUS,Kaunas ,"1976 - KPI, energetikas",Autosportas,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Žaliakalnio,1966 05 28,,Nebuvo,"Kauno Technologijos universitetas, Filosofijos katedra, vyr.asistentas",Eligijus DŽEŽULSKIS,Kaunas ,"1998 - Vytauto Didžiojo universitetas, Praktinė filosofija;1994 - Vytauto Didžiojo universitetas, Filosofija;1984 - Plungės 5 vidurinė mokykla",Literatūrinė kūryba,,Moderniųjų krikščionių demokratų sąjunga,,,Anglų,Nėra,Neturi
Daugiamandatė,1950 08 02,Vedęs,Nebuvo,Liaudies vienybės sąjungos įmonės pirmininkas,Jurijus SUBOTINAS,Kaunas ,"1978 - Kauno politechnikos institutas, radijo inžinierius",Bendravimas su žmonėmis,,Išsikėlė pats,,,Rusų,Yra,Neturi
Kalniečių,1958 02 03,Ištekėjusi,Nebuvo,"AB ""Kauno audiniai"", vyr. kontrolierė",Irena RADVILIENĖ,Kaunas ,Lietuvos veterinarijos akademija;1977 - prekybos ir verslo mokykla,Filosofinė literatūra,,"Lietuvos partija ""Socialdemokratija 2000""",,,Vokiečių,Nėra,Neturi
Kalniečių,1945 08 14,Ištekėjusi,Nebuvo,"Lietuvos Respublikos Seimas, ekonomikos komiteto narė, Verslo pakomitečio pirmininkė",Jūratė MATEKONIENĖ,Kaunas ,"1967 - KTU (KPI), inžinierio-ekonomisto",Knygos,,Lietuvos centro sąjunga,,,Rusų,Nėra,Neturi
