apygarda,gimimo_data,seimynine_padetis,sunkus_nusikaltimas,darboviete,kandidatas,gyvena,issilavinimas,pomegiai,gimimo_vieta,iskele,tautybe,saraso_numeris,uzsienio_kalbos,pripazintas_kaltu,neatlikta_bausme
Lietuvos socialdemokratų partija,1956.03.07,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys",Vasilijus POPOVAS,Kaunas,Aukštasis;Kauno politiechnikos institutas (dabar KTU);radijo inžinierius,Politika,"LIETUVA, Zarasų raj. Mironiškių km.",Lietuvos socialdemokratų partija,Rusas (-ė),,Rusų,Nėra,Neturi
Valstiečių ir Naujosios demokratijos partijų sąjunga,1959.10.07,Ištekėjusi,Nebuvo,"LR Seimas, LRS narės K. Prunskienės padėjėja/VNDS frakcijos referentė
",Laima MOGENIENĖ,Kaunas,Aukštasis;Kauno politechnikos institutas;Cheminė medžiagų technologija,Skaitymas,"RUSIJA, Krasnojarsko m.,",Valstiečių ir Naujosios demokratijos partijų sąjunga,Lietuvis (-ė),,Anglų,Nėra,Neturi
Darbo partija,1966.09.09,Ištekėjusi,Nebuvo,"UAB ""Švečionėlių vaisvandeniai"", generalinė direktorė",Vilma MARTINKAITIENĖ,Kaunas,"Aukštasis;KPI, Lengvosios pramonės fakultetas;inžinierė;Vidurinis;J. Alkesonio vidurinė, Kaunas; ",Muzika,"LIETUVA, Kelmė",Darbo partija,Lietuvis (-ė),,Rusų,Nėra,Neturi
Šilainių,1960.05.29,Vedęs,Nebuvo,"Kauno medicinos universitetas, Vaikų ligų klinika, docentas",Liutauras LABANAUSKAS,Kaunas,Aukštasis;Kauno medicinos institutas;gydytojas,,"LIETUVA, Kaunas",Išsikėlė pats,Lietuvis (-ė),,Rusų,Nėra,Neturi
Lietuvos krikščionys demokratai,1944.09.13,Vedęs,Nebuvo,"Lietuvos žemės ūkio universitetas, informatikos katedros vedėjas",Algimantas KURLAVIČIUS,Kaunas,Aukštasis;Kauno politechnikos institutas;inžinierius radiotechnikas,,"LIETUVA, Rokiškio raj.",Lietuvos krikščionys demokratai,Lietuvis (-ė),,Rusų,Nėra,Neturi
Lietuvių tautininkų sąjunga,1936.06.27,Vedęs,Nebuvo,Pensininkas,Edvardas Bronislovas KERŠIS,Kaunas,Aukštasis;Kauno politechnikos institutas;mechan.;Aukštasis;Kauno politechnikumas;mechan.,Ekonomika,"LIETUVA, Kaunas",Lietuvių tautininkų sąjunga,Lietuvis (-ė),,Rusų,Nėra,Neturi
Liberalų demokratų partija,1963.02.01,Ištekėjusi,Nebuvo,"Kauno Maironio gimnazija, Matematikos - ekonomikas vyresnioji mokytoja",Loreta KEKIENĖ,Kaunas,Aukštasis;Vilniaus valstybinis universitetas;ekonominė kibernetika,Grožinė literatūra,"LIETUVA, MARIJAMPOLĖ",Liberalų demokratų partija,Lietuvis (-ė),,Anglų,Nėra,Neturi
"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",1957.07.16,Vedęs,Nebuvo,"VO ""Konservatyvioji ateitis"", direktorius",Rimantas Jonas DAGYS,Grigiškės,"Aukštasis;Vilniaus universitetas chemijos fakultetas;chemikas, dėstytojas",Žvejyba,"KAZACHSTANAS, Karagandos sritis, Čurubai-Nuros m.","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Anglų,Nėra,Neturi
Lietuvos krikščionys demokratai,1957.01.17,Našlė,Nebuvo,"VŠĮ �Kauno Kalniečių poliklinika"", vyresnioji specialistė (darbo saugai)",Jolanta ŽAKEVIČIENĖ,Kaunas,Aukštasis;Kauno A.Sniečkaus politechnikos institutas;Inžinierius statybininkas,,"LIETUVA, Kaunas",Lietuvos krikščionys demokratai,Lietuvis (-ė),,Anglų,Nėra,Neturi
Aleksoto -  Vilijampolės,1966.05.06,Ištekėjusi,Nebuvo,"Kauno medicinos universitetas, lektorė",Laimutė VAIDELIENĖ,Kaunas,Aukštasis;Kauno medicinos universitetas;gydytoja,Piešimas,"LIETUVA, Kaunas",Išsikėlė pati,Lietuvis (-ė),,Rusų,Nėra,Neturi
Lietuvių tautininkų sąjunga,1951.03.04,Vedęs,Nebuvo, ,Kazimieras UOKA,Vilnius,Aukštasis;Vilniaus universitetas;Istorija,Bėgiojimas,"LIETUVA, Kaunas",Lietuvių tautininkų sąjunga,Lietuvis (-ė),,Vokiečių,Nėra,Neturi
Naujoji sąjunga (socialliberalai),1968.02.28,Vedęs,Nebuvo,LR Seimas. Biudžeto ir finansų komiteto pirmininko pavaduotojas.,Gintautas ŠIVICKAS,"Kauno r. sav., Domeikavos k.","Aukštasis;KTU, Vadybos fakultetas;finansų vadyba;Aukštasis;KTU, Vadybos fakultetas;gamybos vadyba",Finansinė analizė,"LIETUVA, Kaunas",Naujoji sąjunga (socialliberalai),Lietuvis (-ė),,Anglų,Nėra,Neturi
Darbo partija,1973.10.05,Nevedęs,Nebuvo,"UAB ""Statybos verslo ir paslaugų korporacija"", investicijų departamento vadovas",Mindaugas SUBAČIUS,Kaunas,"Aukštasis;Verslo mokykla - ""Universitatis Bassanensis schola de Negotis gerendiis"" (Italija);Etika ir Ekonomika;Aukštasis;Vilniaus universitetas;Verslo administravimas ir vadyba;Aukštasis;Vilniaus universitetas;Ekonomikos ir savivaldybių ūkio valdymas",Bilijardas,"LIETUVA, Kaunas",Darbo partija,Lietuvis (-ė),,Anglų,Nėra,Neturi
Krikščionių konservatorių socialinė sąjunga,1954.03.31,Išsiskyrusi,Nebuvo, ,Nijolė OŽELYTĖ,Vilnius,Aukštasis;Lietuvos Muzikos akademija;Dramos aktorė,Sportas,"LIETUVA, Vilnius",Krikščionių konservatorių socialinė sąjunga,Lietuvis (-ė),,Rusų,Nėra,Neturi
"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",1949.02.08,Vedęs,Nebuvo,"Vilniaus m. savivaldybės administracijos Žirmūnų seniūnija, Žirmūnų seniūnas",Rytas KUPČINSKAS,Kaunas,"Aukštasis;Kauno politechnikos institutas (Šiuo metu Kauno Technologijos universitetas);inžinierius-elektrikas, automatika-telemechanika",Ekonomika,"LIETUVA, Kaunas","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Anglų,Nėra,Neturi
Lietuvos laisvės sąjunga,1956.06.21,Išsiskyrusi,Nebuvo,laikinai nedirbu,Ona JUŠKIENĖ,Kaunas,Aukštesnysis;Kauno politechnikumas;radijo aparatūros gamyba,Gamta,"LIETUVA, Alytaus rajonas",Lietuvos laisvės sąjunga,Lietuvis (-ė),,Rusų,Nėra,Neturi
Valstiečių ir Naujosios demokratijos partijų sąjunga,1959.03.14,Ištekėjusi,Nebuvo, ,Lina HELSTEIN,Kaunas,Aukštasis;Vilniaus valstybinis V. Kapsuko universitetas;Anglų k. ir literatūros,Krikščioniška filosofija,"LIETUVA, Kaunas",Valstiečių ir Naujosios demokratijos partijų sąjunga,Lietuvis (-ė),,Anglų,Nėra,Neturi
Liberalų ir centro sąjunga,1944.02.11,Vedęs,Nebuvo,"UAB ""Automobilių stovėjimo aikštelės"", rinkliavos vadovas",Gediminas BUDNIKAS,Kaunas,"Nebaigtas aukštasis;KTU soc.mokslų fakultetas, viešasis administravimas, magistrantūra, I kursas; ;Aukštasis;Vilniaus valstybinis universitetas;ekonomistas;Aukštesnysis;Kauno pramonės technikumas;mėsos ir paukštienos technologas;Vidurinis;Kauno prof. techn. mokykla Nr.4;šaltkalvis-tekintojas",Buvimas gamtoje,"LIETUVA, Ukmergė",Liberalų ir centro sąjunga,Lietuvis (-ė),,Lenkų,Nėra,Neturi
Naujoji sąjunga (socialliberalai),1940.11.02,Vedęs,Nebuvo,LRS. Seimo narys.,Domininkas VELIČKA,Vilnius,Aukštasis;VVU Fizikos fakultetas;atominės spektroskopijos sp.,Įvairūs,"LIETUVA, Kaunas (Vilijampolė)",Naujoji sąjunga (socialliberalai),Lietuvis (-ė),,Anglų,Nėra,Neturi
Liberalų ir centro sąjunga,1958.08.04,Vedęs,Nebuvo,"LR Seimas, LR Seimo narys, LR Seimo Valstybės ir savivaldybių valdymo komiteto p-ko pavaduotojas",Klemensas RIMŠELIS,Kaunas,Aukštasis;Kauno technologijos universitetas (KPI);tiksliosios mechanikos inžinierius,Įvairūs rankdarbiai,"LIETUVA, Kaunas",Liberalų ir centro sąjunga,Lietuvis (-ė),,Anglų,Nėra,Neturi
Lietuvos rusų sąjunga,1933.09.25,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys",Nikolaj MEDVEDEV,Vilnius,"Aukštasis;Kaliningrado Aukštoji inžinerinė karo jūrų mokykla;radiolokacija, radionavigacija",Petrologija,"LIETUVA, Kaunas",Lietuvos rusų sąjunga,Rusas (-ė),,Anglų,Nėra,Neturi
"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",1949.05.12,Ištekėjusi,Nebuvo,"Kauno apskrities viršininko administracija, Socialinių reikalų, kultūros ir švietimo departamento direktorė (1997-dabar)",Vincė Vaidevutė MARGEVIČIENĖ,Kaunas,"Aukštasis;Kauno technologijos universitetas, administravimo fakultetas;viešojo administravimo magistras;Aukštasis;Vilniaus universitetas, gamtos fakultetas;biologo, biologijos ir chemijos dėstytojo bakalauras",Gėlių auginimas,"RUSIJA, Irkutskas","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Lenkų,Nėra,Neturi
Krikščionių konservatorių socialinė sąjunga,1973.12.11,Nevedęs,Nebuvo,"Kauno Julijanavos vidurinė mokykla, archyvaras",Mindaugas LUOBIKIS,Kaunas,Aukštasis;Kauno technologijos universitetas;vadybininkas;Aukštasis;Kauno Vytauto Didžiojo universitetas;istorikas,Žvejyba,"LIETUVA, Kaunas",Krikščionių konservatorių socialinė sąjunga,Lietuvis (-ė),,Anglų,Nėra,Neturi
Liberalų demokratų partija,1969.06.22,Vedęs,Nebuvo,"UAB ""Saurelos prekyba"", direktorius",Laimundas JUŠKA,"Kauno r. sav., Neveronių k.",Aukštasis;Vilniaus Technikos Universitetas;Statybos ir kelių mašinų ir įrengimų remontas ir eksploatacija,Gyvūnai,"LIETUVA, ZARASAI",Liberalų demokratų partija,Lietuvis (-ė),,Vokiečių,Nėra,Neturi
Lietuvos krikščionys demokratai,1956.03.19,Ištekėjusi,Nebuvo,"Individualios įmonės savininkė, įmonės vadovas",Alė JURGAITIENĖ,Kaunas,Aukštasis;Vilniaus Valstybinis Universitetas;Darbo ekonomika,Bendravimas su žmonėmis,"LIETUVA, Kaunas",Lietuvos krikščionys demokratai,Lietuvis (-ė),,Rusų,Nėra,Neturi
Valstiečių ir Naujosios demokratijos partijų sąjunga,1958.06.30,Vedęs,Nebuvo,"UAB ""Kirkiliavas"", direktorius",Gintaras GRINIUS,Kaunas,Aukštasis;Kauno Antano Sniečkaus politechnikos institutas (dabar Kauno technologijos universitetas);inžinierius mechanikas,Krepšinis,"LIETUVA, Kaunas",Valstiečių ir Naujosios demokratijos partijų sąjunga,Lietuvis (-ė),,Anglų,Nėra,Neturi
Darbo partija,1961.07.05,Vedęs,Nebuvo, ,Gintaras Jonas FURMANAVIČIUS,Kaunas,Aukštasis;Vytauto Didžiojo Universitetas;Vadybos magistras;Aukštasis;Kauno Politechnikos inst.;Inž - statybininkas,Muzika,"LIETUVA, Kaunas",Darbo partija,Lietuvis (-ė),,Anglų,Nėra,Neturi
Respublikonų partija,1941.11.13,Išsiskyręs,Nebuvo,"UAB ""Kauno vandenys"", valdybos sekretorius",Karolis BRUDER,Kaunas,Aukštasis;A.Sniečkaus politechnikos institutas;inžinierius ekonomistas,,"LIETUVA, Kaunas",Respublikonų partija,Vokietis (-ė),,Rusų,Nėra,Neturi
Centro,1960.12.09,Išsiskyręs,Nebuvo,"Kauno Centro poliklinika, vyr.gydytojas",Gintaras AUKŠTAKALNIS,Kaunas,Aukštasis;KTU;personalo vadyba;Aukštasis;Kauno medicinos institutas;gyd.chirurgas,Sportas,"LIETUVA, Kaunas",Išsikėlė pats,Lietuvis (-ė),,Lenkų,Nėra,Neturi
Lietuvos socialdemokratų sąjunga,1962.05.06,Ištekėjusi,Nebuvo, ,Violeta LINKIENĖ,Vilnius,Aukštasis;Kauno politechnikos institutas (dabar Kauno technologijos universitetas);inžinierius chemikas - technologas,,"LIETUVA, Kaunas",Lietuvos socialdemokratų sąjunga, ,,Rusų,Nėra,Neturi
Lietuvos laisvės sąjunga,1941.08.30,Našlys,Nebuvo,"Kauno medicinos universitetas, profesorius, vyriausias mokslo darbuotojas",Raimundas LEKAS,Kaunas,Aukštasis;Kauno medicinos institutas;biofizikas,Muzika,"LIETUVA, Pakruojo raj., Janiškaičių km.",Lietuvos laisvės sąjunga,Lietuvis (-ė),,Anglų,Nėra,Neturi
Lietuvos krikščionys demokratai,1947.10.17,Ištekėjusi,Nebuvo,Kauno kartų namai,Loreta KUDARIENĖ,Kaunas,Aukštasis;Vytauto didžiojo universitetas;Edukologijos magistro laipsnis;Aukštasis;Kauno politechnikos institutas;Lietuvos mokslo taryba išdavė daktarės diplomą;Aukštasis;Kauno politechnikos institutas;Suteiktas technikos mokslų kandidato laipsnis;Aukštasis;Kauno politechnikos institutas;Inžinierė chemikė - technologė,Bendravimas su žmonėmis,"LIETUVA, Kaunas",Lietuvos krikščionys demokratai,Lietuvis (-ė),,Anglų,Nėra,Neturi
Lietuvos socialdemokratų partija,1938.12.10,Vedęs,Nebuvo,"Kauno miesto savivaldybė, Mero patarėjas",Bronislovas KUČINSKAS,Kaunas,"Aukštasis;Kauno Politechnikos institutas, dabar Kauno technologijos universitetas;inžinierius - mechanikas",Bendravimas su žmonėmis,"LIETUVA, Biržų raj.",Lietuvos socialdemokratų partija,Lietuvis (-ė),,Anglų,Nėra,Neturi
"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",1958.01.26,Ištekėjusi,Nebuvo,"LR Seimas, Seimo narė",Rasa JUKNEVIČIENĖ,Vilnius,Aukštasis;Kauno medicinos institutas;gydytoja,Gėlės,"LIETUVA, Tiltagalių km., Panevėžio raj.","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Anglų,Nėra,Neturi
Darbo partija,1959.05.17,Vedęs,Nebuvo,"Lietuvos Kūno Kultūros Akademija, prorektorius",Vydas GEDVILAS,Kaunas,Aspirantūra;Lietuvos Kūno Kultūros Akademija; ;Aukštasis;Lietuvos Kūno Kultūros Akademija;Fizinio auklėjimo dėstytojas,Golfas,"LIETUVA, Kelmės raj. Užgirių km.",Darbo partija,Lietuvis (-ė),,Vokiečių,Nėra,Neturi
Liberalų demokratų partija,1976.10.30,Išsiskyrusi,Nebuvo, ,Vytautė CIKANAVIČIENĖ,Kaunas,"Aukštasis;KTU, Europos integracijos fakultetas;ES ir integracija;Aukštasis;Vokietijos Freiburgo teisės a-ja;Europos teisė;Aukštasis;Kauno techn. u-tas, tarpt.studijų centras;eksporto inžinerija;Aukštasis;Vokietijos Kylio technikos u-tas;eksporto inžinerija;Vidurinis;Kauno m. 24-oji vid. mokykla; ",Kelionės,"LIETUVA, Kaunas",Liberalų demokratų partija,Lietuvis (-ė),,Anglų,Nėra,Neturi
"""Jaunosios Lietuvos"" ir naujųjų tautininkų sąjunga",1972.02.23,Vedęs,Nebuvo,"BĮ UAB TEV, vedantysis vadybininkas",Valdas BURNYS,Vilnius,Nebaigtas aukštasis;Vilniaus universitetas;vadyba,Muzika,"LIETUVA, Radviliškio raj., Baisogala","""Jaunosios Lietuvos"" ir naujųjų tautininkų sąjunga",Lietuvis (-ė),,Vokiečių,Nėra,Neturi
Žaliakalnio,1936.12.19,Vedęs,Nebuvo,"Vaikų ir jaunimo klubas ""Olimpija"", direktorius",Romualdas Kęstutis ANCUTA,Vilnius,Aukštasis;Sankt-Peterburgo kultūros institutas;kultūrologas,Profesionalus dainavimas,"LIETUVA, Girininkų km., Karmėlavos valsčius, Kauno apskritis",Išsikėlė pats,Lietuvis (-ė),,Rusų,Nėra,Neturi
Darbo partija,1969.04.04,Vedęs,Nebuvo,"UAB ""Sabelijos prekyba"", direktorius",Rytis ŠATKAUSKAS,Kaunas,Aukštasis;Kauno technologijos universitetas;Ekonomikos magistras;Aukštasis;Kauno technologijos universitetas;Inžinierius;Vidurinis;Klaipėdos 14-ta vidurinė mokykla; ,Psicholigija,"LIETUVA, Klaipėda",Darbo partija,Lietuvis (-ė),,Rusų,Nėra,Neturi
Lietuvos laisvės sąjunga,1974.09.18,Ištekėjusi,Nebuvo,"UAB ""Vitameda"", vadybininkė",Raimonda STAŠKUVIENĖ,Kaunas,Aukštasis;Kauno kolegija;verslo vadyba,Tinklinis,"LIETUVA, Kaunas",Lietuvos laisvės sąjunga,Lietuvis (-ė),,Rusų,Nėra,Neturi
Respublikonų partija,1941.08.25,Našlys,Nebuvo,"Lietuva Tėvynė, politikas",Visvaldas Marijus MAŽONAS,Kaunas,Aukštesnysis;Kauno m. specialioji milicijos m-la;juristas,Dviračių sportas,"LIETUVA, Šiauliai",Respublikonų partija,Lietuvis (-ė),,Rusų,Nėra,Neturi
Kalniečių,1953.10.12,Ištekėjusi,Nebuvo,"VšĮ Kauno Kalniečių poliklinika, III PASP klinikos vyr.specialistė",Virginija LUKŠIENĖ,Kaunas,Aukštasis;Kauno medicinos universitetas;visuomenės sveikatos vadybos magistras;Aukštasis;Kauno medicinos universitetas;gydytoja,Kelionės,"LIETUVA, Kaunas",Išsikėlė pati,Lietuvis (-ė),,Rusų,Nėra,Neturi
Lietuvos krikščionys demokratai,1959.06.03,Vedęs,Nebuvo,"Kauno miesto savivaldybė, būsto nuomos poskyrio vedėjas",Jonas LUKOŠIUS,Kaunas,Aukštasis;Lietuvos žemės ūkio universitetas;Mokslinis agronomas,Gamta ir astrologija,"KAZACHSTANAS, Karaganda",Lietuvos krikščionys demokratai,Lietuvis (-ė),,Rusų,Nėra,Neturi
Lietuvos socialdemokratų sąjunga,1951.03.16,Vedęs,Nebuvo,"UAB ""Lietuvos rytas, spaudos platintojas",Vytautas KUZMICKAS,Kaunas,Aukštasis;Vilniaus Universitetas;istorikas,Kelionės po Lietuvą,"LIETUVA, Prienų rajonas, Jiezno apylinkė, Liceškėnų kaimas",Lietuvos socialdemokratų sąjunga,Lietuvis (-ė),,Prancūzų,Nėra,Neturi
Naujoji sąjunga (socialliberalai),1959.03.30,Vedęs,Nebuvo,Lietuvos Respublikos Seimas. LR Seimo narys.,Kęstutis KUZMICKAS,Kaunas,Aukštasis;Kauno medicinos universitetas;gydytojas;Vidurinis;Kauno Aušros gimnazija; ,Buriavimas,"LIETUVA, Kaunas",Naujoji sąjunga (socialliberalai),Lietuvis (-ė),,Anglų,Nėra,Neturi
Liberalų ir centro sąjunga,1952.06.11,Vedęs,Nebuvo,"Lietuvos Respublikos  Seimas, Seimo narys, švietimo, mokslo ir kultūros komiteto narys",Jonas JUČAS,Kaunas,Aukštasis;Lietuvos valstybinė konservatorija - dabar Lietuvos muzikos akademija;Kultūros - švietimo darbo;Specialus vidurinis;Kauno J. Gruodžio aukštesnioji muzikos mokykla;Muzikos teorijos,Kelionės,"LIETUVA, Kauno m.",Liberalų ir centro sąjunga,Lietuvis (-ė),,Vokiečių,Nėra,Neturi
"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",1940.01.04,Vedęs,Nebuvo,"Kauno medicinos universiteto Biomedicininių tyrimų institutas,Širdies ir kraujagyslių chirurgijos lab.vedėjas, kardiochirurgijos prof., klinikų kardiochirurgas",Arimantas DUMČIUS,Kaunas,"Aukštasis;Kauno medicinos institutas, gydomasis fakultetas;gydytojas",Bibliofilija,"LIETUVA, Kaunas","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Prancūzų,Nėra,Neturi
"""Jaunosios Lietuvos"" ir naujųjų tautininkų sąjunga",1958.09.14,,Nebuvo, ,Stanislovas BUŠKEVIČIUS,Vilnius,,, ,"""Jaunosios Lietuvos"" ir naujųjų tautininkų sąjunga", ,,,Nėra,Neturi
Liberalų demokratų partija,1949.06.19,Vedęs,Nebuvo,Kurybinis darbas pagal sutartis,Albertas BALAIŠIS,Kaunas,"Aukštasis;VDU Biznio ir vadybos f-tas;verslo administravimo magistras;Aukštasis;KPI Mašinų gamyba f-tas;inžinierius - mechanikas;Specialus vidurinis;Kauno politechnikumas, metalo apdirbimo pjovimo specialybė;Technikas - technologas, gamybinio apmokymo meistras",Gamta,"LIETUVA, Svėdarai, Anykščių raj.",Liberalų demokratų partija,Lietuvis (-ė),,,Nėra,Neturi
"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",1958.03.26,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys",Egidijus VAREIKIS,"Vilniaus r. sav., Bendorių k.",Aukštasis;Vilniaus universitetas;bioorganinė chemija,Futbolas,"LIETUVA, Kaunas","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Anglų,Nėra,Neturi
Dainavos,1972.05.25,Ištekėjusi,Nebuvo,"Vš Į Kauno Dainavos poliklinika, direktoriaus pavaduotoja",Daiva ŠPILIAUSKIENĖ,Kaunas,Aukštasis;Kauno medicinos universitetas;slaugytoja,Skaitymas,"LIETUVA, Kaunas",Išsikėlė pati,Lietuvis (-ė),,Lenkų,Nėra,Neturi
Valstiečių ir Naujosios demokratijos partijų sąjunga,1954.01.04,Našlė,Nebuvo,"Kauno medicinos universitetas, muziejaus konsultantė",Angelė RUDŽIANSKAITĖ,"Kauno r. sav., Vilkijos k.",Aukštasis;Vilniaus V. Kapsuko universitetas;biologija;Vidurinis;Vilkijos P. Cvirkos vidurinė mokykla; ,Fotografija,"LIETUVA, Raseiniai",Valstiečių ir Naujosios demokratijos partijų sąjunga,Lietuvis (-ė),,Anglų,Nėra,Neturi
Liberalų demokratų partija,1944.07.10,Ištekėjusi,Nebuvo,Laikinai nedirbu,Bronė MARKEVIČIENĖ,Kaunas,Aukštasis;V. Kapsuko Vilniaus universitetas;planavimo ekonomika;Specialus vidurinis;Vilniaus lengvosios pramonės technikumas;avalynės technologija,Kelionės,"LIETUVA, Kaišiadorių raj. Sav. Armanų km.",Liberalų demokratų partija,Lietuvis (-ė),,Rusų,Nėra,Neturi
Liberalų ir centro sąjunga,1949.04.30,Vedęs,Nebuvo,"LR Seimas, Seimo narys",Kęstutis GLAVECKAS,Vilnius,Aukštasis;Talino universitetas (Estija);habilituotas ekonomikos mokslų daktaras;Aukštasis;Vilniaus universitetas;ekonomikos mokslų kandidatas (dabar - daktaras);Aukštasis;VU pramonės ekonomikos fakultetas;ekonomistas,Kelionės,"LIETUVA, Vilnius",Liberalų ir centro sąjunga,Lietuvis (-ė),,Anglų,Nėra,Neturi
Darbo partija,1952.01.28,Vedęs,Nebuvo,"UAB ""LEVOR"", dir. patarėjas",Virginijus DYRA,Kaunas,Aukštasis;Gomelio koop. institutas;Prekių m. vadyba,Bendravimas su žmonėmis,"LIETUVA, Kupiškis",Darbo partija,Lietuvis (-ė),,Rusų,Nėra,Neturi
"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",1956.07.23,Vedęs,Nebuvo,"Kauno miesto savivaldybė, Mero pirmasis pavaduotojas",Kazys STARKEVIČIUS,Kaunas,Aukštasis;Vilniaus universitetas;istorijos fak.,Fotografija,"LIETUVA, Kauno raj., Rokų km.","Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",Lietuvis (-ė),,Anglų,Nėra,Neturi
Liberalų demokratų partija,1957.03.26,Vedęs,Nebuvo,"LR Seimas, Seimo narys",Eimundas SAVICKAS,Kaunas,Aukštasis;KTU;Inž. statybinink.,Kelionės,"LIETUVA, Vilkaviškis",Liberalų demokratų partija,Lietuvis (-ė),,Anglų,Nėra,Neturi
Lietuvos krikščionys demokratai,1939.09.24,Vedęs,Nebuvo,"VĮ �Oro navigacija"" filialas Kauno skrydžių valdymo centras, energetikos poskyrio vadovas",Albertas POVILIŪNAS,Kaunas,Aukštasis;Kauno politechnikos institutas;Inžinierius elektromechanikas,Dainavimas,"LIETUVA, Panevėžio raj. Vadoklių valsč. Šilų apyl. Keliūgalos km.",Lietuvos krikščionys demokratai,Lietuvis (-ė),,Anglų,Nėra,Neturi
Respublikonų partija,1927.02.01,Vedęs,Nebuvo,"Visuomeniniais pagrindais dirbu Respublikonų partijos pirmininku ir laikr. ""Respublikos varpai"" redaktorium",Kazimieras PETRAITIS,Kaunas,Aukštasis;Kauno politechnikos institutas;hidrotechninės statybos inžinierius,Visuomeninė veikla,"LIETUVA, Panevėžio apskritis, Naujamiesčio valsčius, Garšvių kaimas",Respublikonų partija,Lietuvis (-ė),,Rusų,Nėra,Neturi
Darbo partija,1956.11.14,Vedęs,Nebuvo,"Kauno miesto savivaldybės administracija, statybos skyriaus darbuotojas",Pranas PAŠKEVIČIUS,Kaunas,Aukštasis;Kauno politechnikos instit.;radijo inžinier.;Vidurinis;Karmėlavos vid. m-kla; ,Kompiuteriai,"RUSIJA, Komi ATSR, miestas Inta",Darbo partija,Lietuvis (-ė),,Vokiečių,Nėra,Neturi
Lietuvos laisvės sąjunga,1964.09.06,Vedęs,Nebuvo, ,Raimondas Valdas NEKROŠIUS,Kaunas,Aukštasis;KVK;teisininkas;Aukštesnysis;Kalvarijos maisto pramonės technikumas;technologas;Nebaigtas vidurinis;Kauno 14-oji vid. mokykla; ,Chemija,"LIETUVA, Kaunas",Lietuvos laisvės sąjunga,Lietuvis (-ė),,Anglų,Nėra,Neturi
Lietuvos socialdemokratų partija,1963.06.19,Vedęs,Nebuvo,"VĮ Vidaus vandens kelių direkcija, generalinis direktorius",Gintautas LABANAUSKAS,Kaunas,Aukštasis;Kauno technologijos universitetas;Informatikos inžinerijos magistras;Aukštasis;Sysranės aukštoji karo aviacijos lakūnų mokykla;lakūnas inžinierius,Buriavimas,"LIETUVA, Šilutė",Lietuvos socialdemokratų partija,Lietuvis (-ė),,Anglų,Nėra,Neturi
"""Jaunosios Lietuvos"" ir naujųjų tautininkų sąjunga",1954.08.07,Vedęs,Nebuvo, ,Edvardas KRIŠČIŪNAS,Vilnius,,, ,"""Jaunosios Lietuvos"" ir naujųjų tautininkų sąjunga", ,,,Nėra,Neturi
Liberalų ir centro sąjunga,1960.02.29,Ištekėjusi,Nebuvo, ,Violeta BOREIKIENĖ,Kaunas,Aukštasis;VDU;biznio ir vadybos magistras;Aukštasis;VU;prekių mokslo ir prekybos organizavimo,Lauko tenisas,"LIETUVA, Tauragė",Liberalų ir centro sąjunga,Lietuvis (-ė),,Anglų,Nėra,Neturi
Pramonės,1950.06.09,Vedęs,Nebuvo,"Lietuvos invalidų sporto draugija, gydytojas",Rimvydas AUKŠTUOLIS,Kaunas,Aukštasis;Kauno medicinos institutas;gydytojas-stom.;Specialus vidurinis;Kauno medicinos mokykla;dantų technikas,Labdaringa veikla,"LIETUVA, Kaunas",Išsikėlė pats,Lietuvis (-ė),,Rusų,Nėra,Neturi
