kandidatas,mokesciai,gautos_paskolos,turtas,suteiktos_paskolos,gryni_pinigai,vertybiniai_popieriai,gautos_pajamos
Kristina GERASIMOVIČ,1298.25,,72251.0,,,,3876.75
Jan MAŽEIKO,3432.0,,27591.0,,,,7477.0
Jan ŠILOBRIT,0.0,,43600.0,,,,4314.03
Tadeušas PAVLOVSKIS,2252.52,,166375.0,,,,5181.48
Marija PUČ,2523.05,,3057.0,,,,6346.36
Antanas MALINAUSKAS,4611.0,,70694.0,,,,9575.28
Mečislavas ZAIKOVSKIS,4037.82,,22000.0,,,,10673.32
Viktor KIRKEVIČ,3952.49,,60000.0,,,,8403.33
Jurij BARKOVSKIJ,628.0,,75851.0,,,,2295.0
Tatjana MARKOVA,2772.0,,16504.0,,,,6109.0
Jaroslav NARKEVIČ,4535.36,,70500.0,,,,12331.34
Michal MACKEVIČ,1383.0,,106862.0,,,,4027.0
Nijolė OŽELYTĖ,16259.24,,121246.0,,,,84271.76
Vytautas KVIETKAUSKAS,27186.98,,184189.0,,,,96960.64
Giedrė KVIESKIENĖ,5531.21,,140000.0,,,,11009.74
Algirdas GRICIUS,6026.39,,345549.0,,,,14164.82
Andrejus GOTTO,1964.99,,58775.0,,,,8156.25
Medardas ČOBOTAS,4487.13,,266611.0,,,,18520.68
Arūnas BĖKŠTA,13516.92,,17600.0,,,,25367.39
