kandidatas,apygarda,nuo_galiojanciu_biuleteniu,balsadezeje,nuo_rinkeju,pastu,apylinke
Jonas GUDAUSKAS,,"15,12%",22,"14,29%",9,Katyčių  (Nr.28) apylinkė  
Remigijus ŽEMAITAITIS,,"75,35%",148,"71,68%",14,Inkaklių  (Nr.27) apylinkė  
Jonas GUDAUSKAS,,"24,65%",40,"23,45%",13,Inkaklių  (Nr.27) apylinkė  
Remigijus ŽEMAITAITIS,,"66,58%",460,"65,55%",48,Gimnazijos  (Nr.27) apylinkė  
Jonas GUDAUSKAS,,"33,42%",205,"32,90%",50,Gimnazijos  (Nr.27) apylinkė  
Remigijus ŽEMAITAITIS,,"71,43%",69,"71,43%",11,Palentinio  (Nr.26) apylinkė  
Jonas GUDAUSKAS,,"28,57%",31,"28,57%",1,Palentinio  (Nr.26) apylinkė  
Remigijus ŽEMAITAITIS,,"60,42%",431,"59,32%",59,Švėkšnos  (Nr.26) apylinkė  
Jonas GUDAUSKAS,,"39,58%",277,"38,86%",44,Švėkšnos  (Nr.26) apylinkė  
Remigijus ŽEMAITAITIS,,"61,73%",410,"60,46%",61,Ligoninės  (Nr.25) apylinkė  
Jonas GUDAUSKAS,,"38,27%",234,"37,48%",58,Ligoninės  (Nr.25) apylinkė  
Remigijus ŽEMAITAITIS,,"74,70%",61,"72,09%",1,Stemplių  (Nr.25) apylinkė  
Jonas GUDAUSKAS,,"25,30%",14,"24,42%",7,Stemplių  (Nr.25) apylinkė  
Remigijus ŽEMAITAITIS,,"79,58%",98,"79,58%",15,Stubrių  (Nr.24) apylinkė  
Jonas GUDAUSKAS,,"20,42%",17,"20,42%",12,Stubrių  (Nr.24) apylinkė  
Remigijus ŽEMAITAITIS,,"65,23%",126,"64,98%",41,Žadeikių  (Nr.24) apylinkė  
Jonas GUDAUSKAS,,"34,77%",69,"34,63%",20,Žadeikių  (Nr.24) apylinkė  
Remigijus ŽEMAITAITIS,,"63,66%",199,"62,63%",34,Upynos  (Nr.23) apylinkė  
Jonas GUDAUSKAS,,"36,34%",107,"35,75%",26,Upynos  (Nr.23) apylinkė  
Remigijus ŽEMAITAITIS,,"73,88%",236,"73,88%",61,Traksėdžio  (Nr.22) apylinkė  
Jonas GUDAUSKAS,,"26,12%",76,"26,12%",29,Traksėdžio  (Nr.22) apylinkė  
Remigijus ŽEMAITAITIS,,"71,08%",107,"68,60%",11,Tenenių  (Nr.21) apylinkė  
Jonas GUDAUSKAS,,"28,92%",39,"27,91%",9,Tenenių  (Nr.21) apylinkė  
Remigijus ŽEMAITAITIS,,"64,92%",208,"64,38%",27,Šiauduvos  (Nr.20) apylinkė  
Jonas GUDAUSKAS,,"35,08%",106,"34,79%",21,Šiauduvos  (Nr.20) apylinkė  
Remigijus ŽEMAITAITIS,,"80,38%",137,"78,87%",31,Požerės  (Nr.19) apylinkė  
Jonas GUDAUSKAS,,"19,62%",37,"19,25%",4,Požerės  (Nr.19) apylinkė  
Remigijus ŽEMAITAITIS,,"84,25%",267,"83,11%",38,Pajūralio  (Nr.18) apylinkė  
Jonas GUDAUSKAS,,"15,75%",43,"15,53%",14,Pajūralio  (Nr.18) apylinkė  
Remigijus ŽEMAITAITIS,,"63,31%",251,"62,53%",51,Pajūrio  (Nr.17) apylinkė  
Jonas GUDAUSKAS,,"36,69%",132,"36,23%",43,Pajūrio  (Nr.17) apylinkė  
Remigijus ŽEMAITAITIS,,"76,87%",192,"75,64%",44,Obelyno  (Nr.16) apylinkė  
Jonas GUDAUSKAS,,"23,13%",44,"22,76%",27,Obelyno  (Nr.16) apylinkė  
Remigijus ŽEMAITAITIS,,"79,22%",431,"78,40%",99,Laukuvos  (Nr.15) apylinkė  
Jonas GUDAUSKAS,,"20,78%",107,"20,56%",32,Laukuvos  (Nr.15) apylinkė  
Remigijus ŽEMAITAITIS,,"68,83%",559,"68,02%",77,Kvėdarnos  (Nr.14) apylinkė  
Jonas GUDAUSKAS,,"31,17%",219,"30,80%",69,Kvėdarnos  (Nr.14) apylinkė  
Remigijus ŽEMAITAITIS,,"70,49%",338,"68,50%",49,Kaltinėnų  (Nr.13) apylinkė  
Jonas GUDAUSKAS,,"29,51%",108,"28,67%",54,Kaltinėnų  (Nr.13) apylinkė  
Remigijus ŽEMAITAITIS,,"79,00%",142,"78,22%",16,Jucaičių  (Nr.12) apylinkė  
Jonas GUDAUSKAS,,"21,00%",32,"20,79%",10,Jucaičių  (Nr.12) apylinkė  
Remigijus ŽEMAITAITIS,,"75,00%",112,"74,63%",41,Jomantų  (Nr.11) apylinkė  
Jonas GUDAUSKAS,,"25,00%",36,"24,88%",15,Jomantų  (Nr.11) apylinkė  
Remigijus ŽEMAITAITIS,,"73,43%",84,"72,92%",21,Iždonų  (Nr.10) apylinkė  
Jonas GUDAUSKAS,,"26,57%",31,"26,39%",7,Iždonų  (Nr.10) apylinkė  
Remigijus ŽEMAITAITIS,,"73,53%",70,"72,82%",5,Girdiškės  (Nr.9) apylinkė  
Jonas GUDAUSKAS,,"26,47%",21,"26,21%",6,Girdiškės  (Nr.9) apylinkė  
Remigijus ŽEMAITAITIS,,"80,00%",73,"77,52%",27,Šylių  (Nr.9) apylinkė  
Jonas GUDAUSKAS,,"20,00%",13,"19,38%",12,Šylių  (Nr.9) apylinkė  
Remigijus ŽEMAITAITIS,,"70,59%",36,"67,61%",12,Ramučių  (Nr.8) apylinkė  
Jonas GUDAUSKAS,,"29,41%",17,"28,17%",3,Ramučių  (Nr.8) apylinkė  
Remigijus ŽEMAITAITIS,,"77,44%",117,"76,97%",10,Gineikių  (Nr.8) apylinkė  
Jonas GUDAUSKAS,,"22,56%",29,"22,42%",8,Gineikių  (Nr.8) apylinkė  
Remigijus ŽEMAITAITIS,,"53,25%",88,"53,25%",2,Didkiemio  (Nr.7) apylinkė  
Jonas GUDAUSKAS,,"46,75%",62,"46,75%",17,Didkiemio  (Nr.7) apylinkė  
Remigijus ŽEMAITAITIS,,"69,01%",114,"65,04%",33,Gardamo  (Nr.7) apylinkė  
Jonas GUDAUSKAS,,"30,99%",51,"29,20%",15,Gardamo  (Nr.7) apylinkė  
Remigijus ŽEMAITAITIS,,"85,53%",154,"83,06%",47,Biržų Lauko  (Nr.6) apylinkė  
Jonas GUDAUSKAS,,"14,47%",24,"14,05%",10,Biržų Lauko  (Nr.6) apylinkė  
Remigijus ŽEMAITAITIS,,"80,28%",122,"78,44%",49,Bytlaukio  (Nr.5) apylinkė  
Jonas GUDAUSKAS,,"19,72%",28,"19,27%",14,Bytlaukio  (Nr.5) apylinkė  
Remigijus ŽEMAITAITIS,,"78,39%",149,"78,39%",7,Bilionių  (Nr.4) apylinkė  
Jonas GUDAUSKAS,,"21,61%",36,"21,61%",7,Bilionių  (Nr.4) apylinkė  
Remigijus ŽEMAITAITIS,,"68,29%",133,"67,74%",35,Bijotų  (Nr.3) apylinkė  
Jonas GUDAUSKAS,,"31,71%",63,"31,45%",15,Bijotų  (Nr.3) apylinkė  
Remigijus ŽEMAITAITIS,,"69,91%",269,"69,31%",54,Balsių  (Nr.2) apylinkė  
Jonas GUDAUSKAS,,"30,09%",85,"29,83%",54,Balsių  (Nr.2) apylinkė  
Remigijus ŽEMAITAITIS,,"66,99%",581,"65,58%",101,Šilalės  (Nr.1) apylinkė  
Jonas GUDAUSKAS,,"33,01%",256,"32,31%",80,Šilalės  (Nr.1) apylinkė  
Darius PETROŠIUS,,"76,43%",88,"74,83%",19,Dauglaukio  (Nr.34) apylinkė  
Stasys ŠEDBARAS,,"23,57%",23,"23,08%",10,Dauglaukio  (Nr.34) apylinkė  
Darius PETROŠIUS,,"67,36%",79,"64,24%",18,Baltrušaičių  (Nr.33) apylinkė  
Stasys ŠEDBARAS,,"32,64%",43,"31,13%",4,Baltrušaičių  (Nr.33) apylinkė  
Darius PETROŠIUS,,"80,56%",71,"78,38%",16,Eičių  (Nr.32) apylinkė  
Stasys ŠEDBARAS,,"19,44%",16,"18,92%",5,Eičių  (Nr.32) apylinkė  
Darius PETROŠIUS,,"74,23%",97,"73,33%",24,Kunigiškių  (Nr.31) apylinkė  
Stasys ŠEDBARAS,,"25,77%",26,"25,45%",16,Kunigiškių  (Nr.31) apylinkė  
Darius PETROŠIUS,,"77,23%",142,"74,57%",31,Gaurės  (Nr.30) apylinkė  
Stasys ŠEDBARAS,,"22,77%",40,"21,98%",11,Gaurės  (Nr.30) apylinkė  
Darius PETROŠIUS,,"83,62%",111,"82,22%",37,Eidintų  (Nr.29) apylinkė  
Stasys ŠEDBARAS,,"16,38%",16,"16,11%",13,Eidintų  (Nr.29) apylinkė  
Darius PETROŠIUS,,"73,84%",157,"71,55%",97,Batakių  (Nr.28) apylinkė  
Stasys ŠEDBARAS,,"26,16%",63,"25,35%",27,Batakių  (Nr.28) apylinkė  
Darius PETROŠIUS,,"71,54%",70,"65,96%",23,Juodpetrių  (Nr.23) apylinkė  
Stasys ŠEDBARAS,,"28,46%",28,"26,24%",9,Juodpetrių  (Nr.23) apylinkė  
Darius PETROŠIUS,,"83,33%",59,"82,47%",21,Šakviečio  (Nr.22) apylinkė  
Stasys ŠEDBARAS,,"16,67%",14,"16,49%",2,Šakviečio  (Nr.22) apylinkė  
Darius PETROŠIUS,,"74,50%",77,"72,08%",34,Lomių  (Nr.21) apylinkė  
Stasys ŠEDBARAS,,"25,50%",29,"24,68%",9,Lomių  (Nr.21) apylinkė  
Darius PETROŠIUS,,"75,55%",153,"74,19%",54,Mažonų  (Nr.20) apylinkė  
Stasys ŠEDBARAS,,"24,45%",43,"24,01%",24,Mažonų  (Nr.20) apylinkė  
Darius PETROŠIUS,,"79,51%",162,"76,98%",32,Pagramančio  (Nr.19) apylinkė  
Stasys ŠEDBARAS,,"20,49%",41,"19,84%",9,Pagramančio  (Nr.19) apylinkė  
Darius PETROŠIUS,,"56,60%",101,"52,63%",19,Norkaičių  (Nr.18) apylinkė  
Stasys ŠEDBARAS,,"43,40%",76,"40,35%",16,Norkaičių  (Nr.18) apylinkė  
Darius PETROŠIUS,,"81,70%",150,"77,87%",33,Dapkiškių  (Nr.17) apylinkė  
Stasys ŠEDBARAS,,"18,30%",28,"17,45%",13,Dapkiškių  (Nr.17) apylinkė  
Darius PETROŠIUS,,"78,66%",102,"75,88%",27,Aukštupių  (Nr.16) apylinkė  
Stasys ŠEDBARAS,,"21,34%",26,"20,59%",9,Aukštupių  (Nr.16) apylinkė  
Darius PETROŠIUS,,"72,41%",23,"70,00%",19,Vizbarų  (Nr.15) apylinkė  
Stasys ŠEDBARAS,,"27,59%",9,"26,67%",7,Vizbarų  (Nr.15) apylinkė  
Darius PETROŠIUS,,"61,76%",115,"59,51%",32,Žygaičių  (Nr.14) apylinkė  
Stasys ŠEDBARAS,,"38,24%",75,"36,84%",16,Žygaičių  (Nr.14) apylinkė  
Darius PETROŠIUS,,"78,04%",117,"76,61%",50,Sartininkų  (Nr.13) apylinkė  
Stasys ŠEDBARAS,,"21,96%",32,"21,56%",15,Sartininkų  (Nr.13) apylinkė  
Darius PETROŠIUS,,"78,33%",76,"75,20%",18,Kęsčių  (Nr.12) apylinkė  
Stasys ŠEDBARAS,,"21,67%",21,"20,80%",5,Kęsčių  (Nr.12) apylinkė  
Darius PETROŠIUS,,"75,07%",166,"72,49%",87,Lauksargių  (Nr.11) apylinkė  
Stasys ŠEDBARAS,,"24,93%",51,"24,07%",33,Lauksargių  (Nr.11) apylinkė  
Darius PETROŠIUS,,"68,83%",313,"66,73%",58,Taurų  (Nr.10) apylinkė  
Stasys ŠEDBARAS,,"31,17%",143,"30,22%",25,Taurų  (Nr.10) apylinkė  
Darius PETROŠIUS,,"63,47%",246,"58,04%",32,Melioratorių  (Nr.9) apylinkė  
Stasys ŠEDBARAS,,"36,53%",131,"33,40%",29,Melioratorių  (Nr.9) apylinkė  
Darius PETROŠIUS,,"59,11%",499,"56,04%",72,Laisvės  (Nr.7) apylinkė  
Stasys ŠEDBARAS,,"40,89%",347,"38,76%",48,Laisvės  (Nr.7) apylinkė  
Darius PETROŠIUS,,"68,95%",592,"64,95%",103,Moksleivių  (Nr.6) apylinkė  
Stasys ŠEDBARAS,,"31,05%",261,"29,25%",52,Moksleivių  (Nr.6) apylinkė  
Darius PETROŠIUS,,"60,57%",554,"58,56%",82,Aerodromo  (Nr.5) apylinkė  
Stasys ŠEDBARAS,,"39,43%",348,"38,12%",66,Aerodromo  (Nr.5) apylinkė  
Darius PETROŠIUS,,"58,98%",369,"55,28%",71,Dariaus ir Girėno  (Nr.4) apylinkė  
Stasys ŠEDBARAS,,"41,02%",244,"38,44%",62,Dariaus ir Girėno  (Nr.4) apylinkė  
Darius PETROŠIUS,,"56,96%",223,"55,02%",84,Tauragės  (Nr.3) apylinkė  
Stasys ŠEDBARAS,,"43,04%",182,"41,58%",50,Tauragės  (Nr.3) apylinkė  
Darius PETROŠIUS,,"69,42%",773,"65,49%",83,J.Tumo - Vaižganto  (Nr.2) apylinkė  
Stasys ŠEDBARAS,,"30,58%",324,"28,84%",53,J.Tumo - Vaižganto  (Nr.2) apylinkė  
Darius PETROŠIUS,,"66,49%",532,"62,35%",79,Prezidento  (Nr.1) apylinkė  
Stasys ŠEDBARAS,,"33,51%",275,"31,43%",33,Prezidento  (Nr.1) apylinkė  
Kazys STARKEVIČIUS,,"52,74%",338,"48,24%",18,Nemuno  (Nr.111) apylinkė  
Dainius DANILEVIČIUS,,"47,26%",301,"43,22%",18,Nemuno  (Nr.111) apylinkė  
Kazys STARKEVIČIUS,,"57,78%",352,"52,23%",34,Pamario  (Nr.102) apylinkė  
Dainius DANILEVIČIUS,,"42,22%",269,"38,16%",13,Pamario  (Nr.102) apylinkė  
Kazimieras KUZMINSKAS,,"54,57%",606,"49,14%",51,Atžalyno  (Nr.86) apylinkė  
Saulius STOMA,,"45,43%",518,"40,91%",29,Atžalyno  (Nr.86) apylinkė  
Arimantas DUMČIUS,,"59,96%",833,"56,78%",55,P. Lukšio  (Nr.72) apylinkė  
Zenonas ŽYMANČIUS,,"40,04%",571,"37,92%",22,P. Lukšio  (Nr.72) apylinkė  
Rasa JUKNEVIČIENĖ,,"55,73%",305,"49,92%",16,Vaidilutės  (Nr.65) apylinkė  
Algirdas Vaclovas PATACKAS,,"44,27%",247,"39,66%",8,Vaidilutės  (Nr.65) apylinkė  
Vincė Vaidevutė MARGEVIČIENĖ,,"47,97%",270,"44,70%",25,Sodų  (Nr.105) apylinkė  
Gintaras DRUČKUS,,"52,03%",305,"48,48%",15,Sodų  (Nr.105) apylinkė  
Rytas KUPČINSKAS,,"51,69%",457,"48,41%",16,Romainių  (Nr.127) apylinkė  
Sigytas KLIMAS,,"48,31%",412,"45,24%",30,Romainių  (Nr.127) apylinkė  
Rimantas Jonas DAGYS,,"54,54%",538,"51,46%",45,Linkuvos  (Nr.13) apylinkė  
Saulius GIRDAUSKAS,,"45,46%",456,"42,89%",30,Linkuvos  (Nr.13) apylinkė  
Sergej URSUL,,"43,60%",133,"42,69%",10,Pramonės  (Nr.471) apylinkė  
Tadeuš ANDŽEJEVSKI,,"56,40%",171,"55,22%",14,Pramonės  (Nr.471) apylinkė  
Algis STRELČIŪNAS,,"65,20%",540,"57,16%",39,Paparčio  (Nr.417) apylinkė  
Gintaras STEPONAVIČIUS,,"34,80%",296,"30,50%",13,Paparčio  (Nr.417) apylinkė  
Linas BALSYS,,"53,10%",70,"49,68%",7,Kriaučiūnų  (Nr.370) apylinkė  
Danutė BEKINTIENĖ,,"46,90%",53,"43,87%",15,Kriaučiūnų  (Nr.370) apylinkė  
Paulius SAUDARGAS,,"74,05%",986,"69,02%",50,Įsruties  (Nr.311) apylinkė  
Sofija MATAREVIČ,,"25,95%",349,"24,18%",14,Įsruties  (Nr.311) apylinkė  
Audronius AŽUBALIS,,"56,96%",595,"51,20%",43,Statybininkų  (Nr.305) apylinkė  
Zbigniev MACIEJEVSKI,,"43,04%",463,"38,68%",19,Statybininkų  (Nr.305) apylinkė  
Dainius KREIVYS,,"53,24%",467,"51,29%",50,Bajorų  (Nr.215) apylinkė  
Artūras PAULAUSKAS,,"46,76%",428,"45,04%",26,Bajorų  (Nr.215) apylinkė  
Vytenis Povilas ANDRIUKAITIS,,"58,89%",392,"55,27%",22,Kalvarijų  (Nr.166) apylinkė  
Vilija ALEKNAITĖ ABRAMIKIENĖ,,"41,11%",260,"38,58%",29,Kalvarijų  (Nr.166) apylinkė  
Andrius KUBILIUS,,"44,23%",261,"40,54%",11,Popieriaus  (Nr.201) apylinkė  
Aurelija STANCIKIENĖ,,"55,77%",315,"51,12%",28,Popieriaus  (Nr.201) apylinkė  
Arvydas ANUŠAUSKAS,,"48,04%",505,"41,69%",34,Baltupių  (Nr.203) apylinkė  
Petras AUŠTREVIČIUS,,"51,96%",548,"45,09%",35,Baltupių  (Nr.203) apylinkė  
Arvydas ANUŠAUSKAS,,"52,37%",316,"45,91%",26,V. Šopeno  (Nr.67) apylinkė  
Petras AUŠTREVIČIUS,,"47,63%",300,"41,74%",11,V. Šopeno  (Nr.67) apylinkė  
Arvydas ANUŠAUSKAS,,"56,66%",468,"49,76%",51,M. Daukšos  (Nr.66) apylinkė  
Petras AUŠTREVIČIUS,,"43,34%",367,"38,06%",30,M. Daukšos  (Nr.66) apylinkė  
Arvydas ANUŠAUSKAS,,"56,24%",325,"50,76%",40,A.Vienuolio  (Nr.65) apylinkė  
Petras AUŠTREVIČIUS,,"43,76%",261,"39,50%",23,A.Vienuolio  (Nr.65) apylinkė  
Arvydas ANUŠAUSKAS,,"55,58%",519,"50,50%",34,Naugarduko  (Nr.62) apylinkė  
Petras AUŠTREVIČIUS,,"44,42%",409,"40,37%",33,Naugarduko  (Nr.62) apylinkė  
Arvydas ANUŠAUSKAS,,"60,27%",374,"54,91%",34,S. Nėries  (Nr.60) apylinkė  
Petras AUŠTREVIČIUS,,"39,73%",247,"36,20%",22,S. Nėries  (Nr.60) apylinkė  
Arvydas ANUŠAUSKAS,,"52,78%",538,"46,63%",230,V. Sirokomlės  (Nr.59) apylinkė  
Petras AUŠTREVIČIUS,,"47,22%",511,"41,71%",176,V. Sirokomlės  (Nr.59) apylinkė  
Arvydas ANUŠAUSKAS,,"53,13%",549,"45,40%",53,Senvagės  (Nr.57) apylinkė  
Petras AUŠTREVIČIUS,,"46,87%",484,"40,05%",47,Senvagės  (Nr.57) apylinkė  
Arvydas ANUŠAUSKAS,,"47,08%",305,"38,31%",26,Licėjaus  (Nr.56) apylinkė  
Petras AUŠTREVIČIUS,,"52,92%",351,"43,06%",21,Licėjaus  (Nr.56) apylinkė  
Arvydas ANUŠAUSKAS,,"45,52%",511,"38,77%",38,Didlaukio  (Nr.55) apylinkė  
Petras AUŠTREVIČIUS,,"54,48%",629,"46,40%",28,Didlaukio  (Nr.55) apylinkė  
Arvydas ANUŠAUSKAS,,"54,88%",469,"48,56%",71,A. Juozapavičiaus  (Nr.54) apylinkė  
Petras AUŠTREVIČIUS,,"45,12%",401,"39,93%",43,A. Juozapavičiaus  (Nr.54) apylinkė  
Arvydas ANUŠAUSKAS,,"53,26%",577,"49,53%",61,A. Krutulio  (Nr.53) apylinkė  
Petras AUŠTREVIČIUS,,"46,74%",514,"43,48%",46,A. Krutulio  (Nr.53) apylinkė  
Arvydas ANUŠAUSKAS,,"57,91%",511,"54,29%",27,Užupio  (Nr.52) apylinkė  
Petras AUŠTREVIČIUS,,"42,09%",367,"39,46%",24,Užupio  (Nr.52) apylinkė  
Arvydas ANUŠAUSKAS,,"60,52%",211,"55,61%",22,Dailės  (Nr.51) apylinkė  
Petras AUŠTREVIČIUS,,"39,48%",143,"36,28%",9,Dailės  (Nr.51) apylinkė  
Andrius KUBILIUS,,"68,17%",1045,"64,34%",45,Balsių  (Nr.200) apylinkė  
Aurelija STANCIKIENĖ,,"31,83%",500,"30,05%",9,Balsių  (Nr.200) apylinkė  
Andrius KUBILIUS,,"59,79%",187,"54,85%",39,Antavilių  (Nr.120) apylinkė  
Aurelija STANCIKIENĖ,,"40,21%",127,"36,89%",25,Antavilių  (Nr.120) apylinkė  
Andrius KUBILIUS,,"67,16%",304,"62,16%",13,Karačiūnų  (Nr.119) apylinkė  
Aurelija STANCIKIENĖ,,"32,84%",147,"30,39%",8,Karačiūnų  (Nr.119) apylinkė  
Andrius KUBILIUS,,"46,54%",441,"41,06%",23,Liepkalnio  (Nr.116) apylinkė  
Aurelija STANCIKIENĖ,,"53,46%",512,"47,17%",21,Liepkalnio  (Nr.116) apylinkė  
Andrius KUBILIUS,,"42,14%",266,"37,97%",18,Markučių  (Nr.115) apylinkė  
Aurelija STANCIKIENĖ,,"57,86%",371,"52,14%",19,Markučių  (Nr.115) apylinkė  
Andrius KUBILIUS,,"76,16%",1020,"72,74%",98,Saulėtekio  (Nr.112) apylinkė  
Aurelija STANCIKIENĖ,,"23,84%",329,"22,77%",21,Saulėtekio  (Nr.112) apylinkė  
Andrius KUBILIUS,,"67,60%",1080,"64,02%",55,B. Sruogos  (Nr.111) apylinkė  
Aurelija STANCIKIENĖ,,"32,40%",525,"30,68%",19,B. Sruogos  (Nr.111) apylinkė  
Andrius KUBILIUS,,"64,40%",785,"60,30%",29,Švyturio  (Nr.109) apylinkė  
Aurelija STANCIKIENĖ,,"35,60%",426,"33,33%",24,Švyturio  (Nr.109) apylinkė  
Andrius KUBILIUS,,"57,05%",729,"52,74%",40,Antakalnio  (Nr.107) apylinkė  
Aurelija STANCIKIENĖ,,"42,95%",556,"39,71%",23,Antakalnio  (Nr.107) apylinkė  
Andrius KUBILIUS,,"66,90%",910,"63,58%",52,Šilo  (Nr.105) apylinkė  
Aurelija STANCIKIENĖ,,"33,10%",450,"31,46%",26,Šilo  (Nr.105) apylinkė  
Andrius KUBILIUS,,"64,59%",1045,"60,41%",66,L. Sapiegos  (Nr.104) apylinkė  
Aurelija STANCIKIENĖ,,"35,41%",560,"33,12%",49,L. Sapiegos  (Nr.104) apylinkė  
Andrius KUBILIUS,,"63,16%",197,"58,70%",19,Olandų  (Nr.102) apylinkė  
Aurelija STANCIKIENĖ,,"36,84%",121,"34,24%",5,Olandų  (Nr.102) apylinkė  
Andrius KUBILIUS,,"64,31%",624,"60,92%",23,Filaretų  (Nr.101) apylinkė  
Aurelija STANCIKIENĖ,,"35,69%",346,"33,80%",13,Filaretų  (Nr.101) apylinkė  
Vytenis Povilas ANDRIUKAITIS,,"43,58%",288,"41,42%",21,Verkių  (Nr.165) apylinkė  
Vilija ALEKNAITĖ ABRAMIKIENĖ,,"56,42%",373,"53,62%",27,Verkių  (Nr.165) apylinkė  
Vytenis Povilas ANDRIUKAITIS,,"51,47%",382,"48,78%",39,Apkasų  (Nr.164) apylinkė  
Vilija ALEKNAITĖ ABRAMIKIENĖ,,"48,53%",362,"46,00%",35,Apkasų  (Nr.164) apylinkė  
Vytenis Povilas ANDRIUKAITIS,,"43,02%",547,"41,51%",42,Asiūklių  (Nr.163) apylinkė  
Vilija ALEKNAITĖ ABRAMIKIENĖ,,"56,98%",729,"54,97%",51,Asiūklių  (Nr.163) apylinkė  
Vytenis Povilas ANDRIUKAITIS,,"61,10%",407,"57,91%",14,Minties  (Nr.162) apylinkė  
Vilija ALEKNAITĖ ABRAMIKIENĖ,,"38,90%",249,"36,86%",19,Minties  (Nr.162) apylinkė  
Vytenis Povilas ANDRIUKAITIS,,"54,20%",364,"52,48%",17,Trimitų  (Nr.161) apylinkė  
Vilija ALEKNAITĖ ABRAMIKIENĖ,,"45,80%",292,"44,35%",30,Trimitų  (Nr.161) apylinkė  
Vytenis Povilas ANDRIUKAITIS,,"49,40%",319,"47,55%",11,Tuskulėnų  (Nr.160) apylinkė  
Vilija ALEKNAITĖ ABRAMIKIENĖ,,"50,60%",306,"48,70%",32,Tuskulėnų  (Nr.160) apylinkė  
Vytenis Povilas ANDRIUKAITIS,,"57,41%",525,"54,13%",25,Rinktinės  (Nr.159) apylinkė  
Vilija ALEKNAITĖ ABRAMIKIENĖ,,"42,59%",384,"40,16%",24,Rinktinės  (Nr.159) apylinkė  
Vytenis Povilas ANDRIUKAITIS,,"58,96%",480,"55,31%",20,Kazliškių  (Nr.158) apylinkė  
Vilija ALEKNAITĖ ABRAMIKIENĖ,,"41,04%",306,"38,50%",42,Kazliškių  (Nr.158) apylinkė  
Vytenis Povilas ANDRIUKAITIS,,"52,51%",577,"49,88%",41,Sporto  (Nr.157) apylinkė  
Vilija ALEKNAITĖ ABRAMIKIENĖ,,"47,49%",523,"45,12%",36,Sporto  (Nr.157) apylinkė  
Vytenis Povilas ANDRIUKAITIS,,"45,91%",455,"44,03%",28,Raitininkų  (Nr.156) apylinkė  
Vilija ALEKNAITĖ ABRAMIKIENĖ,,"54,09%",520,"51,87%",49,Raitininkų  (Nr.156) apylinkė  
Vytenis Povilas ANDRIUKAITIS,,"60,69%",503,"57,19%",22,Moksleivių  (Nr.155) apylinkė  
Vilija ALEKNAITĖ ABRAMIKIENĖ,,"39,31%",313,"37,04%",27,Moksleivių  (Nr.155) apylinkė  
Vytenis Povilas ANDRIUKAITIS,,"60,81%",451,"57,94%",27,Miestelio  (Nr.154) apylinkė  
Vilija ALEKNAITĖ ABRAMIKIENĖ,,"39,19%",287,"37,33%",21,Miestelio  (Nr.154) apylinkė  
Vytenis Povilas ANDRIUKAITIS,,"60,46%",600,"57,71%",36,Prekybininkų  (Nr.153) apylinkė  
Vilija ALEKNAITĖ ABRAMIKIENĖ,,"39,54%",385,"37,75%",31,Prekybininkų  (Nr.153) apylinkė  
Vytenis Povilas ANDRIUKAITIS,,"59,23%",480,"57,52%",59,Kareivių  (Nr.152) apylinkė  
Vilija ALEKNAITĖ ABRAMIKIENĖ,,"40,77%",328,"39,59%",43,Kareivių  (Nr.152) apylinkė  
Vytenis Povilas ANDRIUKAITIS,,"55,22%",519,"53,10%",47,Žirmūnų  (Nr.151) apylinkė  
Vilija ALEKNAITĖ ABRAMIKIENĖ,,"44,78%",411,"43,06%",48,Žirmūnų  (Nr.151) apylinkė  
Vytenis Povilas ANDRIUKAITIS,,"36,17%",653,"35,03%",36,Muitininkų  (Nr.24) apylinkė  
Vilija ALEKNAITĖ ABRAMIKIENĖ,,"63,83%",1147,"61,82%",69,Muitininkų  (Nr.24) apylinkė  
Dainius KREIVYS,,"69,72%",1044,"67,63%",84,Pavilnionių  (Nr.214) apylinkė  
Artūras PAULAUSKAS,,"30,28%",464,"29,38%",26,Pavilnionių  (Nr.214) apylinkė  
Dainius KREIVYS,,"51,17%",621,"49,21%",36,S. Nėries  (Nr.213) apylinkė  
Artūras PAULAUSKAS,,"48,83%",607,"46,97%",20,S. Nėries  (Nr.213) apylinkė  
Dainius KREIVYS,,"66,77%",1196,"64,38%",78,Rugių  (Nr.212) apylinkė  
Artūras PAULAUSKAS,,"33,23%",612,"32,04%",22,Rugių  (Nr.212) apylinkė  
Dainius KREIVYS,,"46,87%",606,"44,41%",37,Gedvydžių  (Nr.211) apylinkė  
Artūras PAULAUSKAS,,"53,13%",698,"50,35%",31,Gedvydžių  (Nr.211) apylinkė  
Dainius KREIVYS,,"52,96%",426,"50,74%",22,P. Žadeikos  (Nr.210) apylinkė  
Artūras PAULAUSKAS,,"47,04%",389,"45,07%",9,P. Žadeikos  (Nr.210) apylinkė  
Dainius KREIVYS,,"58,98%",743,"56,40%",55,L. Giros  (Nr.209) apylinkė  
Artūras PAULAUSKAS,,"41,02%",529,"39,22%",26,L. Giros  (Nr.209) apylinkė  
Dainius KREIVYS,,"47,02%",482,"45,29%",23,Kaimelio  (Nr.208) apylinkė  
Artūras PAULAUSKAS,,"52,98%",542,"51,03%",27,Kaimelio  (Nr.208) apylinkė  
Dainius KREIVYS,,"48,71%",730,"46,69%",45,S. Stanevičiaus  (Nr.207) apylinkė  
