kandidatas,mokesciai,gautos_paskolos,turtas,suteiktos_paskolos,gryni_pinigai,vertybiniai_popieriai,gautos_pajamos
Martynas    MARCINKEVIČIUS,18208.00,280000.0,392024.0,0.0,67325.0,0.0,71466.47
Valdas    KAZLAS,10129.00,0.0,58641.0,0.0,100000.0,693.0,41674.65
Gintaras    SODEIKA,26397.00,464240.0,301963.0,0.0,75307.0,43000.0,115706.02
Darius    MASKOLIŪNAS,44368.00,600000.0,1052000.0,0.0,201000.0,71900.0,286149.91
Vidmantas    PLEČKAITIS,15306.00,54977.0,172095.0,0.0,25535.0,0.0,60641.92
Kęstutis    VAITUKAITIS,21699.00,0.0,48295.0,0.0,139000.0,6000.0,120268.35
Inga    RINAU,2577.00,50000.0,275000.0,0.0,0.0,3000.0,12300.75
Saulius    GRINKEVIČIUS,29848.00,0.0,276367.0,85000.0,28868.0,1826000.0,161682.45
Audrius    KLIŠONIS,2627.00,553822.0,178450.0,75000.0,258922.0,359422.0,74806.09
Antanas    GUSTAITIS,18166.00,80000.0,251757.0,81994.0,343819.0,96684.0,185504.47
Genadijus    MIKŠYS,21558.00,66710.0,85000.0,0.0,6119.0,0.0,83876.75
Artūras    MELIANAS,19493.00,0.0,210000.0,0.0,40699.0,0.0,76348.88
Dalia    ŠTRAUPAITĖ,13037.00,28000.0,76025.0,0.0,38000.0,0.0,52125.41
Danas    DAMBRAUSKAS,427.00,0.0,13379.0,0.0,57000.0,10000.0,5327.80
Jonas    ČEKUOLIS,15109.00,0.0,0.0,0.0,24021.0,0.0,123845.60
Gintautas    BABRAVIČIUS,8313.00,0.0,0.0,0.0,0.0,0.0,34821.19
Arminas    LYDEKA,33015.00,137693.0,879515.0,32000.0,813221.0,219600.0,248781.33
Rimantas    REMEIKA,18419.00,2535118.0,301000.0,0.0,148656.0,2400000.0,78213.18
Arvydas    GARBARAVIČIUS,13839.00,900000.0,507505.0,2150000.0,1581257.0,0.0,53495.48
Klemensas    RIMŠELIS,14420.00,0.0,346700.0,0.0,253900.0,0.0,63523.56
Saulius    LAPĖNAS,14607.00,0.0,340139.0,0.0,108309.0,0.0,115052.67
Gintautas    KĖVIŠAS,32015.00,1840357.0,1220676.0,0.0,290550.0,189853.0,401072.31
Arvydas    JAKAS,13723.00,400000.0,447268.0,40000.0,60000.0,123514.0,66856.18
Kazimieras    ŠAVINIS,8102.00,0.0,217838.0,30000.0,32397.0,49586.0,61205.36
Algimantas    VAKARINAS,19519.00,187848.0,456283.0,0.0,167301.0,0.0,78057.96
Jonas    JUČAS,22124.00,0.0,52491.0,0.0,169719.0,17767.0,89681.57
Žydrūnas    SAVICKAS,14396.00,0.0,554388.0,0.0,231174.0,323160.0,150981.41
Rimantas    TARAŠKEVIČIUS,18673.00,0.0,378000.0,0.0,14998.0,406464.0,278190.28
Irena    RIČKUVIENĖ,21069.00,85170.0,149220.0,0.0,10000.0,0.0,81872.43
Regimantas    ČIUPAILA,37987.00,0.0,66300.0,0.0,39216.0,0.0,148706.45
Raimundas    PALAITIS,14489.00,414481.0,798238.0,0.0,313702.0,1124430.0,269581.28
Žilvinas    ŠILGALIS,14286.00,0.0,1727245.0,10200.0,4920.0,153674.0,63055.41
Raimondas    ŠUKYS,21911.00,151646.0,319068.0,0.0,130426.0,0.0,149148.88
Vytautas    BOGUŠIS,15226.00,0.0,378900.0,0.0,117464.0,0.0,125691.20
Algis    ČAPLIKAS,19953.00,41175.0,125666.0,0.0,77104.0,22541.0,185913.66
Artūras    ZUOKAS,25906.00,363644.0,400800.0,391550.0,430000.0,4147500.0,199926.56
Juozas    SAGATAUSKAS,2086.00,415363.0,2090500.0,0.0,900000.0,0.0,846028.31
Jūratė    MALEVIČIENĖ,2172.00,0.0,1500.0,0.0,0.0,0.0,11280.87
Marijus    ZABORSKAS,12059.00,6317.0,10000.0,0.0,7540.0,6000.0,50059.85
Andrius    MOSUNOVAS,2773.00,0.0,250000.0,0.0,0.0,0.0,14300.24
Marijona    SKIMBORAUSKIENĖ,30.00,0.0,0.0,0.0,0.0,0.0,445.02
Audrius    UŽTUPIS,9032.00,990.0,75000.0,0.0,49000.0,0.0,38078.74
Vladas    TUMĖNAS,0.00,0.0,500.0,0.0,20000.0,0.0,43740.00
Gediminas    KŪGIS,3599.00,0.0,8000.0,0.0,8563.0,0.0,16531.37
Donata    VAIČYTĖ-MARTINKIENĖ,4207.00,0.0,191000.0,0.0,0.0,0.0,19723.96
Juozas    BAJORAS,9277.00,0.0,227500.0,0.0,0.0,0.0,38140.41
Vladislovas    SKIMBORAUSKAS,6911.00,0.0,0.0,0.0,0.0,0.0,28796.92
Liuda    MINKUVIENĖ,5731.00,0.0,200000.0,0.0,0.0,0.0,25066.47
Solveiga    FIRANTIENĖ,1102.00,0.0,75000.0,0.0,0.0,0.0,7332.74
Jurga    GUDAITIENĖ,3866.00,0.0,115000.0,0.0,0.0,0.0,18349.09
Viktoras    GULEVIČIUS,2215.00,0.0,470000.0,0.0,156891.0,1253.0,48376.37
Marija    TANDZIGOLSKIENĖ,0.00,0.0,420000.0,0.0,3667.0,0.0,14690.00
Aimantas    GEČIAUSKAS,2781.00,0.0,34000.0,0.0,40000.0,0.0,13819.13
Antanas    MALEVIČIUS,1150.00,0.0,2000.0,0.0,0.0,0.0,8382.81
Elijas    TANDZIGOLSKIS,5811.00,17014.0,0.0,0.0,0.0,0.0,25552.88
Gediminas    JURGAITIS,1017.00,0.0,21300.0,0.0,95000.0,0.0,7800.14
Vytautas    PETRIŠKIS,537.00,0.0,262457.0,0.0,0.0,78.0,6052.10
Artūras    ARMONAS,1502.00,0.0,150000.0,0.0,0.0,0.0,8611.59
Juozas    DINGELIS,1242.00,0.0,634076.0,0.0,8170.0,0.0,6585.33
Darius    MAKAREVIČIUS,6251.00,16874.0,4000.0,0.0,0.0,0.0,26993.17
Lidija    VELIČKAITĖ,21.00,0.0,130000.0,0.0,0.0,0.0,1209.29
Eglė Ernesta    LUMBIENĖ,0.00,0.0,370000.0,0.0,10000.0,0.0,101192.54
Violeta    MICPOVILIENĖ,6234.00,0.0,150000.0,0.0,0.0,0.0,27040.49
Raimundas    VAITKEVIČIUS,7420.00,0.0,107000.0,20000.0,86000.0,0.0,91482.69
Kęstutis    ČEPONIS,1.00,0.0,175000.0,0.0,22788.0,0.0,529.10
Mindaugas    LUOBIKIS,6172.00,447.0,6191.0,0.0,16850.0,0.0,26699.31
Romualdas Jurgis    STANKAITIS,62000.00,0.0,784471.0,0.0,107726.0,86500.0,504407.00
Aušrys    KRIŠČIŪNAS,596.00,0.0,1085000.0,0.0,10000.0,0.0,62609.28
Jolanda    PETKUVIENĖ,696.00,0.0,869491.0,0.0,261000.0,15035.0,3640.31
Dainius    BIKULIČIUS,0.00,120000.0,55100.0,0.0,202943.0,0.0,7680.00
Vincentas    LAMANAUSKAS,58282.00,320000.0,200000.0,0.0,0.0,0.0,233226.33
Diana    SENDAITĖ,49.00,0.0,300000.0,0.0,30000.0,150000.0,3943.92
Stasys    BUŠKEVIČIUS,4136.00,31000.0,100.0,0.0,20000.0,0.0,35648.82
Jurgis    OSTRAUSKAS,394.00,0.0,2350.0,0.0,0.0,0.0,3159.21
Edvardas    KRIŠČIŪNAS,17395.00,0.0,0.0,0.0,0.0,0.0,70204.82
Laimutė Marija    KAIRIENĖ,12990.00,0.0,1395079.0,0.0,110000.0,0.0,51921.51
Alė    JURGAITIENĖ,0.00,22455.0,1069276.0,0.0,45000.0,0.0,8000.00
Bronė    MARKEVIČIENĖ,0.00,0.0,800000.0,0.0,50000.0,400000.0,0.00
Audrius    SKIMBORAUSKAS,74.00,0.0,279681.0,0.0,5000.0,0.0,273.84
Lilijana    ASTRA,7610.00,0.0,0.0,0.0,0.0,0.0,34024.99
Stanislovas    BUŠKEVIČIUS,11683.00,0.0,7440.0,0.0,71395.0,0.0,44956.67
Elzbieta    NEMANIENĖ,0.00,0.0,0.0,0.0,0.0,0.0,7200.00
Nijolė    MALUKIENĖ,3778.00,0.0,240000.0,0.0,0.0,0.0,18534.72
Zigmantas    VALIULIS,6356.00,14000.0,13000.0,0.0,0.0,0.0,26100.39
Gediminas    BERŽINIS BERŽINSKAS,8429.00,0.0,17000.0,0.0,10000.0,0.0,43253.39
Eglė    PETRAITIENĖ,4595.00,22600.0,250000.0,0.0,1300.0,0.0,31981.07
Edmundas    GRINYS,2663.00,0.0,0.0,0.0,0.0,0.0,15855.42
Arvydas    BANIULIS,2335.00,0.0,60000.0,0.0,67000.0,0.0,12600.00
Jonas Adolfas    PATRIUBAVIČIUS,0.00,0.0,24000.0,0.0,10732.0,0.0,12000.00
Vytautas    PIPIRAS,1703.00,0.0,2800.0,0.0,15000.0,17000.0,12022.04
Antanas    LABANAUSKAS,0.00,0.0,5800.0,0.0,0.0,0.0,10200.00
Gintaras    VISOCKAS,3326.00,5000.0,0.0,0.0,0.0,0.0,22777.57
Dainoras    LENGVENIS,2137.00,291.0,17000.0,0.0,1667.0,0.0,11948.24
Stanislovas    VEDECKIS,1156.00,0.0,312000.0,0.0,0.0,0.0,13040.62
Kęstutis    DVARŽECKIS,8080.00,7827.0,128000.0,0.0,6997.0,0.0,37048.57
Žilvinas    SKAČKAUSKAS,149.00,0.0,107000.0,0.0,20000.0,0.0,4273.33
Sigitas    KYNAS,13156.00,7300.0,48384.0,0.0,30000.0,0.0,65358.65
Vaida    KASMAUSKIENĖ,5067.00,8100.0,31271.0,0.0,0.0,0.0,22992.39
Jūratė    MONTRIMIENĖ,8601.00,0.0,41000.0,0.0,30000.0,0.0,36617.87
Julius    VEDECKIS,281.00,0.0,26546.0,0.0,0.0,0.0,2349.39
Birutė    VAIČIKAUSKIENĖ,4713.00,4229.0,0.0,0.0,0.0,0.0,21295.82
Stanislovas    GUŠČIUS,13957.00,0.0,61327.0,0.0,91720.0,33059.0,57710.38
Liudas    VEDECKIS,8687.00,0.0,105975.0,0.0,72000.0,0.0,38394.37
Vytautas    BUTKUS,5015.00,0.0,82000.0,0.0,10000.0,0.0,22413.39
Vaidas    NAGRECKIS,7000.00,0.0,0.0,0.0,6000.0,0.0,30209.74
Angelija    RANCEVIENĖ,10091.00,0.0,1057000.0,0.0,9000.0,3500.0,41594.29
Irena    KOPEIKINIENĖ,7645.00,0.0,170000.0,0.0,0.0,0.0,32156.33
Alvydas    DIRSĖ,8157.00,0.0,0.0,0.0,0.0,696.0,34051.09
Jurgis Algirdas    BIELINIS BIELIAKAS,0.00,0.0,1000.0,0.0,15870.0,0.0,0.00
Rita    ŽUKAITIENĖ,7493.00,17000.0,3000.0,0.0,0.0,0.0,31975.07
Vytautas    NORBUTAS,10345.00,0.0,55977.0,0.0,37010.0,0.0,119639.13
Edvardas    ŠIUGŽDA,6660.00,0.0,275500.0,0.0,20000.0,0.0,28506.98
Romualdas    KACEVIČIUS,8700.00,0.0,188000.0,0.0,0.0,0.0,38920.22
Viktoras    ČATRAUSKAS,0.00,0.0,191400.0,0.0,60000.0,0.0,117800.00
Renaldas    ŽILINSKAS,9004.00,4017.0,41800.0,0.0,50000.0,0.0,39048.00
Vytas    MAŽĖTIS,13616.00,0.0,49168.0,0.0,13000.0,0.0,54270.53
Nijolė    DARGUŽIENĖ,7561.00,0.0,130000.0,0.0,20000.0,0.0,33086.60
Tomas    BAKUČIONIS,5449.00,0.0,153000.0,0.0,0.0,0.0,32187.00
Šarūnas    ARMONAS,9250.00,0.0,62000.0,0.0,37014.0,0.0,38290.06
Imantas    MELIANAS,5984.00,0.0,1500.0,0.0,0.0,0.0,32106.84
Visvaldas    NEKRAŠAS,10537.00,200000.0,674500.0,0.0,40017.0,58300.0,139970.80
Jūrius    BRUKLYS,11871.00,38700.0,111895.0,0.0,0.0,0.0,49667.67
Pranas    NOREIKA,5294.00,4564.0,288470.0,0.0,5436.0,5000.0,23446.73
Gediminas    AKELAITIS,17377.00,0.0,109000.0,0.0,80000.0,0.0,68404.17
Laima    JUKNIENĖ,7656.00,0.0,210935.0,0.0,574.0,0.0,32514.86
Dainius Petras    PAUKŠTĖ,21247.00,27627.0,55375.0,0.0,22125.0,0.0,82319.59
Violeta    LINKIENĖ,1555.00,0.0,346260.0,0.0,10000.0,0.0,9600.00
Eugenijus    JESINAS,9549.00,0.0,235000.0,0.0,140000.0,0.0,39205.98
Arvydas    AKSTINAVIČIUS,1412.00,8000.0,87823.0,0.0,0.0,2160.0,9263.16
Bronislavas    GENZELIS,10561.00,0.0,227000.0,0.0,80711.0,0.0,46917.94
Vladimiras    ROZENKOVIČIUS,53.00,0.0,369000.0,0.0,22000.0,0.0,835.66
Ramutė    KUBILIENĖ,13230.00,0.0,268700.0,0.0,7000.0,0.0,52839.23
Valentina    KOZLOVSKAJA,5480.00,20000.0,0.0,0.0,0.0,0.0,24140.25
Alfonsas    BARGAILA,29836.00,0.0,1226800.0,0.0,273144.0,167113.0,1499128.38
Eugenijus    RINKEVIČIUS,313.00,0.0,387400.0,0.0,5067.0,0.0,87978.68
Gintautas    PETRAVIČIUS,17662.00,0.0,120472.0,0.0,68559.0,0.0,69454.86
Vidmanta    MARCINKEVIČIENĖ,4293.00,0.0,48433.0,0.0,40000.0,0.0,24667.86
Juozas    KELMELIS,12365.00,0.0,300000.0,0.0,54000.0,0.0,58435.55
Vylius    GRĖBLIŪNAS,10946.00,30029.0,28296.0,0.0,57709.0,10500.0,44381.81
Jurgis    BAUBLYS,0.00,0.0,280285.0,80000.0,257000.0,0.0,23840.00
Dainius    BUROKAS,6653.00,130651.0,360800.0,0.0,10000.0,0.0,28864.66
Stasys    URBONAVIČIUS,6350.00,0.0,34131.0,0.0,12000.0,0.0,27366.54
Petras    VILIMAS,1627.00,0.0,60350.0,0.0,0.0,0.0,10043.07
Dalia    ŠLEKIENĖ,6763.00,5430.0,277700.0,0.0,46947.0,2035.0,69405.10
Egidijus    RAUDYS,0.00,0.0,136000.0,0.0,51000.0,0.0,6000.00
Viktoras    POZONKEVIČIUS,511.00,150000.0,350000.0,0.0,0.0,0.0,77015.59
Vaidas    RATKEVIČIUS,12838.00,22213.0,62000.0,0.0,15031.0,0.0,51357.74
Danutė    PAULAUSKIENĖ,0.00,0.0,0.0,0.0,150000.0,0.0,0.00
Stasys    NOVOŠINSKAS,0.00,0.0,1142000.0,0.0,35000.0,0.0,0.00
Marija    BAKŠIENĖ,4848.00,0.0,0.0,0.0,53500.0,5784.0,23427.96
Antanas    LITVINAS,13117.00,34683.0,129000.0,0.0,5322.0,10400.0,52420.00
Zenonas    LIPNEVIČIUS,1996.00,0.0,97000.0,0.0,303000.0,0.0,15423.39
Ona Elvyra    JASIŪNIENĖ,15083.00,354.0,47472.0,0.0,298493.0,0.0,60526.65
Laimutė    KAČERAUSKIENĖ,4927.00,0.0,82500.0,0.0,38900.0,0.0,22088.86
Sigitas    BANKAUSKAS,7613.00,16000.0,429500.0,0.0,2500.0,0.0,32770.19
Audrius    BANIONIS,5619.00,0.0,78500.0,0.0,4000.0,0.0,26032.36
Mantas    AREIMA,2251.00,0.0,0.0,0.0,3000.0,0.0,11855.26
Rima    ZABLACKIENĖ,4939.00,35000.0,88724.0,0.0,34733.0,0.0,22132.50
Stasys    VALIUKAS,8873.00,0.0,26700.0,0.0,11000.0,0.0,36704.76
Juozas    KIRDEIKIS,9453.00,60753.0,275000.0,0.0,30000.0,0.0,39871.73
Alvydas    BARŠČEVIČIUS,14934.00,169916.0,206000.0,0.0,80515.0,0.0,59149.65
Laima    DENUTIENĖ,5947.00,6000.0,113813.0,0.0,0.0,0.0,25879.85
Reda    VIKARAUSKIENĖ,7191.00,27194.0,0.0,0.0,2600.0,0.0,30970.94
Alina    GOREVAJA,2444.00,0.0,2700.0,0.0,15000.0,6030.0,13272.35
Sergej    URSUL,1404.00,237526.0,319546.0,80000.0,202998.0,0.0,945011.31
Rimantas    TROTA,9925.00,14798.0,505776.0,15000.0,33473.0,7800.0,40740.92
Tomas    STASKEVIČIUS,7235.00,91515.0,337000.0,0.0,19200.0,0.0,36694.07
Birutė    BOREIKINA,0.00,15000.0,1405000.0,244754.0,77000.0,0.0,0.00
Gitana    RAŠIMIENĖ,12470.00,0.0,127000.0,0.0,50000.0,0.0,50023.85
Danguolė    JUOZAPAVIČIENĖ,7947.00,5808.0,320000.0,0.0,97438.0,0.0,33273.42
Odeta    ŽERLAUSKIENĖ,12942.00,149999.0,67000.0,0.0,186587.0,0.0,52171.92
Virginijus    ANDRIJAUSKAS,13137.00,0.0,116634.0,0.0,29088.0,10000.0,53643.91
Aivaras    VYŠNIAUSKAS,9421.00,75920.0,317000.0,0.0,2251.0,0.0,38732.09
Aldona    PETRAUSKIENĖ,11134.00,59948.0,2120000.0,0.0,363090.0,253632.0,45076.94
Rimvydas    PODOLSKIS,1181.00,0.0,8000.0,0.0,160000.0,0.0,158820.52
Gemas    DURNEIKA,11342.00,0.0,36841.0,0.0,85000.0,0.0,45843.93
Petras    NARKEVIČIUS,28017.00,0.0,347279.0,0.0,106833.0,6289.0,111541.25
Vytautas    LIEPA,1071.00,0.0,0.0,0.0,0.0,0.0,7806.00
Antanas    BURINSKAS,5807.00,0.0,246522.0,0.0,253000.0,0.0,48451.92
Borisas    MARKULIS,10140.00,23949.0,178174.0,0.0,122428.0,0.0,67126.26
Antanas    PUODYS,5836.00,0.0,167000.0,0.0,25744.0,0.0,37486.75
Aloyzas    JOČYS,8729.00,100686.0,64377.0,0.0,49106.0,122700.0,49599.40
Romas    VENCLOVAS,12623.00,503132.0,649400.0,0.0,355031.0,131330.0,55654.15
Jadvyga    ZINKEVIČIŪTĖ,15888.00,0.0,200000.0,0.0,0.0,0.0,126107.90
Ričardas    SARGŪNAS,10894.00,0.0,3620.0,0.0,40100.0,92000.0,43779.88
Eduardas    VAITKUS,8665.00,0.0,935000.0,0.0,137362.0,314067.0,38342.82
Rimantas    BAŠYS,16238.00,86319.0,79810.0,40000.0,215306.0,132426.0,71237.73
Manfredas    ŽYMANTAS,13882.00,0.0,110200.0,0.0,90000.0,0.0,55638.00
Pranas    VILKAS,13388.00,0.0,107008.0,0.0,232059.0,0.0,132891.00
Zita    ŽVIKIENĖ,16781.00,0.0,67774.0,0.0,181067.0,0.0,79782.38
Jonas    KONDROTAS,8683.00,0.0,105763.0,0.0,115147.0,3140.0,36000.00
Saulius    BUCEVIČIUS,12571.00,100000.0,39500.0,217999.0,27530.0,0.0,50591.98
Mečislovas    ZASČIURINSKAS,4894.00,0.0,234783.0,0.0,292939.0,39002.0,20032.74
Kęstutis    DAUKŠYS,21622.00,400000.0,22000.0,366221.0,617932.0,234530.0,104435.05
Virginija    BALTRAITIENĖ,15711.00,88232.0,84591.0,0.0,14462.0,0.0,62029.73
Viktor    USPASKICH,0.00,0.0,2424380.0,1414917.0,8153584.0,37298992.0,6770978.00
Natalja    ŠLIACHTIČ,5943.00,29549.0,254479.0,0.0,108000.0,2808.0,25930.50
Ritas    VAIGINAS,14140.00,30000.0,0.0,0.0,150000.0,150775.0,56402.26
Egidijus    LUNGIS,4108.00,0.0,18130.0,0.0,2605.0,0.0,21315.65
Romas    RAKAUSKAS,1110.00,69000.0,81000.0,0.0,0.0,0.0,12372.00
Arturas    JUŠKAUSKAS,11435.00,0.0,19000.0,0.0,120236.0,222200.0,47126.09
Džiuginta    MARCINKUTĖ,2397.00,0.0,0.0,0.0,3231.0,0.0,12401.01
Olegas    FEDORENKA,3985.00,0.0,0.0,0.0,0.0,0.0,18599.19
Mindaugas    ŽILYS,13583.00,26680.0,177500.0,0.0,3863.0,0.0,54343.74
Nijolė    JAGELAVIČIENĖ,0.00,0.0,296624.0,0.0,77000.0,0.0,0.00
Zenonas    PEKELIS,0.00,0.0,138500.0,82000.0,317385.0,0.0,50000.00
Arturas    KUNGYS,2911.00,0.0,80000.0,0.0,10000.0,0.0,15451.53
Mindaugas    JURČIUS,2482.00,0.0,166000.0,0.0,19238.0,0.0,86129.63
Saulius    JAKIMAVIČIUS,2129.00,0.0,133900.0,0.0,60000.0,10000.0,11724.33
Tomas    DUMSEVIČIUS,1161.00,14500.0,17000.0,0.0,0.0,0.0,62080.73
Kęstutis    MAČIULIS,7085.00,0.0,29000.0,0.0,80000.0,0.0,30444.43
Voitechas    VINSKEVIČIUS,0.00,0.0,362616.0,12917.0,9000.0,57964.0,25000.00
Antonina    GREIČIUVIENĖ,9900.00,0.0,410000.0,0.0,46160.0,0.0,44238.90
Ingrida    BALTUŠYTĖ,7671.00,0.0,12000.0,0.0,100000.0,0.0,32250.40
Raja    KRUPENINA,15123.00,3668.0,15800.0,0.0,3316.0,0.0,60234.37
Audrė    PREIKŠAITIENĖ,1336.00,0.0,51800.0,0.0,0.0,0.0,9118.18
Daiva    PAULAUSKIENĖ,19343.00,9352.0,370000.0,0.0,7188.0,0.0,75943.32
Jurgita    NARUŠEVIČIŪTĖ,1923.00,0.0,0.0,0.0,2000.0,0.0,10961.60
Aidas    MIKĖNAS,12811.00,90795.0,96000.0,0.0,0.0,0.0,57963.34
Angelė    KAVALIAUSKIENĖ,10870.00,0.0,270000.0,0.0,3000.0,0.0,45318.90
Rita    LYSENKO,7118.00,0.0,0.0,0.0,5000.0,0.0,30421.16
Vaidas    KALUŽEVIČIUS,5847.00,0.0,13000.0,0.0,3000.0,0.0,25495.44
Mindaugas    MATULIONIS,63771.00,0.0,246000.0,0.0,210000.0,10000.0,425488.00
Algimanta    PABEDINSKIENĖ,11324.00,0.0,307600.0,0.0,47000.0,0.0,45813.86
Ingrida    VENCIUVIENĖ,9631.00,0.0,40391.0,0.0,175000.0,0.0,158057.41
Valdas    SKARBALIUS,5837.00,3178.0,8000.0,0.0,12000.0,0.0,24176.66
Deividas    LEILIONAS,14805.00,35298.0,69528.0,87300.0,101097.0,210000.0,100712.00
Antanas    MAKAREVIČIUS,16995.00,940000.0,700000.0,0.0,150000.0,40000.0,66463.33
Justina    VITKAUSKAITĖ,3108.00,72351.0,142000.0,0.0,42733.0,0.0,20716.80
Algirdas    ŽIČKUS,4726.00,0.0,143500.0,0.0,401615.0,224000.0,29257.66
Jonas    DARGEVIČIUS,4642.00,0.0,1409800.0,100000.0,135662.0,93700.0,211142.03
Gintaras    VIDŽIŪNAS,14000.00,0.0,240298.0,0.0,1684894.0,0.0,1126153.50
Gražvydas    BABILIUS,2843.00,0.0,5000.0,330000.0,200000.0,2500.0,98730.63
Danguolė    MARTINKIENĖ,2518.00,200000.0,250000.0,0.0,215000.0,0.0,19179.09
Vida    JAKIŪNAITĖ,4854.00,0.0,59031.0,0.0,9416.0,1479.0,28577.94
Petras    ČIMBARAS,12235.00,0.0,412000.0,0.0,65951.0,40400.0,49186.00
Virginijus    BARTUŠIS,10191.00,26806.0,464000.0,0.0,61524.0,0.0,43003.97
Gintaras Jonas    FURMANAVIČIUS,3544.00,0.0,586800.0,55000.0,63114.0,88000.0,37873.18
Vilma    MARTINKAITIENĖ,14521.00,0.0,748342.0,0.0,194000.0,599464.0,63591.98
Vytautas Sigitas    DRAUGELIS,13046.00,225000.0,688074.0,0.0,247000.0,44699.0,52157.92
Svetlana    KAUZONIENĖ,18488.00,0.0,548415.0,0.0,178472.0,2500.0,72698.49
Vaida    GIRAITYTĖ,5036.00,15861.0,12000.0,0.0,0.0,0.0,18650.47
Zenonas    MIKUTIS,14493.00,139102.0,221726.0,73000.0,28126.0,0.0,57518.27
Ivanas    ROMANOVAS,15316.00,0.0,35947.0,0.0,38036.0,0.0,71643.39
Audronė    KASPERAVIČIENĖ,15242.00,0.0,18431.0,0.0,30560.0,213932.0,73473.84
Saulius    GIRDAUSKAS,12448.00,228643.0,132524.0,228643.0,821521.0,59500.0,50526.06
Liucija Nijolė    KIKUTIENĖ,28977.00,0.0,72000.0,0.0,344484.0,0.0,116362.62
Raimundas    MOCKELIŪNAS,22710.00,16357.0,174812.0,0.0,116673.0,0.0,97325.27
Ramunė    VISOCKYTĖ,13892.00,0.0,95000.0,0.0,84520.0,101792.0,165530.08
Aidas    GEDVILAS,0.00,0.0,1311570.0,0.0,562924.0,556400.0,31383.12
Audronė    PITRĖNIENĖ,14331.00,27086.0,69058.0,0.0,12852.0,0.0,56919.35
Etela    KARPICKIENĖ,14441.00,229000.0,192797.0,0.0,91445.0,0.0,61667.88
Jonas    PINSKUS,13899.00,0.0,892300.0,1090000.0,678271.0,64584.0,378418.38
Dangutė    MIKUTIENĖ,16651.00,360789.0,757044.0,0.0,298328.0,0.0,187411.70
Vydas    GEDVILAS,19780.00,619976.0,805000.0,0.0,111732.0,0.0,82503.30
Valentinas    BUKAUSKAS,14441.00,480000.0,557618.0,0.0,132526.0,0.0,57518.27
Vytautas    GAPŠYS,20295.00,6000.0,0.0,0.0,20000.0,0.0,105457.00
Loreta    GRAUŽINIENĖ,13599.00,97896.0,171840.0,0.0,80005.0,0.0,54588.71
Algis    KAŠĖTA,238.00,0.0,0.0,0.0,30000.0,0.0,14841.74
Teresė    GAIDIENĖ,0.00,0.0,200000.0,0.0,19936.0,10565.0,402.00
Vytautas Aleksas    LAZINKA,5390.00,0.0,377050.0,0.0,290000.0,0.0,23993.18
Juras    POŽELA,17561.00,16648.0,0.0,0.0,45544.0,0.0,68880.03
Justas    PANKAUSKAS,2474.00,120000.0,135000.0,0.0,0.0,4037.0,47737.50
Valerijus    PONOMARIOVAS,64040.00,136442.0,215000.0,0.0,113055.0,0.0,241026.63
Alfonsas    NORKUS,10844.00,0.0,43061.0,0.0,38289.0,0.0,44001.21
Viktoras    GAIŽAUSKAS,2503.00,0.0,309348.0,0.0,100255.0,0.0,38754.90
Algirdas    IVANAUSKAS,13708.00,8229.0,56712.0,720000.0,144841.0,0.0,204802.88
Vytautas Vidmantas    ZIMNICKAS,43390.00,200000.0,441000.0,0.0,250000.0,0.0,164866.27
Antanas    NESTECKIS,24032.00,64834.0,112275.0,70000.0,74863.0,40400.0,113035.35
Jūratė    RIAUBIŠKIENĖ,10732.00,0.0,20221.0,0.0,2125.0,0.0,43587.88
Arūnas    EIMUTIS,7659.00,90000.0,300000.0,0.0,163194.0,896240.0,36785.37
Vytautas    MAŽEIKIS,11061.00,0.0,15000.0,0.0,110000.0,0.0,65214.91
Valentinas    BUBULIS,11453.00,0.0,53800.0,0.0,47000.0,0.0,46258.74
Marija    ČIRIENĖ,2409.00,0.0,1500.0,0.0,22000.0,0.0,12764.31
Nikolaj    MEDVEDEV,0.00,0.0,146500.0,0.0,34000.0,0.0,27924.00
Nikolajus    GUSEVAS,8874.00,10000.0,3800.0,0.0,0.0,0.0,38091.08
Augenija    JUKNEVIČIENĖ,15877.00,0.0,17287.0,0.0,92764.0,4000.0,72514.01
Juozas    JARUŠEVIČIUS,14558.00,10000.0,190000.0,100000.0,31700.0,0.0,147756.80
Linas    BALTRĖNAS,22198.00,362490.0,694000.0,0.0,107381.0,36749.0,167146.52
Ana    STANIUKĖNIENĖ,13066.00,0.0,270000.0,0.0,0.0,0.0,52236.71
Arūnas    JASAITIS,10279.00,0.0,168000.0,0.0,10000.0,0.0,41911.38
Stasys    LANČINSKAS,6869.00,0.0,81848.0,0.0,89734.0,394301.0,110439.77
Julija    KVEDORELYTĖ,0.00,0.0,700000.0,0.0,0.0,0.0,0.00
Vaitiekus    GAIDUKEVIČIUS,14765.00,0.0,19614.0,0.0,72281.0,6772.0,59053.35
Rimvydas    TURČINSKAS,20900.00,0.0,131391.0,0.0,385000.0,0.0,84342.97
Romaldas    RABAČIUS,11407.00,0.0,474810.0,0.0,213469.0,112750.0,344708.44
Liudmila    ZUMERIENĖ,31969.00,0.0,152064.0,0.0,168221.0,33300.0,132902.84
Gintautas    LABANAUSKAS,25567.00,356064.0,259549.0,17500.0,38760.0,0.0,115840.23
Bronius    PALIULIS,15509.00,0.0,286065.0,0.0,84690.0,0.0,61473.77
