kandidatas,mokesciai,gautos_paskolos,turtas,suteiktos_paskolos,gryni_pinigai,vertybiniai_popieriai,gautos_pajamos
VIAČESLAV    JANKELEVIČ,594.00,0.0,55000.0,0.0,128000.0,0.0,9600.00
Bronius    CICĖNAS,2620.00,0.0,198586.0,0.0,20000.0,0.0,20855.54
ROLANDAS    BORAVSKIS,667.00,0.0,0.0,0.0,0.0,0.0,4445.47
ALEKSANDRAS    BOJAROVAS,0.00,0.0,418000.0,0.0,50000.0,0.0,442.40
TOMAS    BIKELIS,16641.00,0.0,23908.0,0.0,170030.0,0.0,110939.66
TADEUŠ    ANDŽEJEVSKI,4822.00,0.0,124197.0,0.0,4500.0,0.0,34090.75
BIRUTĖ    VĖSAITĖ,14592.00,0.0,139211.0,0.0,72395.0,60844.0,99843.21
SIGITAS    ŠLIAŽAS,7772.00,157600.0,303000.0,0.0,20000.0,0.0,58554.19
ROBERTAS    STANIONIS,8409.00,90000.0,60744.0,0.0,165000.0,0.0,60742.00
JONAS    NORKUS,0.00,0.0,18906.0,0.0,0.0,0.0,0.00
LINA    NEMEIKŠIENĖ,8322.00,353484.0,330919.0,0.0,0.0,0.0,74857.87
VISVALDAS MARIJUS    MAŽONAS,0.00,0.0,105800.0,0.0,0.0,0.0,0.00
ELENA    MACAITĖ,0.00,0.0,0.0,0.0,0.0,0.0,2160.00
RITA    LIAUDANSKIENĖ,6592.00,79591.0,130000.0,0.0,52023.0,0.0,50863.84
LORETA    KEKIENĖ,5929.00,0.0,15000.0,0.0,30950.0,0.0,40563.55
RAIMUNDAS    KAMINSKAS,5115.00,0.0,0.0,0.0,30000.0,10867.0,37254.48
RIČARDAS    JANKAUSKAS,0.00,0.0,136600.0,0.0,30000.0,0.0,136.00
SAULIUS    GIRDAUSKAS,1001.00,637694.0,476456.0,219913.0,600000.0,59500.0,15212.34
VILMA    GECEVIČIŪTĖ,2928.00,0.0,0.0,0.0,25000.0,0.0,22565.68
ELIGIJUS    DZEŽULSKIS-DUONYS,2388.00,236000.0,521500.0,0.0,20000.0,20000.0,37530.35
RIMANTAS JONAS    DAGYS,15684.00,0.0,431500.0,0.0,167449.0,30617.0,105803.65
ALVYDAS    BUTKUS,10148.00,0.0,230000.0,0.0,0.0,0.0,67651.75
REMIGIJUS    URBONAS,12021.00,14000.0,270050.0,0.0,90000.0,5353.0,81350.56
ARTŪRAS    TEPELYS,2129.00,0.0,938737.0,100000.0,34500.0,265000.0,18129.69
SIGITA    SIAURAITIENĖ,2121.00,94731.0,105000.0,0.0,0.0,0.0,22541.39
RAIMONDAS VALDAS    NEKROŠIUS,311.00,0.0,446465.0,0.0,200000.0,0.0,4575.64
TOMAS    MONTVILA,681.00,0.0,0.0,0.0,0.0,0.0,13625.00
VYGAUDAS    MOLIS,6757.00,335000.0,281461.0,0.0,120000.0,0.0,49535.39
JŪRATĖ    MATEKONIENĖ,11386.00,0.0,442482.0,0.0,13000.0,0.0,75906.40
VITOLDAS    MASALSKIS,13783.00,0.0,290886.0,0.0,10000.0,0.0,91888.73
MARIUS    MACKEVIČIUS,1434.00,0.0,0.0,0.0,0.0,0.0,21544.56
RYTAS    KUPČINSKAS,13955.00,0.0,43782.0,0.0,11974.0,0.0,95397.46
SIGYTAS    KLIMAS,5423.00,24468.0,718261.0,0.0,11000.0,41000.0,36428.58
ONA    BALŽEKIENĖ,175103.00,0.0,500000.0,0.0,750541.0,565251.0,890135.25
TADEUŠ    ALIANCEVIČ,5587.00,0.0,79250.0,0.0,20000.0,0.0,37339.65
MEČISLOVAS    ZASČIURINSKAS,13431.00,0.0,280783.0,0.0,353323.0,48235.0,88505.73
DONATAS    VEČERSKIS,13679.00,0.0,241076.0,0.0,218950.0,18579.0,91793.88
EDMUND    ŠOT,6570.00,0.0,429500.0,0.0,0.0,0.0,45256.77
JOANA    ŠIMANAUSKIENĖ,3135.00,0.0,172000.0,0.0,0.0,0.0,176841.67
OKSANA    SLAPŠIENĖ,4118.00,50000.0,113000.0,0.0,0.0,0.0,38794.81
DONATAS    SENIKAS,7132.00,0.0,70000.0,0.0,74000.0,33000.0,47547.41
ERNESTA    RANUSIENĖ,488.00,0.0,12920.0,0.0,45000.0,5000.0,17494.33
RIMANTAS    MIKAITIS,9050.00,14956.0,20514.0,0.0,23000.0,0.0,76565.82
VINCĖ VAIDEVUTĖ    MARGEVIČIENĖ,15222.00,38764.0,0.0,0.0,42344.0,5778.0,105462.15
TOMAS    KAŽEMĖKAS,0.00,175000.0,109400.0,0.0,0.0,0.0,0.00
JŪRATĖ    JUOZAITIENĖ,16578.00,0.0,211185.0,0.0,656800.0,80200.0,97253.41
JONAS    JUČAS,11364.00,0.0,93971.0,0.0,177086.0,20247.0,83156.60
GINTARAS    DRUČKUS,5988.00,167519.0,212500.0,0.0,15000.0,0.0,51858.14
VLADAS    BURAGAS,0.00,0.0,15396.0,0.0,25000.0,0.0,0.00
DAINIUS    VARNAS,0.00,0.0,0.0,0.0,5046.0,0.0,1902.92
DALIA    TEIŠERSKYTĖ,13952.00,10000.0,194474.0,0.0,11131.0,24010.0,93013.09
EDVARDAS    SATKEVIČIUS,0.00,0.0,74200.0,0.0,9000.0,0.0,455.50
AUŠRA    RUČIENĖ,12802.00,0.0,382012.0,0.0,711611.0,0.0,175945.34
VIDAS    RYBELIS,10995.00,105353.0,91991.0,0.0,20066.0,17201.0,76576.53
GEDIMINAS    RAUDONIS,10975.00,0.0,307442.0,0.0,4000.0,0.0,73095.67
ZOFIJA    PILYPIENĖ,1366.00,0.0,66200.0,0.0,0.0,0.0,13889.01
ALGIRDAS VACLOVAS    PATACKAS,2245.00,0.0,63300.0,0.0,124097.0,0.0,19260.53
KĘSTUTIS    MAČĖNAS,4750.00,0.0,314000.0,0.0,0.0,0.0,32856.97
RASA    JUKNEVIČIENĖ,17233.00,0.0,229825.0,0.0,24092.0,0.0,118306.63
JONAS    GRIŠKEVIČIUS,3154.00,0.0,458506.0,4972.0,0.0,0.0,24059.87
ELIDA    DUBINSKYTĖ-ŠIMAITĖ,1011.00,0.0,0.0,0.0,27000.0,0.0,13989.25
ANŽELIKA    BANEVIČIENĖ,14949.00,0.0,71300.0,0.0,11313.0,0.0,107846.34
SANDRA    ADOMAITIENĖ,2118.00,0.0,400000.0,0.0,66000.0,0.0,20397.93
NERIJUS    ŽILEVIČIUS,513.00,0.0,0.0,0.0,0.0,0.0,9057.57
VYTAUTAS    ŠUSTAUSKAS,0.00,0.0,3600.0,0.0,0.0,0.0,173.22
ŽILVINAS    ŠUMSKIS,0.00,6000.0,26000.0,0.0,0.0,0.0,0.00
VYTAUTAS    ŠIMKUS,6802.00,0.0,60167.0,0.0,47885.0,0.0,45343.90
RYTIS    ŠATKAUSKAS,6349.00,0.0,0.0,0.0,336000.0,368000.0,46527.46
DAIVA    SAJEK,8386.00,110000.0,432000.0,0.0,80000.0,0.0,58304.32
HENRICH    PEŠKO,895.00,160000.0,157800.0,0.0,92000.0,0.0,13429.50
GIEDRIUS    PAVILIONIS,27937.00,30000.0,248000.0,0.0,22000.0,13700.0,193219.63
EMILIJA    PALUBINSKIENĖ,3148.00,275000.0,378492.0,0.0,0.0,0.0,62954.00
ORINTA    LEIPUTĖ,7743.00,0.0,22474.0,0.0,39220.0,0.0,51620.08
GINTAUTAS    LABANAUSKAS,10465.00,112795.0,235989.0,218830.0,30000.0,0.0,78756.89
MINDAUGAS    KUKCINAVIČIUS,467.00,0.0,173590.0,0.0,80000.0,0.0,9355.20
SIMONAS    KAIRYS,3569.00,11008.0,59392.0,0.0,10092.0,0.0,26276.56
MANTAS    FELNERIS,3585.00,0.0,14000.0,0.0,22000.0,0.0,26218.80
ARIMANTAS    DUMČIUS,15293.00,0.0,545001.0,0.0,100551.0,51792.0,101952.00
STANISLOVAS    BUŠKEVIČIUS,8690.00,0.0,7440.0,48508.0,119388.0,0.0,73206.51
ERIKAS    TAMAŠAUSKAS,13948.00,101738.0,89051.0,0.0,658146.0,2017.0,92983.34
MINDAUGAS    ŠIVICKAS,6009.00,0.0,165000.0,0.0,32936.0,0.0,42618.03
MINDAUGAS    ŠIMKŪNAS,15726.00,55000.0,429000.0,0.0,8000.0,14216.0,108147.95
SAULIUS    STOMA,12496.00,0.0,0.0,0.0,0.0,0.0,83309.25
EDVINAS    SKIRGAILA,3771.00,0.0,51000.0,0.0,4409.0,0.0,28751.79
SAULIUS    SKAMBINAS,1561.00,282444.0,606800.0,0.0,0.0,0.0,84763.97
SONATA    RUDŽIANSKIENĖ,29583.00,0.0,139091.0,0.0,65573.0,193297.0,197819.06
DALIUS    MICKUS,0.00,51200.0,157500.0,0.0,0.0,0.0,4618.33
KAZIMIERAS    KUZMINSKAS,13329.00,0.0,21105.0,0.0,82420.0,0.0,91862.16
GEDIMINAS    GRIGAS,10781.00,0.0,378500.0,0.0,130000.0,0.0,79696.59
ALEKSANDR    FIODOROV,0.00,0.0,125000.0,0.0,6000.0,2921.0,0.00
VIOLETA    BOREIKIENĖ,22084.00,0.0,527500.0,0.0,525447.0,2374262.0,664932.31
MINDAUGAS    ALIŠAUSKAS,0.00,0.0,0.0,0.0,0.0,0.0,0.00
REGINA    ŠIMANAUSKIENĖ,4872.00,240061.0,682000.0,20000.0,201304.0,17619.0,35866.65
KAZYS    STARKEVIČIUS,23397.00,108830.0,1305434.0,0.0,295850.0,0.0,387761.75
ŽANETA    SIMANAVIČIENĖ,20087.00,100130.0,493510.0,0.0,53687.0,24905.0,196019.19
GEDIMINAS    SADAUSKAS,0.00,0.0,204000.0,0.0,0.0,0.0,2335.93
DARIUS    RAZMISLEVIČIUS,1040.00,70000.0,136500.0,0.0,0.0,0.0,14378.53
PRANAS    PAŠKEVIČIUS,499.00,0.0,155237.0,0.0,263550.0,14600.0,14722.53
ARTŪRAS    ORLAUSKAS,2375.00,300000.0,386600.0,21600.0,253884.0,0.0,45712.27
ZITA    ORENTIENĖ,83.00,4100.0,18000.0,0.0,17000.0,0.0,7755.49
JUSTINAS    KRĖPŠTA,8965.00,0.0,131959.0,0.0,29000.0,0.0,63368.00
NIJOLĖ    JURKUVIENĖ,1730.00,0.0,90650.0,0.0,0.0,0.0,15909.87
ALGIMANTAS    JASIULIONIS,0.00,0.0,37801.0,0.0,0.0,0.0,283.72
DMITRIJ    GNEUŠEV,17277.00,325000.0,262500.0,0.0,0.0,0.0,130413.03
DAINIUS    DANILEVIČIUS,0.00,0.0,2000.0,0.0,75000.0,0.0,782.73
ANATOLIJUS    ČUPKOVAS,1830.00,4879.0,81666.0,0.0,0.0,23230.0,16466.67
JOLITA    BIELSKIENĖ,921.00,0.0,156000.0,0.0,75000.0,0.0,23167.79
REMIGIJUS    ZELVARAS,0.00,0.0,10000.0,0.0,0.0,0.0,2716.72
ALGIRDAS    VILIMAS,0.00,10000.0,0.0,0.0,0.0,0.0,0.00
JONAS    VARKALA,0.00,0.0,19077.0,0.0,0.0,0.0,15000.00
DŽENETA    TOLIŠAUSKIENĖ,51106.00,250000.0,568947.0,0.0,0.0,0.0,263989.13
ARTŪRAS    TAMKUTONIS,0.00,0.0,509000.0,0.0,45000.0,10000.0,5064.59
VIRGINIJA    STANIONIENĖ,505.00,0.0,52938.0,0.0,5000.0,0.0,9605.21
RIMAS ANTANAS    RUČYS,12721.00,0.0,371984.0,0.0,377554.0,85424.0,96752.22
DALĖ    POŠKIENĖ,3789.00,0.0,180000.0,0.0,0.0,0.0,27347.58
LAIMONAS    PAURA,8051.00,251000.0,2143000.0,313875.0,20836.0,482594.0,196555.53
ADELĖ    MAJAUSKIENĖ,8132.00,0.0,46000.0,0.0,61000.0,6500.0,54210.38
POVILAS    MAČIULIS,7373.00,0.0,17000.0,0.0,40000.0,504.0,54014.24
EUGENIJUS    KOVALKOVAS,8611.00,891782.0,759550.0,112761.0,0.0,10000.0,73007.43
ALGIRDAS    KAZILIONIS,1260.00,0.0,326584.0,0.0,110000.0,5420.0,8725.00
VALERIJUS    JEGANIANAS,0.00,0.0,126000.0,0.0,17034.0,0.0,0.00
VIDA MARIJA    ČIGRIEJIENĖ,14847.00,0.0,255506.0,0.0,33422.0,0.0,98978.40
VADIM    BARANOVSKIJ,4466.00,0.0,90500.0,0.0,0.0,0.0,31108.74
ARVYDAS    ANUŠAUSKAS,13714.00,336801.0,501500.0,0.0,0.0,0.0,109527.60
AGNĖ    ZUOKIENĖ,12184.00,0.0,400000.0,0.0,11363.0,44764.0,84228.18
EGLĖ    VOLUNGEVIČIŪTĖ,0.00,0.0,165000.0,0.0,0.0,0.0,0.00
MARIJA    TAMKEVIČIŪTĖ,0.00,0.0,14249.0,0.0,0.0,0.0,0.00
GINTARAS    SONGAILA,11461.00,0.0,141889.0,90000.0,15000.0,20000.0,83362.83
NORA    RIBOKIENĖ,11096.00,0.0,12000.0,0.0,110000.0,0.0,73971.42
MARIJA AUŠRINĖ    PAVILIONIENĖ,14610.00,0.0,430278.0,0.0,757553.0,0.0,101261.32
JUSTINAS    NAVIKAS,0.00,0.0,583440.0,0.0,20000.0,0.0,51753.00
JUZEF    KVETKOVSKIJ,2022.00,0.0,55622.0,0.0,42000.0,0.0,17533.23
RAIMONDA    KAROSAITĖ,3601.00,0.0,172462.0,0.0,0.0,0.0,27185.30
NIJOLĖ    JAGELAVIČIENĖ,5158.00,319743.0,932413.0,372600.0,77000.0,0.0,34957.10
GINTARAS    GURČINAS,0.00,0.0,79000.0,0.0,0.0,0.0,0.00
GRAŽINA    BOGDANSKIENĖ,4230.00,220000.0,980900.0,0.0,71687.0,22000.0,35231.28
PETRAS    AUŠTREVIČIUS,15981.00,1381.0,120527.0,0.0,7262.0,0.0,109264.93
