kandidatas,apygarda,nuo_galiojanciu_biuleteniu,balsadezeje,nuo_rinkeju,pastu,apylinke
Alfredas Henrikas Stasiulevičius,Panemunės (Nr. 18) apygardos,0.4831,240,0.4576,3,Parko (Nr. 104) apylinkė
Kazimieras Kuzminskas,Panemunės (Nr. 18) apygardos,0.6141,181,0.5613,2,Karmelitų (Nr. 103) apylinkė
Alfredas Henrikas Stasiulevičius,Panemunės (Nr. 18) apygardos,0.3859,113,0.3528,2,Karmelitų (Nr. 103) apylinkė
Vytenis Albertas Zabukas,Danės (Nr. 19) apygardos,0.4256,225,0.4087,1,Kuršių (Nr. 65) apylinkė
Vytautas Čepas,Danės (Nr. 19) apygardos,0.5744,303,0.5515,2,Kuršių (Nr. 65) apylinkė
Vytenis Albertas Zabukas,Danės (Nr. 19) apygardos,0.4576,244,0.4351,4,S.Daukanto (Nr. 64) apylinkė
Vytautas Čepas,Danės (Nr. 19) apygardos,0.5424,292,0.5158,2,S.Daukanto (Nr. 64) apylinkė
Vytenis Albertas Zabukas,Danės (Nr. 19) apygardos,0.4987,725,0.4827,29,Prekybos uosto (Nr. 63) apylinkė
Vytautas Čepas,Danės (Nr. 19) apygardos,0.5013,749,0.4853,9,Prekybos uosto (Nr. 63) apylinkė
Vytenis Albertas Zabukas,Danės (Nr. 19) apygardos,0.3848,0,0.3038,137,Jūrų Laivininkystės (Nr. 62) apylinkė
Vytautas Čepas,Danės (Nr. 19) apygardos,0.6152,0,0.4856,219,Jūrų Laivininkystės (Nr. 62) apylinkė
Vytenis Albertas Zabukas,Danės (Nr. 19) apygardos,0.6189,229,0.5964,0,Molo (Nr. 60) apylinkė
Vytautas Čepas,Danės (Nr. 19) apygardos,0.3811,138,0.3672,3,Molo (Nr. 60) apylinkė
Vytenis Albertas Zabukas,Danės (Nr. 19) apygardos,0.6415,102,0.6145,0,Girulių (Nr. 59) apylinkė
Vytautas Čepas,Danės (Nr. 19) apygardos,0.3585,57,0.3434,0,Girulių (Nr. 59) apylinkė
Vytenis Albertas Zabukas,Danės (Nr. 19) apygardos,0.5615,392,0.5343,5,Pingvinuko (Nr. 20) apylinkė
Vytautas Čepas,Danės (Nr. 19) apygardos,0.4385,305,0.4172,5,Pingvinuko (Nr. 20) apylinkė
Vytenis Albertas Zabukas,Danės (Nr. 19) apygardos,0.5418,385,0.5134,17,Vilties (Nr. 19) apylinkė
Vytautas Čepas,Danės (Nr. 19) apygardos,0.4582,327,0.4342,13,Vilties (Nr. 19) apylinkė
Vytenis Albertas Zabukas,Danės (Nr. 19) apygardos,0.6616,322,0.635,26,Šatrijos (Nr. 18) apylinkė
Vytautas Čepas,Danės (Nr. 19) apygardos,0.3384,169,0.3248,9,Šatrijos (Nr. 18) apylinkė
Vytenis Albertas Zabukas,Danės (Nr. 19) apygardos,0.6337,313,0.6193,14,Saulėtekio (Nr. 17) apylinkė
Vytautas Čepas,Danės (Nr. 19) apygardos,0.3663,185,0.358,4,Saulėtekio (Nr. 17) apylinkė
Vytenis Albertas Zabukas,Danės (Nr. 19) apygardos,0.5061,307,0.4819,25,Baltikalnio (Nr. 16) apylinkė
Vytautas Čepas,Danės (Nr. 19) apygardos,0.4939,321,0.4702,3,Baltikalnio (Nr. 16) apylinkė
Vytenis Albertas Zabukas,Danės (Nr. 19) apygardos,0.4594,283,0.4307,28,Žaliakalnio (Nr. 10) apylinkė
Vytautas Čepas,Danės (Nr. 19) apygardos,0.5406,353,0.5069,13,Žaliakalnio (Nr. 10) apylinkė
Vytenis Albertas Zabukas,Danės (Nr. 19) apygardos,0.4615,207,0.4469,33,Muzikos Centro (Nr. 9) apylinkė
Vytautas Čepas,Danės (Nr. 19) apygardos,0.5385,266,0.5214,14,Muzikos Centro (Nr. 9) apylinkė
Vytenis Albertas Zabukas,Danės (Nr. 19) apygardos,0.5998,633,0.5848,19,Šviesos (Nr. 8) apylinkė
Vytautas Čepas,Danės (Nr. 19) apygardos,0.4002,428,0.3901,7,Šviesos (Nr. 8) apylinkė
Vytenis Albertas Zabukas,Danės (Nr. 19) apygardos,0.6184,419,0.5896,12,Kretingos (Nr. 7) apylinkė
Vytautas Čepas,Danės (Nr. 19) apygardos,0.3816,260,0.3639,6,Kretingos (Nr. 7) apylinkė
Vytenis Albertas Zabukas,Danės (Nr. 19) apygardos,0.4284,448,0.4119,52,Dviračių Treko (Nr. 6) apylinkė
Vytautas Čepas,Danės (Nr. 19) apygardos,0.5716,624,0.5494,43,Dviračių Treko (Nr. 6) apylinkė
Vytenis Albertas Zabukas,Danės (Nr. 19) apygardos,0.4799,403,0.4643,39,Eglės (Nr. 5) apylinkė
Vytautas Čepas,Danės (Nr. 19) apygardos,0.5201,438,0.5032,41,Eglės (Nr. 5) apylinkė
Vytenis Albertas Zabukas,Danės (Nr. 19) apygardos,0.4639,304,0.4474,11,Danės (Nr. 4) apylinkė
Vytautas Čepas,Danės (Nr. 19) apygardos,0.5361,352,0.517,12,Danės (Nr. 4) apylinkė
Vytenis Albertas Zabukas,Danės (Nr. 19) apygardos,0.4435,634,0.428,53,Gimnazijos (Nr. 1) apylinkė
Vytautas Čepas,Danės (Nr. 19) apygardos,0.5565,839,0.5371,23,Gimnazijos (Nr. 1) apylinkė
Rimantas Didžiokas,Baltijos (Nr. 20) apygardos,0.5234,500,0.5024,15,Vėtrungės (Nr. 38) apylinkė
Eugenijus Gentvilas,Baltijos (Nr. 20) apygardos,0.4766,462,0.4576,7,Vėtrungės (Nr. 38) apylinkė
Rimantas Didžiokas,Baltijos (Nr. 20) apygardos,0.5188,713,0.4973,17,Gedminų (Nr. 37) apylinkė
Eugenijus Gentvilas,Baltijos (Nr. 20) apygardos,0.4812,669,0.4612,8,Gedminų (Nr. 37) apylinkė
Rimantas Didžiokas,Baltijos (Nr. 20) apygardos,0.5099,328,0.4941,7,Debreceno (Nr. 36) apylinkė
Eugenijus Gentvilas,Baltijos (Nr. 20) apygardos,0.4901,315,0.4749,7,Debreceno (Nr. 36) apylinkė
Rimantas Didžiokas,Baltijos (Nr. 20) apygardos,0.4296,403,0.4104,9,Nykštuko (Nr. 35) apylinkė
Eugenijus Gentvilas,Baltijos (Nr. 20) apygardos,0.5704,540,0.5448,7,Nykštuko (Nr. 35) apylinkė
Rimantas Didžiokas,Baltijos (Nr. 20) apygardos,0.5124,101,0.4976,2,Bendrabučio (Nr. 34) apylinkė
Eugenijus Gentvilas,Baltijos (Nr. 20) apygardos,0.4876,97,0.4734,1,Bendrabučio (Nr. 34) apylinkė
Rimantas Didžiokas,Baltijos (Nr. 20) apygardos,0.5259,254,0.5009,10,Aušros (Nr. 33) apylinkė
Eugenijus Gentvilas,Baltijos (Nr. 20) apygardos,0.4741,237,0.4516,1,Aušros (Nr. 33) apylinkė
Rimantas Didžiokas,Baltijos (Nr. 20) apygardos,0.5582,823,0.5375,16,Dainavos (Nr. 32) apylinkė
Eugenijus Gentvilas,Baltijos (Nr. 20) apygardos,0.4418,646,0.4254,18,Dainavos (Nr. 32) apylinkė
Rimantas Didžiokas,Baltijos (Nr. 20) apygardos,0.4153,197,0.4004,4,Olimpijos (Nr. 30) apylinkė
Eugenijus Gentvilas,Baltijos (Nr. 20) apygardos,0.5847,280,0.5637,3,Olimpijos (Nr. 30) apylinkė
Rimantas Didžiokas,Baltijos (Nr. 20) apygardos,0.5146,433,0.4873,9,Švyturio (Nr. 29) apylinkė
Eugenijus Gentvilas,Baltijos (Nr. 20) apygardos,0.4854,411,0.4598,6,Švyturio (Nr. 29) apylinkė
Rimantas Didžiokas,Baltijos (Nr. 20) apygardos,0.5338,818,0.5136,10,Draugystės (Nr. 27) apylinkė
Eugenijus Gentvilas,Baltijos (Nr. 20) apygardos,0.4662,715,0.4485,8,Draugystės (Nr. 27) apylinkė
Rimantas Didžiokas,Baltijos (Nr. 20) apygardos,0.6332,453,0.5803,13,Brigantinos (Nr. 26) apylinkė
Eugenijus Gentvilas,Baltijos (Nr. 20) apygardos,0.3668,263,0.3362,7,Brigantinos (Nr. 26) apylinkė
Rimantas Didžiokas,Baltijos (Nr. 20) apygardos,0.4943,382,0.476,5,Ąžuolyno (Nr. 24) apylinkė
Eugenijus Gentvilas,Baltijos (Nr. 20) apygardos,0.5057,395,0.4871,1,Ąžuolyno (Nr. 24) apylinkė
Rimantas Didžiokas,Baltijos (Nr. 20) apygardos,0.4681,310,0.4457,6,Aitvaro (Nr. 23) apylinkė
Eugenijus Gentvilas,Baltijos (Nr. 20) apygardos,0.5319,355,0.5063,4,Aitvaro (Nr. 23) apylinkė
Rimantas Didžiokas,Baltijos (Nr. 20) apygardos,0.4542,316,0.4374,16,Rumpiškių (Nr. 22) apylinkė
Eugenijus Gentvilas,Baltijos (Nr. 20) apygardos,0.5458,385,0.5257,14,Rumpiškių (Nr. 22) apylinkė
Rimantas Didžiokas,Baltijos (Nr. 20) apygardos,0.4434,745,0.4199,26,Klaipėdos Vandens (Nr. 21) apylinkė
Eugenijus Gentvilas,Baltijos (Nr. 20) apygardos,0.5566,956,0.5272,12,Klaipėdos Vandens (Nr. 21) apylinkė
Romualda Hofertienė,Marių (Nr. 21) apygardos,0.4879,159,0.4749,2,Volungėlės (Nr. 67) apylinkė
Audra Daujotienė,Marių (Nr. 21) apygardos,0.5121,168,0.4985,1,Volungėlės (Nr. 67) apylinkė
Romualda Hofertienė,Marių (Nr. 21) apygardos,0.4603,449,0.4444,3,Berželio (Nr. 58) apylinkė
Audra Daujotienė,Marių (Nr. 21) apygardos,0.5397,524,0.5211,6,Berželio (Nr. 58) apylinkė
Romualda Hofertienė,Marių (Nr. 21) apygardos,0.514,771,0.4956,17,Budelkiemio (Nr. 57) apylinkė
Audra Daujotienė,Marių (Nr. 21) apygardos,0.486,734,0.4686,11,Budelkiemio (Nr. 57) apylinkė
Romualda Hofertienė,Marių (Nr. 21) apygardos,0.4511,418,0.4358,6,Laukininkai (Nr. 56) apylinkė
Audra Daujotienė,Marių (Nr. 21) apygardos,0.5489,505,0.5303,11,Laukininkai (Nr. 56) apylinkė
Romualda Hofertienė,Marių (Nr. 21) apygardos,0.4685,548,0.4476,3,Brožynų (Nr. 55) apylinkė
Audra Daujotienė,Marių (Nr. 21) apygardos,0.5315,619,0.5077,6,Brožynų (Nr. 55) apylinkė
Romualda Hofertienė,Marių (Nr. 21) apygardos,0.5133,397,0.505,7,Želmenėlio (Nr. 54) apylinkė
Audra Daujotienė,Marių (Nr. 21) apygardos,0.4867,379,0.4788,4,Želmenėlio (Nr. 54) apylinkė
Romualda Hofertienė,Marių (Nr. 21) apygardos,0.5118,720,0.4874,16,Smiltelės (Nr. 50) apylinkė
Audra Daujotienė,Marių (Nr. 21) apygardos,0.4882,694,0.4649,8,Smiltelės (Nr. 50) apylinkė
Romualda Hofertienė,Marių (Nr. 21) apygardos,0.5224,603,0.4931,3,Aukuro (Nr. 49) apylinkė
Audra Daujotienė,Marių (Nr. 21) apygardos,0.4776,552,0.4508,2,Aukuro (Nr. 49) apylinkė
Romualda Hofertienė,Marių (Nr. 21) apygardos,0.5318,656,0.5069,4,Vakarų (Nr. 48) apylinkė
Audra Daujotienė,Marių (Nr. 21) apygardos,0.4682,578,0.4462,3,Vakarų (Nr. 48) apylinkė
Romualda Hofertienė,Marių (Nr. 21) apygardos,0.4736,635,0.4538,3,Versmės (Nr. 47) apylinkė
Audra Daujotienė,Marių (Nr. 21) apygardos,0.5264,706,0.5043,3,Versmės (Nr. 47) apylinkė
Romualda Hofertienė,Marių (Nr. 21) apygardos,0.5876,536,0.5643,4,Menų mokyklos (Nr. 45) apylinkė
Audra Daujotienė,Marių (Nr. 21) apygardos,0.4124,377,0.396,2,Menų mokyklos (Nr. 45) apylinkė
Stasys Malkevičius,Pajūrio (Nr. 22) apygardos,0.6384,800,0.6071,5,Alksnynės (Nr. 51) apylinkė
Rimas Girskis,Pajūrio (Nr. 22) apygardos,0.3616,455,0.3439,1,Alksnynės (Nr. 51) apylinkė
Stasys Malkevičius,Pajūrio (Nr. 22) apygardos,0.2653,0,0.1831,13,Transporto Laivyno (Nr. 44) apylinkė
Rimas Girskis,Pajūrio (Nr. 22) apygardos,0.7347,0,0.507,36,Transporto Laivyno (Nr. 44) apylinkė
Stasys Malkevičius,Pajūrio (Nr. 22) apygardos,0.708,353,0.6847,1,Rambyno (Nr. 43) apylinkė
Rimas Girskis,Pajūrio (Nr. 22) apygardos,0.292,143,0.2824,3,Rambyno (Nr. 43) apylinkė
Stasys Malkevičius,Pajūrio (Nr. 22) apygardos,0.5578,896,0.54,1,Nemuno (Nr. 42) apylinkė
Rimas Girskis,Pajūrio (Nr. 22) apygardos,0.4422,707,0.4281,4,Nemuno (Nr. 42) apylinkė
Stasys Malkevičius,Pajūrio (Nr. 22) apygardos,0.5733,386,0.5513,1,Pamario (Nr. 40) apylinkė
Rimas Girskis,Pajūrio (Nr. 22) apygardos,0.4267,288,0.4103,0,Pamario (Nr. 40) apylinkė
Stasys Malkevičius,Pajūrio (Nr. 22) apygardos,0.6513,463,0.6177,4,Sulupės (Nr. 14) apylinkė
Rimas Girskis,Pajūrio (Nr. 22) apygardos,0.3487,244,0.3307,6,Sulupės (Nr. 14) apylinkė
Stasys Malkevičius,Pajūrio (Nr. 22) apygardos,0.6146,400,0.5853,5,Strėvos (Nr. 13) apylinkė
Rimas Girskis,Pajūrio (Nr. 22) apygardos,0.3854,252,0.3671,2,Strėvos (Nr. 13) apylinkė
Stasys Malkevičius,Pajūrio (Nr. 22) apygardos,0.5696,176,0.535,0,Vaivos (Nr. 12) apylinkė
Rimas Girskis,Pajūrio (Nr. 22) apygardos,0.4304,133,0.4043,0,Vaivos (Nr. 12) apylinkė
Stasys Malkevičius,Pajūrio (Nr. 22) apygardos,0.5475,287,0.5194,7,Saulutės (Nr. 11) apylinkė
Rimas Girskis,Pajūrio (Nr. 22) apygardos,0.4525,240,0.4293,3,Saulutės (Nr. 11) apylinkė
Stasys Malkevičius,Pajūrio (Nr. 22) apygardos,0.5721,231,0.5442,15,Jūros (Nr. 7) apylinkė
Rimas Girskis,Pajūrio (Nr. 22) apygardos,0.4279,181,0.4071,3,Jūros (Nr. 7) apylinkė
Stasys Malkevičius,Pajūrio (Nr. 22) apygardos,0.6602,231,0.6224,8,Kauno (Nr. 6) apylinkė
Rimas Girskis,Pajūrio (Nr. 22) apygardos,0.3398,120,0.3203,3,Kauno (Nr. 6) apylinkė
Stasys Malkevičius,Pajūrio (Nr. 22) apygardos,0.6057,728,0.5838,14,Aikštės (Nr. 5) apylinkė
Rimas Girskis,Pajūrio (Nr. 22) apygardos,0.3943,476,0.38,7,Aikštės (Nr. 5) apylinkė
Stasys Malkevičius,Pajūrio (Nr. 22) apygardos,0.7487,384,0.7003,39,Vilniaus (Nr. 4) apylinkė
Rimas Girskis,Pajūrio (Nr. 22) apygardos,0.2513,127,0.2351,15,Vilniaus (Nr. 4) apylinkė
Stasys Malkevičius,Pajūrio (Nr. 22) apygardos,0.5372,740,0.5199,3,Saulės (Nr. 3) apylinkė
Rimas Girskis,Pajūrio (Nr. 22) apygardos,0.4628,633,0.4479,7,Saulės (Nr. 3) apylinkė
Stasys Malkevičius,Pajūrio (Nr. 22) apygardos,0.5326,49,0.4949,0,Pušų (Nr. 3) apylinkė
Rimas Girskis,Pajūrio (Nr. 22) apygardos,0.4674,43,0.4343,0,Pušų (Nr. 3) apylinkė
Stasys Malkevičius,Pajūrio (Nr. 22) apygardos,0.5749,110,0.5409,9,Smėlio (Nr. 2) apylinkė
Rimas Girskis,Pajūrio (Nr. 22) apygardos,0.4251,86,0.4,2,Smėlio (Nr. 2) apylinkė
Stasys Malkevičius,Pajūrio (Nr. 22) apygardos,0.5468,356,0.5179,6,Ateities (Nr. 2) apylinkė
Rimas Girskis,Pajūrio (Nr. 22) apygardos,0.4532,297,0.4292,3,Ateities (Nr. 2) apylinkė
Stasys Malkevičius,Pajūrio (Nr. 22) apygardos,0.7521,527,0.7355,7,Kaštonų (Nr. 1) apylinkė
Rimas Girskis,Pajūrio (Nr. 22) apygardos,0.2479,175,0.2424,1,Kaštonų (Nr. 1) apylinkė
Stasys Malkevičius,Pajūrio (Nr. 22) apygardos,0.5979,328,0.5625,14,Kopų (Nr. 1) apylinkė
Rimas Girskis,Pajūrio (Nr. 22) apygardos,0.4021,225,0.3783,5,Kopų (Nr. 1) apylinkė
Algimantas Sėjūnas,Aušros (Nr. 23) apygardos,0.5985,396,0.5637,11,Stoties (Nr. 17) apylinkė
Vytautas Juškus,Aušros (Nr. 23) apygardos,0.4015,268,0.3781,5,Stoties (Nr. 17) apylinkė
Algimantas Sėjūnas,Aušros (Nr. 23) apygardos,0.503,164,0.4857,6,Venclauskių (Nr. 14) apylinkė
Vytautas Juškus,Aušros (Nr. 23) apygardos,0.497,168,0.48,0,Venclauskių (Nr. 14) apylinkė
Algimantas Sėjūnas,Aušros (Nr. 23) apygardos,0.5615,307,0.5276,8,J.Janonio (Nr. 13) apylinkė
Vytautas Juškus,Aušros (Nr. 23) apygardos,0.4385,242,0.4121,4,J.Janonio (Nr. 13) apylinkė
Algimantas Sėjūnas,Aušros (Nr. 23) apygardos,0.4947,360,0.4758,14,Didždvario (Nr. 12) apylinkė
Vytautas Juškus,Aušros (Nr. 23) apygardos,0.5053,371,0.486,11,Didždvario (Nr. 12) apylinkė
Algimantas Sėjūnas,Aušros (Nr. 23) apygardos,0.5902,673,0.5616,34,Varpo (Nr. 11) apylinkė
Vytautas Juškus,Aušros (Nr. 23) apygardos,0.4098,473,0.39,18,Varpo (Nr. 11) apylinkė
Algimantas Sėjūnas,Aušros (Nr. 23) apygardos,0.5048,248,0.4807,13,Parko (Nr. 10) apylinkė
Vytautas Juškus,Aušros (Nr. 23) apygardos,0.4952,253,0.4715,3,Parko (Nr. 10) apylinkė
Algimantas Sėjūnas,Aušros (Nr. 23) apygardos,0.6022,598,0.555,18,Jovaro (Nr. 9) apylinkė
Vytautas Juškus,Aušros (Nr. 23) apygardos,0.3978,396,0.3667,11,Jovaro (Nr. 9) apylinkė
Algimantas Sėjūnas,Aušros (Nr. 23) apygardos,0.7026,450,0.6686,6,Vijolių (Nr. 8) apylinkė
Vytautas Juškus,Aušros (Nr. 23) apygardos,0.2974,191,0.283,2,Vijolių (Nr. 8) apylinkė
Algimantas Sėjūnas,Aušros (Nr. 23) apygardos,0.6072,255,0.581,14,Stumbro (Nr. 7) apylinkė
Vytautas Juškus,Aušros (Nr. 23) apygardos,0.3928,169,0.3758,5,Stumbro (Nr. 7) apylinkė
Algimantas Sėjūnas,Aušros (Nr. 23) apygardos,0.6713,462,0.6393,20,V.Kudirkos (Nr. 6) apylinkė
Vytautas Juškus,Aušros (Nr. 23) apygardos,0.3287,231,0.313,5,V.Kudirkos (Nr. 6) apylinkė
Algimantas Sėjūnas,Aušros (Nr. 23) apygardos,0.702,379,0.6753,12,M.K.Čiurlionio (Nr. 5) apylinkė
Vytautas Juškus,Aušros (Nr. 23) apygardos,0.298,162,0.2867,4,M.K.Čiurlionio (Nr. 5) apylinkė
Algimantas Sėjūnas,Aušros (Nr. 23) apygardos,0.7103,448,0.6806,8,J.Basanavičiaus (Nr. 4) apylinkė
Vytautas Juškus,Aušros (Nr. 23) apygardos,0.2897,181,0.2776,5,J.Basanavičiaus (Nr. 4) apylinkė
Algimantas Sėjūnas,Aušros (Nr. 23) apygardos,0.6622,528,0.6311,11,Purienų (Nr. 3) apylinkė
Vytautas Juškus,Aušros (Nr. 23) apygardos,0.3378,268,0.322,7,Purienų (Nr. 3) apylinkė
Algimantas Sėjūnas,Aušros (Nr. 23) apygardos,0.6928,709,0.6805,15,Medelyno (Nr. 2) apylinkė
Vytautas Juškus,Aušros (Nr. 23) apygardos,0.3072,318,0.3017,3,Medelyno (Nr. 2) apylinkė
Algimantas Sėjūnas,Aušros (Nr. 23) apygardos,0.6325,406,0.6003,7,Gubernijos (Nr. 1) apylinkė
Vytautas Juškus,Aušros (Nr. 23) apygardos,0.3675,236,0.3488,4,Gubernijos (Nr. 1) apylinkė
Birutė Teodora Visokavičienė,Saulės (Nr. 24) apygardos,0.4699,487,0.4524,12,Lieporių (Nr. 33) apylinkė
Vida Stasiūnaitė,Saulės (Nr. 24) apygardos,0.5301,548,0.5104,15,Lieporių (Nr. 33) apylinkė
Birutė Teodora Visokavičienė,Saulės (Nr. 24) apygardos,0.5037,473,0.4833,4,S.Dariaus ir S.Girėno (Nr. 31) apylinkė
Vida Stasiūnaitė,Saulės (Nr. 24) apygardos,0.4963,469,0.4762,1,S.Dariaus ir S.Girėno (Nr. 31) apylinkė
Birutė Teodora Visokavičienė,Saulės (Nr. 24) apygardos,0.4126,276,0.3991,5,Žaliūkių (Nr. 29) apylinkė
Vida Stasiūnaitė,Saulės (Nr. 24) apygardos,0.5874,396,0.5682,4,Žaliūkių (Nr. 29) apylinkė
Birutė Teodora Visokavičienė,Saulės (Nr. 24) apygardos,0.5273,312,0.5112,7,Tilžės (Nr. 28) apylinkė
Vida Stasiūnaitė,Saulės (Nr. 24) apygardos,0.4727,283,0.4583,3,Tilžės (Nr. 28) apylinkė
Birutė Teodora Visokavičienė,Saulės (Nr. 24) apygardos,0.5572,520,0.5403,16,Verduliukų (Nr. 27) apylinkė
Vida Stasiūnaitė,Saulės (Nr. 24) apygardos,0.4428,419,0.4294,7,Verduliukų (Nr. 27) apylinkė
Birutė Teodora Visokavičienė,Saulės (Nr. 24) apygardos,0.4473,428,0.4314,9,Aukštabalio (Nr. 26) apylinkė
Vida Stasiūnaitė,Saulės (Nr. 24) apygardos,0.5527,531,0.5331,9,Aukštabalio (Nr. 26) apylinkė
Birutė Teodora Visokavičienė,Saulės (Nr. 24) apygardos,0.5826,380,0.5511,8,K.Donelaičio (Nr. 25) apylinkė
Vida Stasiūnaitė,Saulės (Nr. 24) apygardos,0.4174,275,0.3949,3,K.Donelaičio (Nr. 25) apylinkė
Birutė Teodora Visokavičienė,Saulės (Nr. 24) apygardos,0.5646,441,0.5459,5,Ragainės (Nr. 24) apylinkė
Vida Stasiūnaitė,Saulės (Nr. 24) apygardos,0.4354,340,0.4211,4,Ragainės (Nr. 24) apylinkė
Birutė Teodora Visokavičienė,Saulės (Nr. 24) apygardos,0.5638,315,0.5511,3,Pabalių (Nr. 23) apylinkė
Vida Stasiūnaitė,Saulės (Nr. 24) apygardos,0.4362,237,0.4263,9,Pabalių (Nr. 23) apylinkė
Birutė Teodora Visokavičienė,Saulės (Nr. 24) apygardos,0.3279,179,0.3187,2,Zoknių (Nr. 22) apylinkė
Vida Stasiūnaitė,Saulės (Nr. 24) apygardos,0.6721,369,0.6532,2,Zoknių (Nr. 22) apylinkė
Birutė Teodora Visokavičienė,Saulės (Nr. 24) apygardos,0.5484,452,0.5313,24,Šimšės (Nr. 21) apylinkė
Vida Stasiūnaitė,Saulės (Nr. 24) apygardos,0.4516,377,0.4375,15,Šimšės (Nr. 21) apylinkė
Birutė Teodora Visokavičienė,Saulės (Nr. 24) apygardos,0.522,391,0.4927,12,Linkuvos (Nr. 20) apylinkė
Vida Stasiūnaitė,Saulės (Nr. 24) apygardos,0.478,364,0.4511,5,Linkuvos (Nr. 20) apylinkė
Birutė Teodora Visokavičienė,Saulės (Nr. 24) apygardos,0.4505,243,0.4303,7,P.Višinskio (Nr. 19) apylinkė
Vida Stasiūnaitė,Saulės (Nr. 24) apygardos,0.5495,301,0.525,4,P.Višinskio (Nr. 19) apylinkė
Birutė Teodora Visokavičienė,Saulės (Nr. 24) apygardos,0.5486,382,0.5311,19,Elnio (Nr. 16) apylinkė
Vida Stasiūnaitė,Saulės (Nr. 24) apygardos,0.4514,324,0.4371,6,Elnio (Nr. 16) apylinkė
Birutė Teodora Visokavičienė,Saulės (Nr. 24) apygardos,0.5456,475,0.5273,28,S.Šalkauskio (Nr. 15) apylinkė
Vida Stasiūnaitė,Saulės (Nr. 24) apygardos,0.4544,371,0.4392,48,S.Šalkauskio (Nr. 15) apylinkė
Kazimieras Šavinis,Dainų (Nr. 25) apygardos,0.5928,668,0.5639,3,Šventupio (Nr. 41) apylinkė
Emanuelis Zingeris,Dainų (Nr. 25) apygardos,0.4072,457,0.3874,4,Šventupio (Nr. 41) apylinkė
Kazimieras Šavinis,Dainų (Nr. 25) apygardos,0.5672,415,0.5466,7,Genupio (Nr. 40) apylinkė
Emanuelis Zingeris,Dainų (Nr. 25) apygardos,0.4328,318,0.4171,4,Genupio (Nr. 40) apylinkė
Kazimieras Šavinis,Dainų (Nr. 25) apygardos,0.5396,400,0.5147,2,Architektų (Nr. 39) apylinkė
Emanuelis Zingeris,Dainų (Nr. 25) apygardos,0.4604,338,0.4392,5,Architektų (Nr. 39) apylinkė
Kazimieras Šavinis,Dainų (Nr. 25) apygardos,0.5811,456,0.5553,6,Lyros (Nr. 38) apylinkė
Emanuelis Zingeris,Dainų (Nr. 25) apygardos,0.4189,332,0.4002,1,Lyros (Nr. 38) apylinkė
Kazimieras Šavinis,Dainų (Nr. 25) apygardos,0.5673,447,0.5453,4,Aido (Nr. 37) apylinkė
Emanuelis Zingeris,Dainų (Nr. 25) apygardos,0.4327,344,0.416,0,Aido (Nr. 37) apylinkė
Kazimieras Šavinis,Dainų (Nr. 25) apygardos,0.5693,633,0.5482,4,Dainų (Nr. 36) apylinkė
Emanuelis Zingeris,Dainų (Nr. 25) apygardos,0.4307,472,0.4148,10,Dainų (Nr. 36) apylinkė
Kazimieras Šavinis,Dainų (Nr. 25) apygardos,0.5143,462,0.4911,5,Senojo Bokšto (Nr. 35) apylinkė
Emanuelis Zingeris,Dainų (Nr. 25) apygardos,0.4857,434,0.4637,7,Senojo Bokšto (Nr. 35) apylinkė
Kazimieras Šavinis,Dainų (Nr. 25) apygardos,0.5385,479,0.5139,3,Beržyno (Nr. 34) apylinkė
Emanuelis Zingeris,Dainų (Nr. 25) apygardos,0.4615,406,0.4403,7,Beržyno (Nr. 34) apylinkė
Kazimieras Šavinis,Dainų (Nr. 25) apygardos,0.4469,464,0.4161,7,Krymo (Nr. 32) apylinkė
Emanuelis Zingeris,Dainų (Nr. 25) apygardos,0.5531,576,0.515,7,Krymo (Nr. 32) apylinkė
Kazimieras Šavinis,Dainų (Nr. 25) apygardos,0.5499,557,0.5218,5,Gegužių (Nr. 30) apylinkė
Emanuelis Zingeris,Dainų (Nr. 25) apygardos,0.4501,448,0.4271,12,Gegužių (Nr. 30) apylinkė
Mečys Laurinkus,Nevėžio (Nr. 26) apygardos,0.6787,933,0.6187,26,Tulpių (Nr. 12) apylinkė
Petras Luomanas,Nevėžio (Nr. 26) apygardos,0.3213,431,0.2929,23,Tulpių (Nr. 12) apylinkė
Mečys Laurinkus,Nevėžio (Nr. 26) apygardos,0.6346,665,0.5864,14,Danutės (Nr. 11) apylinkė
Petras Luomanas,Nevėžio (Nr. 26) apygardos,0.3654,378,0.3377,13,Danutės (Nr. 11) apylinkė
Mečys Laurinkus,Nevėžio (Nr. 26) apygardos,0.6231,431,0.5812,27,Konservatorijos (Nr. 10) apylinkė
Petras Luomanas,Nevėžio (Nr. 26) apygardos,0.3769,267,0.3515,10,Konservatorijos (Nr. 10) apylinkė
Mečys Laurinkus,Nevėžio (Nr. 26) apygardos,0.6756,847,0.6294,36,Daukanto (Nr. 9) apylinkė
Petras Luomanas,Nevėžio (Nr. 26) apygardos,0.3244,400,0.3022,24,Daukanto (Nr. 9) apylinkė
Mečys Laurinkus,Nevėžio (Nr. 26) apygardos,0.7742,759,0.7195,26,Laisvės (Nr. 8) apylinkė
Petras Luomanas,Nevėžio (Nr. 26) apygardos,0.2258,214,0.2099,15,Laisvės (Nr. 8) apylinkė
