nuo_galiojanciu_biuleteniu,apygarda,partija,pastu,apylinkese
0.0094,Aleksoto -  Vilijampolės (Nr. 12),"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",11,196
0.0091,Aleksoto -  Vilijampolės (Nr. 12),Lietuvių tautininkų sąjunga,8,192
0.008,Aleksoto -  Vilijampolės (Nr. 12),Lietuvos valstiečių partija,9,166
0.0032,Aleksoto -  Vilijampolės (Nr. 12),"Lietuvos partija ""Socialdemokratija 2000""",4,66
0.0006,Aleksoto -  Vilijampolės (Nr. 12),Lietuvos lenkų rinkimų akcija,1,12
0.2543,Šilainių (Nr. 11),A.Brazausko socialdemokratinė koalicija,140,5765
0.2401,Šilainių (Nr. 11),Lietuvos liberalų sąjunga,115,5460
0.1234,Šilainių (Nr. 11),Naujoji sąjunga (socialliberalai),72,2795
0.1014,Šilainių (Nr. 11),Tėvynės sąjunga  (Lietuvos konservatoriai),118,2237
0.0996,Šilainių (Nr. 11),Lietuvos laisvės sąjunga,55,2257
0.0526,Šilainių (Nr. 11),Krikščionių demokratų sąjunga,28,1193
0.0338,Šilainių (Nr. 11),Lietuvos centro sąjunga,32,754
0.0267,Šilainių (Nr. 11),"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",14,607
0.0253,Šilainių (Nr. 11),Lietuvos krikščionių demokratų partija,22,565
0.0157,Šilainių (Nr. 11),Nuosaikiųjų konservatorių sąjunga,13,351
0.0107,Šilainių (Nr. 11),"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",3,246
0.0068,Šilainių (Nr. 11),Lietuvių tautininkų sąjunga,6,152
0.0053,Šilainių (Nr. 11),Lietuvos valstiečių partija,6,118
0.0041,Šilainių (Nr. 11),"Lietuvos partija ""Socialdemokratija 2000""",6,89
0.0002,Šilainių (Nr. 11),Lietuvos lenkų rinkimų akcija,-,5
0.4096,Naujosios Vilnios (Nr. 10),Naujoji sąjunga (socialliberalai),173,7078
0.2025,Naujosios Vilnios (Nr. 10),A.Brazausko socialdemokratinė koalicija,96,3489
0.1587,Naujosios Vilnios (Nr. 10),Lietuvos liberalų sąjunga,75,2734
0.0681,Naujosios Vilnios (Nr. 10),Lietuvos lenkų rinkimų akcija,32,1173
0.0592,Naujosios Vilnios (Nr. 10),"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",12,1036
0.0411,Naujosios Vilnios (Nr. 10),Tėvynės sąjunga  (Lietuvos konservatoriai),40,688
0.0135,Naujosios Vilnios (Nr. 10),Krikščionių demokratų sąjunga,11,228
0.0116,Naujosios Vilnios (Nr. 10),"Lietuvos partija ""Socialdemokratija 2000""",3,202
0.0099,Naujosios Vilnios (Nr. 10),Lietuvos centro sąjunga,7,168
0.0068,Naujosios Vilnios (Nr. 10),Nuosaikiųjų konservatorių sąjunga,3,118
0.0062,Naujosios Vilnios (Nr. 10),Lietuvos krikščionių demokratų partija,1,108
0.005,Naujosios Vilnios (Nr. 10),Lietuvių tautininkų sąjunga,1,87
0.0033,Naujosios Vilnios (Nr. 10),"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",2,56
0.0027,Naujosios Vilnios (Nr. 10),Lietuvos valstiečių partija,-,48
0.002,Naujosios Vilnios (Nr. 10),Lietuvos laisvės sąjunga,1,34
0.2562,Lazdynų (Nr. 9),Lietuvos liberalų sąjunga,149,5863
0.2548,Lazdynų (Nr. 9),A.Brazausko socialdemokratinė koalicija,163,5815
0.1973,Lazdynų (Nr. 9),Naujoji sąjunga (socialliberalai),130,4500
0.114,Lazdynų (Nr. 9),Tėvynės sąjunga  (Lietuvos konservatoriai),128,2547
0.0387,Lazdynų (Nr. 9),Lietuvos lenkų rinkimų akcija,27,880
0.0315,Lazdynų (Nr. 9),Krikščionių demokratų sąjunga,40,699
0.0303,Lazdynų (Nr. 9),Lietuvos centro sąjunga,136,575
0.0285,Lazdynų (Nr. 9),"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",15,654
0.0131,Lazdynų (Nr. 9),Nuosaikiųjų konservatorių sąjunga,8,300
0.0112,Lazdynų (Nr. 9),Lietuvos krikščionių demokratų partija,22,240
0.0088,Lazdynų (Nr. 9),Lietuvių tautininkų sąjunga,9,197
0.0067,Lazdynų (Nr. 9),"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",6,152
0.0035,Lazdynų (Nr. 9),"Lietuvos partija ""Socialdemokratija 2000""",6,77
0.0035,Lazdynų (Nr. 9),Lietuvos valstiečių partija,7,74
0.0019,Lazdynų (Nr. 9),Lietuvos laisvės sąjunga,2,43
0.2674,Karoliniškių (Nr. 8),A.Brazausko socialdemokratinė koalicija,153,6227
0.2488,Karoliniškių (Nr. 8),Lietuvos liberalų sąjunga,121,5814
0.1754,Karoliniškių (Nr. 8),Naujoji sąjunga (socialliberalai),73,4111
0.1299,Karoliniškių (Nr. 8),Tėvynės sąjunga  (Lietuvos konservatoriai),131,2968
0.0418,Karoliniškių (Nr. 8),"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",22,976
0.0385,Karoliniškių (Nr. 8),Lietuvos lenkų rinkimų akcija,26,893
0.028,Karoliniškių (Nr. 8),Krikščionių demokratų sąjunga,17,652
0.0192,Karoliniškių (Nr. 8),Lietuvos centro sąjunga,6,452
0.0138,Karoliniškių (Nr. 8),Lietuvos krikščionių demokratų partija,14,315
0.0114,Karoliniškių (Nr. 8),Nuosaikiųjų konservatorių sąjunga,4,267
0.0088,Karoliniškių (Nr. 8),Lietuvių tautininkų sąjunga,10,199
0.0068,Karoliniškių (Nr. 8),"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",3,159
0.004,Karoliniškių (Nr. 8),"Lietuvos partija ""Socialdemokratija 2000""",4,91
0.0038,Karoliniškių (Nr. 8),Lietuvos valstiečių partija,6,85
0.0025,Karoliniškių (Nr. 8),Lietuvos laisvės sąjunga,2,58
0.2824,Justiniškių (Nr. 7),Lietuvos liberalų sąjunga,144,7494
0.2589,Justiniškių (Nr. 7),A.Brazausko socialdemokratinė koalicija,150,6853
0.1835,Justiniškių (Nr. 7),Naujoji sąjunga (socialliberalai),101,4863
0.0898,Justiniškių (Nr. 7),Tėvynės sąjunga  (Lietuvos konservatoriai),104,2325
0.0404,Justiniškių (Nr. 7),Lietuvos lenkų rinkimų akcija,21,1072
0.0368,Justiniškių (Nr. 7),Lietuvos centro sąjunga,28,967
0.0321,Justiniškių (Nr. 7),Krikščionių demokratų sąjunga,29,840
0.0255,Justiniškių (Nr. 7),"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",15,676
0.0124,Justiniškių (Nr. 7),Lietuvos krikščionių demokratų partija,12,324
0.0115,Justiniškių (Nr. 7),Nuosaikiųjų konservatorių sąjunga,11,300
0.0082,Justiniškių (Nr. 7),Lietuvių tautininkų sąjunga,9,213
0.0074,Justiniškių (Nr. 7),"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",6,193
0.0046,Justiniškių (Nr. 7),"Lietuvos partija ""Socialdemokratija 2000""",-,125
0.0043,Justiniškių (Nr. 7),Lietuvos valstiečių partija,6,109
0.0023,Justiniškių (Nr. 7),Lietuvos laisvės sąjunga,3,58
0.2619,Šeškinės (Nr. 6),Lietuvos liberalų sąjunga,194,6084
0.2541,Šeškinės (Nr. 6),A.Brazausko socialdemokratinė koalicija,194,5897
0.2175,Šeškinės (Nr. 6),Naujoji sąjunga (socialliberalai),134,5079
0.1052,Šeškinės (Nr. 6),Tėvynės sąjunga  (Lietuvos konservatoriai),126,2395
0.0358,Šeškinės (Nr. 6),Lietuvos lenkų rinkimų akcija,27,830
0.03,Šeškinės (Nr. 6),"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",17,703
0.0293,Šeškinės (Nr. 6),Krikščionių demokratų sąjunga,29,673
0.0208,Šeškinės (Nr. 6),Lietuvos centro sąjunga,19,479
0.0111,Šeškinės (Nr. 6),Nuosaikiųjų konservatorių sąjunga,4,261
0.0104,Šeškinės (Nr. 6),Lietuvos krikščionių demokratų partija,15,235
0.0095,Šeškinės (Nr. 6),Lietuvių tautininkų sąjunga,7,220
0.0061,Šeškinės (Nr. 6),"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",7,139
0.0036,Šeškinės (Nr. 6),"Lietuvos partija ""Socialdemokratija 2000""",2,85
0.0029,Šeškinės (Nr. 6),Lietuvos valstiečių partija,1,69
0.0019,Šeškinės (Nr. 6),Lietuvos laisvės sąjunga,1,45
0.2941,Fabijoniškių (Nr. 5),Lietuvos liberalų sąjunga,125,6820
0.2437,Fabijoniškių (Nr. 5),A.Brazausko socialdemokratinė koalicija,99,5657
0.1847,Fabijoniškių (Nr. 5),Naujoji sąjunga (socialliberalai),98,4264
0.0852,Fabijoniškių (Nr. 5),Tėvynės sąjunga  (Lietuvos konservatoriai),87,1925
0.0494,Fabijoniškių (Nr. 5),Lietuvos lenkų rinkimų akcija,18,1148
0.0355,Fabijoniškių (Nr. 5),Krikščionių demokratų sąjunga,26,813
0.034,Fabijoniškių (Nr. 5),Lietuvos centro sąjunga,21,782
0.0296,Fabijoniškių (Nr. 5),"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",6,693
0.0097,Fabijoniškių (Nr. 5),Lietuvos krikščionių demokratų partija,9,219
0.0094,Fabijoniškių (Nr. 5),Nuosaikiųjų konservatorių sąjunga,8,215
0.0089,Fabijoniškių (Nr. 5),"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",6,205
0.0075,Fabijoniškių (Nr. 5),Lietuvių tautininkų sąjunga,9,168
0.0036,Fabijoniškių (Nr. 5),"Lietuvos partija ""Socialdemokratija 2000""",2,83
0.003,Fabijoniškių (Nr. 5),Lietuvos valstiečių partija,2,70
0.0016,Fabijoniškių (Nr. 5),Lietuvos laisvės sąjunga,1,36
0.3094,Žirmūnų (Nr. 4),A.Brazausko socialdemokratinė koalicija,206,7040
0.2238,Žirmūnų (Nr. 4),Lietuvos liberalų sąjunga,140,5102
0.1548,Žirmūnų (Nr. 4),Naujoji sąjunga (socialliberalai),84,3541
0.1357,Žirmūnų (Nr. 4),Tėvynės sąjunga  (Lietuvos konservatoriai),185,2993
0.0363,Žirmūnų (Nr. 4),Lietuvos lenkų rinkimų akcija,22,829
0.0322,Žirmūnų (Nr. 4),Krikščionių demokratų sąjunga,34,720
0.031,Žirmūnų (Nr. 4),"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",14,712
0.0209,Žirmūnų (Nr. 4),Lietuvos centro sąjunga,23,467
0.0148,Žirmūnų (Nr. 4),Nuosaikiųjų konservatorių sąjunga,14,332
0.013,Žirmūnų (Nr. 4),Lietuvos krikščionių demokratų partija,17,287
0.0092,Žirmūnų (Nr. 4),Lietuvių tautininkų sąjunga,13,202
0.0069,Žirmūnų (Nr. 4),"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",7,155
0.0067,Žirmūnų (Nr. 4),"Lietuvos partija ""Socialdemokratija 2000""",6,150
0.0036,Žirmūnų (Nr. 4),Lietuvos valstiečių partija,5,79
0.0018,Žirmūnų (Nr. 4),Lietuvos laisvės sąjunga,1,40
0.3011,Antakalnio (Nr. 3),Lietuvos liberalų sąjunga,240,6729
0.252,Antakalnio (Nr. 3),A.Brazausko socialdemokratinė koalicija,316,5516
0.1454,Antakalnio (Nr. 3),Naujoji sąjunga (socialliberalai),138,3228
0.1339,Antakalnio (Nr. 3),Tėvynės sąjunga  (Lietuvos konservatoriai),200,2900
0.0396,Antakalnio (Nr. 3),Lietuvos lenkų rinkimų akcija,45,871
0.0265,Antakalnio (Nr. 3),Krikščionių demokratų sąjunga,37,576
0.0264,Antakalnio (Nr. 3),"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",36,575
0.026,Antakalnio (Nr. 3),Lietuvos centro sąjunga,42,559
0.0133,Antakalnio (Nr. 3),Lietuvos krikščionių demokratų partija,23,285
0.013,Antakalnio (Nr. 3),Nuosaikiųjų konservatorių sąjunga,15,287
0.0071,Antakalnio (Nr. 3),Lietuvių tautininkų sąjunga,7,157
0.0071,Antakalnio (Nr. 3),"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",11,153
0.0036,Antakalnio (Nr. 3),"Lietuvos partija ""Socialdemokratija 2000""",9,74
0.0032,Antakalnio (Nr. 3),Lietuvos valstiečių partija,9,65
0.0019,Antakalnio (Nr. 3),Lietuvos laisvės sąjunga,3,40
0.2788,Senamiesčio (Nr. 2),Lietuvos liberalų sąjunga,213,6012
0.26,Senamiesčio (Nr. 2),A.Brazausko socialdemokratinė koalicija,198,5608
0.1702,Senamiesčio (Nr. 2),Naujoji sąjunga (socialliberalai),102,3699
0.1177,Senamiesčio (Nr. 2),Tėvynės sąjunga  (Lietuvos konservatoriai),140,2489
0.0355,Senamiesčio (Nr. 2),Lietuvos lenkų rinkimų akcija,18,775
0.032,Senamiesčio (Nr. 2),Krikščionių demokratų sąjunga,27,687
0.0293,Senamiesčio (Nr. 2),"Lietuvos liaudies sąjunga ""Už teisingą Lietuvą""",21,633
0.0235,Senamiesčio (Nr. 2),Lietuvos centro sąjunga,26,499
0.0142,Senamiesčio (Nr. 2),Lietuvos krikščionių demokratų partija,14,302
0.0118,Senamiesčio (Nr. 2),Nuosaikiųjų konservatorių sąjunga,8,256
0.0081,Senamiesčio (Nr. 2),Lietuvių tautininkų sąjunga,11,169
0.0073,Senamiesčio (Nr. 2),"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",6,157
0.0056,Senamiesčio (Nr. 2),"Lietuvos partija ""Socialdemokratija 2000""",10,116
0.0037,Senamiesčio (Nr. 2),Lietuvos valstiečių partija,6,76
0.0023,Senamiesčio (Nr. 2),Lietuvos laisvės sąjunga,5,47
