kandidatas,mokesciai,gautos_paskolos,turtas,suteiktos_paskolos,gryni_pinigai,vertybiniai_popieriai,gautos_pajamos
Giedrius ZATURSKIS,4852.0,57697.0,80000.0,0.0,0.0,0.0,18221.0
Sandra MAČIŪNIENĖ,607.0,0.0,0.0,0.0,0.0,0.0,511511.0
Edita MATULAITĖ,5039.0,0.0,53000.0,0.0,30000.0,0.0,19271.0
Marijona LINGIENĖ,806.0,0.0,0.0,0.0,0.0,0.0,432289.0
Albertas ZVĖGA,0.0,0.0,94500.0,0.0,0.0,12000.0,822046.0
Dzintra Elga STANIULIENĖ,3555.0,,173471.0,13325.0,,,13384.0
Violeta BUCHCERYTĖ,2971.0,0.0,0.0,0.0,50500.0,0.0,1302402.0
Virginija MOTIEJŪNIENĖ,2971.0,0.0,45000.0,0.0,55000.0,0.0,1265569.0
Jonas STANKEVIČIUS,6069.0,31350.0,16500.0,0.0,7565.0,0.0,21914.0
Orinta JANKAUSKIENĖ,3253.0,0.0,30000.0,0.0,0.0,0.0,1451523.0
Nijolė GRAKAUSKIENĖ,3464.0,0.0,44000.0,0.0,68100.0,5200.0,1339717.0
Vidas KARNATKA,1170.0,0.0,50000.0,0.0,51000.0,0.0,1099131.0
Valentinas MILOVANOVAS,3155.0,0.0,60540.0,28000.0,55500.0,14472.0,13040.0
Genė ADOMAITIENĖ,4878.0,0.0,55000.0,25000.0,0.0,0.0,182609.0
Algimantas LACIS,5305.0,0.0,60200.0,0.0,38000.0,0.0,1955484.0
Vida DAUNORAITĖ,2297.0,,46000.0,,,,10440.0
Jonas IVANAUSKAS,,,5397.0,,,,
Aida STRIAUKAITĖ,3204.0,0.0,0.0,0.0,15000.0,0.0,1372887.0
Janina OSTERMAIER,35.0,0.0,80000.0,0.0,0.0,24500.0,235.0
Algimantas GRAKAVINAS,9120.0,11760.0,62000.0,0.0,0.0,0.0,3532757.0
Robertas MIKALAUSKIS,23373.0,10000.0,202000.0,0.0,56000.0,0.0,7430771.0
Algimantas Vincas ULBA,814.0,,68980.0,,49492.0,1000.0,3145.0
Jonas KASIULIS,2695.0,4128.0,39458.0,0.0,0.0,0.0,15720.0
Petras PANAVAS,3715.0,,50000.0,,,,13359.0
Gintaras SABECKIS,6272.0,0.0,2380.0,0.0,10000.0,0.0,24268.0
Albinas STANKUS,12429.0,,91266.0,,107420.0,5000.0,42567.0
Kristijonas KAMENECKAS,14832.0,10375.0,83427.0,0.0,50934.0,0.0,51333.0
Romualdas OZOLAS,238.0,0.0,144892.0,0.0,9407.0,0.0,16617.0
Jonas GEDMINAS,7988.0,22957.0,75545.0,0.0,7000.0,0.0,27859.0
Liudmila ZABAVSKAJA,8678.0,0.0,66318.0,0.0,61034.0,24000.0,38477.0
Genė ŽILINSKIENĖ,1575.0,,59093.0,,14878.0,,8240.0
Ana MILIAUSKIENĖ,3988.0,7851.0,54100.0,0.0,15923.0,0.0,15740.0
Laimė Teresė RAMONIENĖ,864.0,,47966.0,,3144.0,,6016.0
Kristina BRIEDIENĖ,1571.0,10628.0,0.0,0.0,20000.0,5824.0,13564.0
Marijonas MITKUS,322.0,,316007.0,,,,5041742.0
Tatjana ŽEBERSKIENĖ,15795.0,0.0,80000.0,0.0,50000.0,0.0,51342.0
Gintaris PETRĖNAS,,0.0,51000.0,0.0,24299.0,0.0,19114.0
Remigijus ČIRBA,1922.0,0.0,67785.0,0.0,2498.0,0.0,18132.0
Rimantas GRAMAS,6754.0,0.0,157510.0,0.0,120734.0,0.0,122027.0
Elva DRUKTENIENĖ,2256.0,0.0,25935.0,0.0,14788.0,3940.0,33243.0
Rimantas JASIŪNAS,365.0,2820.0,500.0,0.0,0.0,0.0,19300.0
Jonas SIMINKEVIČIUS,,0.0,26500.0,0.0,73733.0,0.0,10386.0
Vytautas SLABYS,8356.0,0.0,35234.0,0.0,15000.0,0.0,2914839.0
Viačeslav KARMANOV,9873.0,,2050.0,,,,34319.0
Petras BARŠAUSKAS,6528.0,0.0,78197.0,0.0,8982.0,0.0,25633.0
Petras Aleksas VIRKŠTIS,483.0,148635.0,203169.0,0.0,6352.0,280045.0,25481.0
Sergej MONACHOV,11439.0,0.0,16584.0,0.0,0.0,6110.0,38446.0
Nijolė ŠEREIKIENĖ,4033.0,0.0,2082.0,0.0,0.0,5000.0,15701.0
Jonas KUZMINSKAS,10524.0,0.0,36250.0,0.0,0.0,0.0,43439.0
Dalia JURGAITIENĖ,2883.0,0.0,217062.0,9000.0,31000.0,0.0,17452.0
Violeta VAICEKAUSKIENĖ,15119.0,0.0,240000.0,0.0,36000.0,0.0,49296.0
Virgilijus POZINGIS,9672.0,0.0,328202.0,0.0,82000.0,0.0,33775.0
Juozas VABUOLAS,8342.0,,128704.0,,12050.0,,32880.0
Stasys ŽLIOBA,,81000.0,161500.0,,35650.0,6800.0,141084.0
Vytautas KARČIAUSKAS,7824.0,24000.0,1370000.0,0.0,64000.0,860000.0,63541.0
Bronislava ŠOSTUCHIENĖ,11498.0,7180.0,76600.0,0.0,7532.0,0.0,112701.0
Vilma DAUKŠIENĖ,12920.0,0.0,192207.0,0.0,202000.0,17455.0,61791.0
Irena JACIŪNIENĖ,7406.0,0.0,0.0,0.0,0.0,0.0,26176.0
Valentinas GENYS,,0.0,469100.0,0.0,10000.0,0.0,2385577.0
Janina GAIDŽIŪNAITĖ,9563.0,0.0,62000.0,0.0,30000.0,0.0,32460.0
Angelė NARBUTIENĖ,6123.0,0.0,35897.0,0.0,8564.0,0.0,22603.0
Eduardas BRAZYS,516.0,0.0,76500.0,0.0,25772.0,0.0,2723.0
Loreta BOSIENĖ,2148.0,0.0,175239.0,0.0,115304.0,124570.0,10116.0
Algirdas KOPŪSTAS,,58986.0,100864.0,0.0,281690.0,186000.0,4934.0
Vaidotas PRUNSKUS,8736.0,,90205.0,,91895.0,880600.0,51557.0
Aloyzas ZAIRYS,14965.0,,34014.0,,30666.0,,54995.0
Vytas ŠIMONĖLIS,14698.0,,33300.0,,17897.0,,48193.0
Leonas APŠEGA,15097.0,0.0,3700.0,0.0,92624.0,112490.0,57001.0
Edmundas ADOMAVIČIUS,5844.0,22602.0,53462.0,0.0,80000.0,375108.0,21670.0
Donatas BOTYRIUS,441.0,25150.0,453700.0,0.0,35003.0,0.0,91800.0
Juozas JUCAITIS,8020.0,0.0,52410.0,0.0,14096.0,0.0,44309.0
Angelė KAUŠYLIENĖ,18660.0,,140000.0,,45000.0,,67321.0
Gedeminas MERKEVIČIUS,2645.0,,18000.0,,43000.0,100000.0,9930.0
Guoda BUROKIENĖ,9604.0,0.0,55000.0,0.0,7500.0,0.0,26999.0
Bronislovas LIUTKUS,15913.0,,61631.0,,30325.0,9217.0,52235.0
Jonas JARUTIS,12315.0,25000.0,1900.0,0.0,40000.0,0.0,39788.0
Kazys SIVICKIS,16087.0,,210044.0,,34475.0,,53607.0
Algirdas GAIŽUTIS,52925.0,0.0,271500.0,0.0,95000.0,10000.0,168107.0
Bronis ROPĖ,15003.0,0.0,37700.0,2000.0,34687.0,24600.0,51862.0
Vytautas VAINUTIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stasys MERKELIS,617.0,,11500.0,,250000.0,,8401.0
Valdonė Valerija ARLAUSKIENĖ,3729.0,0.0,27755.0,0.0,18275.0,0.0,147812.0
Juozapas BUTKUS,,0.0,4000.0,0.0,0.0,0.0,203618.0
Rasa VAINUTIENĖ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valentinas ZABORSKAS,0.0,,31000.0,,,,0.0
Andrius RAČKAUSKAS,2133.0,0.0,0.0,0.0,16219.0,5000.0,994502.0
Algimantas PUPLIAUSKAS,,,175645.0,,7433.0,,6026.0
Leopoldas TARAKEVIČIUS,,,155000.0,,,,2632.0
Kęstutis ČEPONIS,0.0,0.0,220000.0,0.0,21549.0,0.0,4888.0
Leonas ŠIAUDVYTIS,,,171408.0,,42622.0,,13506.0
Algimantas Jonas SAKALAS,,,41199.0,,,,8349.0
Pranas DUBAKA,,0.0,38000.0,0.0,0.0,0.0,4100.0
Darius GRUZDYS,2700.0,39866.0,54000.0,0.0,0.0,0.0,11661.0
Kristina JANAVIČIENĖ,4481.0,0.0,130917.0,15000.0,6000.0,3000.0,1847389.0
Arvydas Juozapas JANAVIČIUS,15506.0,0.0,8202.0,0.0,64000.0,0.0,5622438.0
Virginijus ANDRIJAUSKAS,7179.0,,37093.0,,82682.0,10000.0,27202.0
Linas Jonas PALIONIS,6556.0,,56840.0,,4000.0,,23512.0
Kęstutis JARUŠEVIČIUS,,,1000.0,,9000.0,,
Romas RAKAUSKAS,4691.0,,,,,,16827.0
Rima TARBŪNIENĖ,6775.0,,12200.0,,,,24012.0
Kastytis JANUŠEVIČIUS,6459.0,,680075.0,,46000.0,,23227.0
Juozas KIRDEIKIS,1328.0,,3100.0,,35000.0,,8917.0
Brigita PATAŠIŪTĖ,3817.0,,,,,,15046.0
Kazimieras SPRINDŽIŪNAS,865.0,,176941.0,40000.0,79719.0,47220.0,9260.0
Antanas BARCYS,6326.0,,73751.0,,28000.0,,20761.0
Vytautas DAILYDA,6898.0,,32300.0,,177662.0,,24657.0
Stasys Vytautas BARANAUSKAS,7628.0,,880000.0,,10000.0,,26944.0
Aidas MIKĖNAS,5615.0,28906.0,26970.0,,7.0,,20844.0
Justina VITKAUSKAITĖ,587.0,87492.0,97811.0,,10000.0,,5260.0
Laimutis VASILEVIČIUS,872.0,,30000.0,,100000.0,,3916.0
Gražina PAULAUSKIENĖ,,,106422.0,,7000.0,10705.0,187.0
Algis ŠUMSKAS,667.0,,216741.0,,175000.0,3816.0,4217.0
Eitvydas KUČINSKAS,3802.0,,3000.0,,45000.0,,17923.0
Gintautas MURINAS,12905.0,6000.0,18000.0,,,,42759.0
Audrius BANIONIS,,,19823.0,,,,3310.0
Voitechas VINSKEVIČIUS,,,559145.0,12917.0,61002.0,57964.0,
Irena GAVĖNIENĖ,574.0,,102700.0,,12042.0,,5221.0
Gytis JANUŠKA,6260.0,611454.0,250018.0,6000.0,230000.0,60000.0,40680.0
Albertas STARKUS,,,13600.0,,43000.0,,14945.0
Kazys CESEVIČIUS,,,80642.0,85000.0,25000.0,,
Jurgis BAUBLYS,,,468682.0,,372000.0,,
Aivaras VYŠNIAUSKAS,28013.0,9500.0,125000.0,,15850.0,,88366.0
Dalia DIMŠAITĖ,9786.0,,,,48000.0,,33136.0
Birutė PUDINSKIENĖ,,,365000.0,,35385.0,,2735.0
Ramūnas PIEPALIUS,2528.0,,72388.0,43500.0,86478.0,911652.0,11872.0
Kazys ALEKSIŪNAS,4734.0,,80840.0,,370000.0,53200.0,18000.0
Vaižgantas ŽILINSKAS,698.0,,54500.0,,40000.0,,9651.0
Vytautas BLAŽAITIS,5311.0,,89005.0,,56203.0,,26149.0
Borisas MARKULIS,381.0,1951.0,398436.0,,,10000.0,26576.0
Aleksandr BOROVSKIJ,10568.0,,74991.0,,85047.0,660.0,35851.0
Tomas STASKEVIČIUS,3003.0,,32362.0,,22000.0,,12927.0
Odeta ŽERLAUSKIENĖ,3975.0,,48385.0,,5000.0,,15875.0
Romanas KASNAUSKAS,11130.0,,95460.0,,42171.0,,37210.0
Gražvydas BABILIUS,242.0,,20000.0,,90000.0,,2186.0
Rimvydas PODOLSKIS,445.0,,,,8000.0,,5176.0
Algimantas JOKŠAS,6196.0,,22749.0,,54000.0,,22431.0
Vytautas FADEJEVAS,855.0,,114309.0,80711.0,12500.0,,10780.0
Darius ŠAKYS,15888.0,43008.0,252000.0,,49320.0,,51801.0
Jonas KAVECKIS,,,65465.0,,,2928.0,12640.0
Rimantas SKUODIS,67.0,,230000.0,,44507.0,,17178.0
Egidijus GRIGAITIS,6074.0,3604.0,6000.0,,,,22145.0
Kęstutis AUŠKALNIS,23066.0,,77500.0,,88924.0,2969.0,73550.0
Jurijus STRIŽĖNAS,14960.0,120000.0,137500.0,,96000.0,,48812.0
Zita ČEPAITĖ,330.0,,100000.0,,4757.0,,17200.0
Zinaida PAGIRSKIENĖ,10769.0,,100000.0,,5000.0,,43016.0
Jonas JUTKELIS,14142.0,,130000.0,,20000.0,,4633431.0
Leonas KARALIŪNAS,7075.0,,15300.0,,15000.0,,25341.0
Reimondas BAGDANAVIČIUS,743.0,,11800.0,,432511.0,240500.0,5880.0
Jolanta GRIGUTIENĖ,1056.0,723.0,,,162698.0,,75341.0
Liucija Nijolė KIKUTIENĖ,15860.0,,62000.0,,137000.0,,51541.0
Algimantas ČIUDERIS,13509.0,,354633.0,,176000.0,,44416.0
Mečislovas ZASČIURINSKAS,324.0,,269933.0,,266284.0,,81495.0
Svetlana KAUZONIENĖ,11945.0,14529.0,109250.0,,126313.0,5000.0,41679.0
Ramunė VISOCKYTĖ,12021.0,3450.0,95000.0,,33500.0,,42062.0
Ritas VAIGINAS,2339.0,,1500.0,,137500.0,150755.0,11200.0
Vladimir ORECHOV,125314.0,,15666.0,,1345729.0,64450.0,677044.0
Kęstutis DAUKŠYS,14375.0,,218768.0,399257.0,860000.0,439233.0,48912.0
Vygantas ŽYLĖ,80.0,200000.0,1100000.0,,881000.0,,598900.0
Valdemaras ŠERKŠNYS,1556.0,,256091.0,,44800.0,293524.0,55713.0
Petras BAGUŠKA,4421.0,,28969.0,,45891.0,,16297.0
Jonas LIONGINAS,15941.0,,115000.0,,218000.0,,51961.0
Pranas VILKAS,15645.0,,77000.0,,170562.0,8381.0,85980.0
Vilija VERTELIENĖ,6561.0,45557.0,69750.0,,149000.0,,83363.0
Andrius BARANAUSKAS,3489.0,,7452.0,,136997.0,8000.0,14051.0
Bronius PAUŽA,11416.0,,110871.0,,117287.0,,38072.0
Vladimiras PRUDNIKOVAS,19458.0,,316780.0,,44393.0,,70907.0
Žilvinas PADAIGA,30324.0,,161699.0,,54049.0,8000.0,108030.0
Juozas SAVICKAS,6172.0,,85500.0,,39859.0,,22183.0
Nijolė RAGAUSKIENĖ,,,10278.0,,27000.0,,4202.0
Algirdas Juozas SAKALAUSKAS,,,10363.0,,,,26676.0
Vytautas UZNYS,4530.0,,200.0,,40000.0,,17277.0
Audrius KAMPAS,8081.0,8635.0,32974.0,,30000.0,,31484.0
Juozas ŠILANSKAS,9340.0,,139962.0,,93982.0,,48191.0
Adolfas Antanas BALUTIS,14659.0,,13101.0,,54268.0,2485.0,48582.0
Aušra ŽALYTĖ,9790.0,,12000.0,,60000.0,10000.0,32856.0
Rima RAKAUSKIENĖ,9713.0,,63174.0,,80000.0,,34723.0
Kęstutis TURONIS,17503.0,,108179.0,,24585.0,2600.0,69768.0
Saulius KAUŠINIS,13347.0,,73353.0,,142840.0,,59671.0
Ričardas MALKEVIČIUS,35566.0,,259426.0,,72706.0,,115997.0
Jonas MARKAUSKAS,21872.0,,89617.0,,25000.0,,69922.0
Bronius BUČELIS,3733.0,,4200.0,,21000.0,,14910.0
Rimantas JUREVIČIUS,15911.0,,46586.0,,34238.0,,68575.0
Valdas PILECKAS,8160.0,,38754.0,,60000.0,,28206.0
Kęstutis TRAŠKEVIČIUS,9988.0,,52366.0,,34517.0,5000.0,36551.0
Irena PALIONIENĖ,8592.0,,48950.0,,23286.0,,29515.0
Alfreda TAMOŠEVIČIENĖ,5070.0,,24594.0,,45000.0,,18844.0
Arūnas EIGIRDAS,15220.0,28481.0,60826.0,,,24825.0,57119.0
Elvyra Valerija LAPUKIENĖ,11682.0,,32190.0,,2210.0,,38880.0
Renaldas SIMĖNAS,3216.0,,2500.0,,17000.0,,13399.0
Vladas DAMULEVIČIUS,264.0,,74297.0,,55067.0,1816.0,1600931.0
Rimundas DOMARKAS,15818.0,,646.0,,20750.0,,5406844.0
Vanda JUKNEVIČIENĖ,2772.0,,59288.0,,190089.0,3991.0,11878.0
Vilhelm HAASE,6619.0,,221510.0,,24754.0,31172.0,26601.0
Pranas JACIUNSKAS,14143.0,,120853.0,8000.0,87681.0,,47629.0
Auksutė SKOKAUSKIENĖ,,,55008.0,,14667.0,,3470.0
Vytautas PLENTA,55212.0,,632107.0,,276250.0,45000.0,372205.0
Violeta GRIGIENĖ,8932.0,,146500.0,,8768.0,15112.0,31053.0
Algirdas ČIUČELIS,20543.0,,30528.0,,197143.0,,75461.0
Aloyzas JUODIS,9300.0,,57416.0,,20000.0,,31663.0
Arimantas DRAGŪNEVIČIUS,,,142142.0,,49500.0,,8793.0
Andrius KUPČINSKAS,9721.0,,48138.0,,3000.0,,35273.0
Rimantas DIJOKAS,901.0,,3954.0,,1000.0,,6776.0
Edvardas STRONČIKAS,4667.0,,40005.0,,4400.0,,18604.0
Valentinas Pranas MILAKNIS,82958.0,505879.0,1009115.0,,176135.0,4696300.0,624745.0
Vytautas MASIULIS,33596.0,33340.0,82632.0,,48700.0,,107049.0
Vitas MATUZAS,19038.0,,50963.0,,122713.0,,66229.0
Vidmantas ŽIEMELIS,12476.0,,63309.0,,33257.0,,86650.0
Antanas Napoleonas STASIŠKIS,17536.0,,141664.0,,41796.0,,74511.0
Ramūnas GARBARAVIČIUS,27483.0,200000.0,200000.0,383000.0,1489347.0,1000.0,153437.0
Povilas JAKUČIONIS,15756.0,,115000.0,,221355.0,49000.0,92738.0
Liudvikas RAGAUSKIS,5773.0,0.0,359906.0,0.0,0.0,26000.0,27622.0
Vytas NAVICKAS,80283.0,,261637.0,,613268.0,,256472.0
Irena DEGUTIENĖ,17537.0,,207218.0,,2000.0,,81339.0
Gintautas BUŽINSKAS,27961.0,,96931.0,,47032.0,,93212.0
Jurgis RAZMA,15654.0,0.0,61200.0,0.0,8000.0,0.0,75807.0
Rimas MASKELIŪNAS,5261.0,0.0,45504.0,0.0,0.0,0.0,19773.0
Gražina DRĖMAITĖ,9077.0,,,,,,30697.0
Daiva BROGIENĖ,2132.0,,322312.0,,21500.0,,6461.0
Romualda KŠANIENĖ,110372.0,,551161.0,,979158.0,811381.0,652686.0
Virginija APANAVIČIENĖ,5210.0,,83050.0,,,,19443.0
Tatjana JASINSKAJA,823.0,,71334.0,,,,8123.0
Vytenis Povilas ANDRIUKAITIS,22099.0,,121336.0,,30216.0,26800.0,84350.0
Vilija ALEKNAITĖ ABRAMIKIENĖ,5824.0,0.0,293250.0,0.0,6000.0,0.0,21302.0
Rasita PALUBINSKIENĖ,13158.0,65832.0,265000.0,,46000.0,,48224.0
Daiva MEDALINSKIENĖ,7282.0,,187500.0,,20210.0,,29632.0
Etela KARPICKIENĖ,7962.0,,4000.0,,97000.0,,27955.0
Audronius AŽUBALIS,18162.0,60655.0,99500.0,0.0,14000.0,0.0,62775.0
